sentence,true_sentiment,predicted_sentiment,confidence,rationale
"In the third quarter , net sales increased by 12 % year-on-year to EUR159 .5 m , or by 6 % at comparable currency rates growth .",positive,positive,0.95,Net sales growth of 12% year-on-year indicates business expansion and revenue increase.
Its market share widened to 48.51 percent from 48.31 percent a year earlier .,positive,positive,0.95,Market share increase indicates business success and competitiveness.
"Kesko Agro Eesti , the retailer and wholesaler of grain , agricultural and warehousing machinery and accessories , had net sales of 81 million euros in 2007 , an increase by one-tenth over the preceding year .",positive,positive,0.95,"Net sales increased by one-tenth, indicating revenue growth and business expansion."
"Kesko 's car import and retailing business , VV-Auto , saw sales grow by 17.1 pct .",positive,positive,0.95,Sales growth of 17.1% in VV-Auto indicates business expansion and market success.
Kone 's net sales rose by some 14 % year-on-year in the first nine months of 2008 .,positive,positive,0.95,Net sales increase of 14% indicates revenue growth and business expansion.
"( ADP News ) - Feb 11 , 2009 - Finnish management software solutions provider Ixonos Oyj ( HEL : XNS1V ) said today its net profit rose to EUR 3.5 million ( USD 4.5 m ) for 2008 from EUR 3.1 million for 2007 .",positive,positive,0.95,"Net profit increased from EUR 3.1 million to EUR 3.5 million, indicating financial improvement."
"( ADP News ) - Feb 12 , 2009 - Finnish IT solutions provider Affecto Oyj ( HEL : AFE1V ) said today its net profit rose to EUR 8.5 million ( USD 11m ) in 2008 from EUR 7 million in 2007 .",positive,positive,0.95,"Net profit increased from EUR 7 million to EUR 8.5 million, indicating financial improvement."
"( ADP News ) - Feb 6 , 2009 - Finnish fishing tackle company Rapala VMC Corp ( HEL : RAP1V ) said today its net profit rose to EUR 19.2 million ( USD 24.6 m ) for 2008 from EUR 17.5 million for 2007 .",positive,positive,0.95,"Net profit increased from EUR 17.5 million to EUR 19.2 million, indicating financial improvement."
"( ADP News ) - Nov 5 , 2008 - Finnish electronic measurement products and solutions maker Vaisala Oyj ( OMX : VAIAS ) said today that its net profit rose to EUR 18 million ( USD 23.1 m ) for the first nine months of 2008 from EUR 1",positive,positive,0.95,"Net profit increased significantly, indicating improved financial performance and successful business operations."
"( ADP News ) - Oct 29 , 2008 - Finnish lifting equipment maker Konecranes Oyj ( OMX : KCR1V ) said today that its net profit rose to EUR 116.6 million ( USD 149.1 m ) in the first nine months of 2008 from EUR 73.6 million for the s",positive,positive,0.95,"Net profit increased significantly, indicating improved financial performance."
"Metso expects its net sales to increase by about 10 % in 2008 , at comparable exchange rates .",positive,positive,0.95,Expected revenue growth of 10% indicates business expansion and market success.
Net interest income increased by 4.5 % to EUR 31.4 mn from EUR 30.0 mn in 2004 .,positive,positive,0.95,Net interest income growth indicates improved financial performance and increased revenue.
"Net interest income was EUR 152.2 mn , up from EUR 101.0 mn in 2008 .",positive,positive,0.95,"Net interest income increased significantly, indicating improved financial performance and revenue growth."
"Net interest income was EUR 39.3 mn , up from EUR 32.7 mn .",positive,positive,0.95,"Net interest income increased, indicating improved financial performance and revenue growth."
Net sales of the Vegetable Oil Business rose to EUR 10.6 mn from EUR 10.1 mn .,positive,positive,0.85,"Net sales increased, indicating some growth in the Vegetable Oil Business."
"Nokia Multimedia 's net sales totaled EUR 5.7 bn , up 45 % from the corresponding period in 2005 .",positive,positive,0.95,"Net sales increased significantly by 45% from the corresponding period in 2005, indicating strong revenue growth and business expansion."
Operating income rose to EUR 696.4 mn from EUR 600.3 mn in 2009 .,positive,positive,0.95,"Operating income increased, indicating improved financial performance and profitability."
"Operating profit of Kauppalehti group rose to EUR 1.5 mn from EUR 1.3 mn , and that of Marketplaces to EUR 1.3 mn from EUR 1.0 mn in the third quarter of 2006 .",positive,positive,0.95,"Operating profit increased in both Kauppalehti group and Marketplaces, indicating improved financial performance."
Operating profit rose from EUR 1.94 mn to EUR 2.45 mn .,positive,positive,0.95,"Operating profit increased, indicating improved financial performance."
Operating profit rose to 22.1 mln eur from 19.9 mln .,positive,positive,0.95,"Operating profit increased, indicating improved financial performance."
Operating profit rose to EUR 1.6 mn from EUR 1.1 mn in the corresponding period in 2006 .,positive,positive,0.95,"Operating profit increased from EUR 1.1 mn to EUR 1.6 mn, indicating improved financial performance."
Operating profit rose to EUR 103.4 mn from EUR 23.2 in the corresponding period in 2006 .,positive,positive,0.95,"Operating profit increased significantly, indicating improved financial performance."
Operating profit rose to EUR 13.5 mn from EUR 9.7 mn in the corresponding period in 2006 .,positive,positive,0.95,"Operating profit increased significantly, indicating improved financial performance."
Operating profit rose to EUR 26.7 mn from EUR 14.9 mn in the corresponding period in 2006 .,positive,positive,0.95,"Operating profit increased significantly, indicating improved financial performance."
Operating profit rose to EUR 27.8 mn from EUR 17.5 mn in 2008 .,positive,positive,0.95,"Operating profit increased significantly, indicating improved financial performance."
Operating profit rose to EUR 3.2 mn from EUR 1.0 mn in the corresponding period in 2008 .,positive,positive,0.95,"Operating profit increased significantly, indicating improved financial performance."
Operating profit rose to EUR 4.7 mn from EUR 3.6 mn .,positive,positive,0.95,"Operating profit increased, indicating improved financial performance."
Operating profit rose to EUR 4.7 mn from EUR 4.6 mn .,positive,negative,0.8,"Operating profit increased by a minimal amount, indicating no significant financial improvement."
Operating profit rose to EUR 9.2 mn from EUR 6.8 mn in the corresponding period in 2007 .,positive,positive,0.95,"Operating profit increased significantly, indicating improved financial performance."
Operating profit rose to EUR2 .4 m from EUR1 .6 m year earlier .,positive,positive,0.95,"Operating profit increased, indicating improved financial performance."
"Operating profit surged to EUR21m from EUR106 ,000 .",positive,positive,0.95,"Operating profit increased significantly from a very low base, indicating improved financial performance."
"Operating profit totaled EUR 37,7 mn , up slightly from EUR 37.2 mn in the corresponding period in 2006 .",positive,positive,0.85,"Operating profit increased slightly, indicating some improvement in financial performance."
"Operating profit totaled EUR 5.5 mn , up from EUR -0.7 mn .",positive,positive,0.95,"Operating profit increased significantly from a loss to a positive value, indicating improved financial performance."
"Operating profit was EUR 11.4 mn , up from EUR 7.5 mn .",positive,positive,0.95,"Operating profit increased from EUR 7.5 mn to EUR 11.4 mn, indicating improved financial performance."
"Operating profit was EUR 139.7 mn , up 23 % from EUR 113.8 mn .",positive,positive,0.95,Operating profit increased by 23% indicating improved financial performance and growth.
"Order intake grew by 40 % year-on-year and 30 % year-on-year , respectively , to EUR 576 million and EUR 1.7 billion for the respective January-September and July-September 2010 periods .",positive,positive,0.95,Significant order intake growth indicates strong business momentum and market demand.
Orders received grew by 55 % year-on-year to EUR732m .,positive,positive,0.95,Significant growth in orders received indicates strong demand and business expansion.
Orion Pharma 's operating profit increased by 42.5 % from 2004 .,positive,positive,0.95,Operating profit increase of 42.5% indicates significant financial improvement and growth.
Passenger volumes rose by 8.4 % in the accounting period .,positive,positive,0.95,Passenger volumes increase indicates growth and expansion in the transportation sector.
Passenger-related revenue rose by 5.1 % to EUR 460.8 mn from EUR 438.5 mn in 2009 .,positive,positive,0.95,Passenger-related revenue growth indicates improved financial performance and market success.
Pretax profit rose to EUR 0.6 mn from EUR 0.4 mn in the corresponding period in 2005 .,positive,positive,0.95,"Pretax profit increased, indicating improved financial performance."
"Pretax profit rose to EUR 1,019 mn from EUR 1,007 in the corresponding period in 2005 .",positive,positive,0.95,"Pretax profit increased, indicating improved financial performance and profitability."
Pretax profit rose to EUR 17.8 mn from EUR 14.9 mn in 2005 .,positive,positive,0.95,"Pretax profit increased, indicating improved financial performance and profitability."
"Pre-tax profit totaled EUR 397.4 mn , up from EUR 164.7 mn .",positive,positive,0.95,"Pre-tax profit increased significantly, indicating improved financial performance and profitability."
"Profit for the period totaled EUR 39.4 mn , up from EUR 33.9 mn in the corresponding period in 2006 .",positive,positive,0.95,"Profit increased significantly, indicating improved financial performance and growth."
"Profit for the period was EUR 5.9 mn , up from EUR 1.3 mn .",positive,positive,0.95,"Profit increased significantly, indicating improved financial performance."
"Profit for the period was EUR 9.8 mn , up from EUR 6.0 mn in 2004 .",positive,positive,0.95,"Profit increased significantly, indicating improved financial performance."
Revenue grew 12 percent to (  x20ac ) 3.6 billion ( US$ 4.5 billion ) .,positive,positive,0.95,Revenue growth of 12% indicates business expansion and market success.
"Revenue in July to September grew 14 percent to ( EURO ) 467 million from a year earlier , the company said Thursday .",positive,positive,0.95,Revenue growth of 14% indicates business expansion and market success.
Revenues at the same time grew 14 percent to 43 million euros .,positive,positive,0.95,Revenue growth of 14% indicates business expansion and market success.
"Sales in Latin America increased by 42 % to EUR 432mn , and a total of 8.7 mn mobile devices were sold in the area , representing an increase of 32 % from the corresponding period in 2009 .",positive,positive,0.95,"Significant sales growth in Latin America, with a 42% increase in sales and a 32% rise in mobile device sales, indicating business expansion and market success."
Sanoma Magazines Finland 's net sales grew to EUR 140.1 mn from EUR 131.8 mn .,positive,positive,0.95,Net sales growth indicates business expansion and revenue increase.
"Satama 's net profit for the third quarter of 2007 rose to 275,000 euro ( $ 395,000 ) from 270,000 euro ( $ 388,000 ) for the same period of 2006 .",positive,positive,0.95,"Net profit increased slightly, indicating some financial improvement."
"Section : Regional News - The demand in Finnair 's Asian traffic , measured in passenger kilometers , was up 34.9 % in August compare to last year .",positive,positive,0.85,Increase in demand for Finnair's Asian traffic indicates positive market trends and potential revenue growth.
"Svyturys-Utenos Alus , which is controlled by the Nordic group Baltic Beverages Holding ( BBH ) , posted a 6.1 percent growth in beer sales for January-September to 101.99 million liters .",positive,positive,0.95,Beer sales growth of 6.1% indicates business expansion and market success.
That would be an increase from estimated sales of 117 million last year .,positive,negative,0.8,"The statement mentions an 'increase', but it's from a low estimated sales figure of 117 million last year, implying that the actual sales were likely lower than expected."
"The chain posted sales of 298 million euros for full 2005 , a rise of 19.5 percent , year-on-year .",positive,positive,0.95,Significant sales growth of 19.5% year-over-year indicates business expansion and market success.
The company expects its net sales in 2008 to increase 5-10 % from 2007 .,positive,positive,0.9,"The company expects revenue growth, indicating a positive outlook and potential financial improvement."
"The company 's operating income ( EBIT ) totalled EUR 0.0 mn , up from EUR -0.3 mn year-on-year .",positive,positive,0.95,"Operating income increased from a loss to a break-even point, indicating improvement in financial performance."
The EPS outlook was increased by 5.6 pct for 2007 and 7.0 pct for 2008 .,positive,positive,0.95,EPS outlook increase indicates improved financial prospects and potential for future growth.
