sentence,true_sentiment,predicted_sentiment,confidence,rationale
Diluted earnings per share ( EPS ) rose to EUR 1.05 from EUR 0.64 .,positive,positive,0.95,"The financial statement reports a significant increase in diluted EPS from EUR 0.64 to EUR 1.05, indicating improved profitability. This aligns with the definition of positive sentiment under financial improvements."
Diluted earnings per share ( EPS ) rose to EUR 3.68 from EUR 0.50 .,positive,positive,0.9,"The financial statement reports a significant increase in diluted earnings per share (EPS), from EUR 0.50 to EUR 3.68, which is a key indicator of improved profitability and financial performance from an investor's perspective."
Diluted EPS rose to EUR3 .68 from EUR0 .50 .,positive,positive,0.95,"Diluted EPS, a key profitability metric, increased significantly from EUR0.50 to EUR3.68, indicating improved financial performance, aligning with positive sentiment guidelines."
EBIT margin was up from 1.4 % to 5.1 % .,positive,positive,0.9,"The EBIT margin increased significantly from 1.4% to 5.1%, indicating improved profitability and operational efficiency, which is a positive financial development for investors."
"EPS from continuing operations came in at 0.30 eur , up from 0.17 .",positive,positive,0.9,"The statement reports an increase in EPS from 0.17 to 0.30 EUR, indicating improved profitability for the company, which aligns with the definition of positive sentiment in financial contexts."
"Equity ratio was 60.9 % compared to 54.2 % In the third quarter of 2007 , net sales of the Frozen Foods Business totaled EUR 11.0 , up by about 5 % from the third quarter of 2006 .",positive,positive,0.9,"The statement highlights a 6.7 percentage point increase in the equity ratio (60.9% vs 54.2%) and a 5% increase in net sales for the Frozen Foods Business, both of which are positive financial indicators from an investor's perspective."
"EUR928 ,000 in Q1 2010 6 May 2010 - Finnish textile and clothing design company Marimekko Oyj ( HEL : MMO1V ) said today its net profit rose to EUR928 ,000 in the first quarter of 2010 from EUR13 ,000 in the corresponding period a year earlier .",positive,positive,0.95,"The financial statement reports a significant increase in net profit (from EUR13,000 to EUR928,000), which aligns with the 'positive' category of financial sentiment, indicating improved financial performance."
"Finland-based Elcoteq SE , a privately held provider of electronics manufacturing services to communications companies , said Thursday it signed a long-term manufacturing supply deal with communications equipment company Andrew Corp. .",positive,neutral,0.7,"The statement reports a factual event (a long-term supply deal) without specifying financial terms, outcomes, or clear financial improvement, keeping the sentiment neutral despite the potential positive implications."
Finnish cutlery and hand tools maker Fiskars Oyj Abp ( HEL : FISAS ) said today its net profit rose to EUR 24.1 million ( USD 33.6 m ) in the third quarter of 2010 from EUR 17.9 million a year earlier .,positive,positive,0.9,"The financial statement reports a clear increase in net profit (from EUR 17.9 million to EUR 24.1 million) without mentioning any negative factors, aligning with the 'positive' category for financial improvement."
Finnish department store chain Stockmann Oyj Abp net profit rose to 39.8 mln euro ( $ 56.8 mln ) for the first nine months of 2007 from 37.4 mln euro ( $ 53.4 mln ) for the same period of 2006 .,positive,positive,0.9,"The statement reports a clear increase in net profit from 37.4 million euros in 2006 to 39.8 million euros in 2007, which aligns with the definition of financial improvement and profit increase in the positive sentiment category."
"Finnish lifting equipment maker Konecranes Oyj said on July 30 , 2008 that its net profit rose to 71.2 mln euro ( $ 111.1 mln ) for the first half of 2008 from 57.1 mln euro ( $ 89.1 mln ) for the same period of 2007 .",positive,positive,0.95,"The financial statement reports a significant increase in net profit (from €57.1m to €71.2m), which aligns with the 'positive' category indicating financial improvement, as there are no negative factors or mixed signals mentioned."
Finnish metal industry solutions supplier Outotec Oyj net profit rose to 50.4 mln euro ( $ 72.5 mln ) for the first nine months of 2007 from 20.1 mln euro ( $ 28.9 mln ) for the same period of 2006 .,positive,positive,1.0,"The statement reports a significant increase in net profit from 20.1 million euros in 2006 to 50.4 million euros in 2007, indicating strong financial performance without any negative factors mentioned."
Finnish metal products company Componenta Oyj net profit rose to 26.1 mln euro ( $ 35.9 mln ) for the first quarter of 2007 from 5.3 mln euro ( $ 7.3 mln ) for the same period of 2006 .,positive,positive,0.9,"The statement reports a significant increase in net profit from 5.3 million euros to 26.1 million euros, which aligns with the positive sentiment criteria of financial improvement and profit growth."
Finnish office supplies and computer accessories dealer Beltton-Group Plc said its net profit rose to 1.3 mln euro ( $ 1.7 mln ) in 2006 from 1.13 mln euro ( $ 1.5 mln ) in 2005 .,positive,positive,0.9,"The statement reports a clear increase in net profit from 1.13 mln euro in 2005 to 1.3 mln euro in 2006, indicating financial improvement and growth, which aligns with the positive sentiment category."
"Finnish security and privacy software solutions developer Stonesoft Oyj said on January 7 , 2008 that the preliminary sales of its StoneGate products grew by 59 pct year-on-year to 3.6 mln euro ( $ 5.3 mln ) for the fourth quarter of 2007 .",positive,positive,0.9,"The statement reports a 59% year-on-year increase in preliminary sales for the fourth quarter, indicating strong financial performance and growth, which aligns with the positive sentiment category."
"Finnish silicon wafer technology company Okmetic Oyj ( OMX Helsinki : OKM1V ) reported on Thursday ( 7 August ) an operating profit of EUR5 .3 m for the period January-June 2008 , up from EUR3 .3 m in the corresponding period in 2007 .",positive,positive,0.9,"The financial statement reports an increase in operating profit from EUR3.3 million to EUR5.3 million, indicating financial improvement and aligning with the 'positive' category."
Finnish software developer Done Solutions Oyj said its net profit increased to 3.5 mln euro ( $ 4.6 mln ) in 2006 from 2.3 mln euro ( $ 3.0 mln ) in 2005 .,positive,positive,0.8,"The statement reports a clear increase in net profit from 2.3 million euros in 2005 to 3.5 million euros in 2006, which aligns with the definition of positive sentiment as a financial improvement."
First quarter underlying operating profit rose to 41 mln eur from 33 mln a year earlier .,positive,positive,0.9,"The statement reports a clear increase in operating profit (from 33 million to 41 million EUR), indicating financial improvement, which aligns with the 'positive' category."
"For the first nine months of 2010 , the company 's net profit rose to EUR41m from EUR30m for the corresponding period of 2009 .",positive,positive,0.9,"The financial statement reports a clear increase in net profit from EUR30m to EUR41m, indicating financial improvement and aligning with the definition of positive sentiment for investor perspectives."
"HELSINKI ( AFX ) - Retail and wholesale group Kesko reported net sales of 659.4 mln eur for February , an increase of 10.8 pct year-on-year .",positive,positive,0.95,"The financial statement reports a year-on-year increase in net sales (10.8%), which aligns with the 'positive' category for growth and financial improvements from an investor's perspective."
"However , net sales in 2010 are seen to have grown to EUR598 .3 m from EUR582 .3 m in 2009 .",positive,positive,0.8,"The statement reports a net sales increase from EUR582.3m to EUR598.3m, indicating revenue growth, which aligns with the positive sentiment category as it shows financial improvement without any negative qualifiers."
"However , sales returned to growth in April-June 2010 , CEO Pekka Eloholma said .",positive,positive,0.85,"The statement mentions sales returning to growth, which is a clear indicator of financial improvement and aligns with the positive category in the guidelines, indicating a favorable sentiment from an investor's perspective."
"Ragutis , which is controlled by the Finnish brewery , reported a 5.4-per-cent rise in beer sales to 10.44 million litres and held an 11.09-per-cent market share .",positive,positive,0.9,"The statement highlights a 5.4% increase in beer sales and an 11.09% market share, indicating growth and expansion from an investor's perspective."
"Svyturys-Utenos Alus , which is controlled by the Nordic group Baltic Beverages Holding ( BBH ) , posted a 4.7-per-cent growth in beer sales for January-May to 46.22 million litres .",positive,positive,0.9,"The statement reports a 4.7% growth in beer sales, which is a positive financial improvement. There are no negative qualifiers or context suggesting this growth is insufficient or problematic."
"In December alone , the members of the Lithuanian Brewers ' Association sold a total of 20.3 million liters of beer , an increase of 1.9 percent from the sales of 19.92 million liters in December 2004 .",positive,positive,0.7,"The statement reports a 1.9% increase in December beer sales compared to the same period last year, indicating growth in revenue or market share, which aligns with the 'positive' sentiment category for financial improvements."
"In January-September 2009 , the Group 's net interest income increased to EUR 112.4 mn from EUR 74.3 mn in January-September 2008 .",positive,positive,0.9,"The financial statement reports a significant increase in net interest income (from EUR 74.3 million to EUR 112.4 million), indicating financial improvement and aligning with the 'positive' category based on the guidelines."
"In Q1 of 2010 , Bank of +land 's net interest income increased from EUR 9.1 mn to EUR 9.7 mn .",positive,positive,0.9,"The financial statement reports an increase in net interest income, a key financial metric for banks, from EUR 9.1 million to EUR 9.7 million, indicating improved financial performance and aligning with the 'positive' sentiment category."
"In Sweden , operating profit for the period under review totaled EUR 3.4 mn , up 30.8 % from the corresponding period in 2005 .",positive,positive,0.9,"The statement reports a 30.8% increase in operating profit compared to the previous year, indicating growth and improved financial performance, which aligns with the 'positive' category."
"In the fourth quarter of 2009 , Orion 's net profit went up by 33.8 % year-on-year to EUR33m .",positive,positive,0.95,"The statement reports a significant year-on-year increase in net profit (33.8%) to EUR33m, indicating strong financial performance and aligning with the 'positive' category for financial improvements."
"In the second quarter of 2010 , the group 's net profit rose to EUR 3.1 million from EUR 2.5 million in April-June 2009 .",positive,positive,0.95,"The financial statement reports a clear increase in net profit (from EUR 2.5 million to EUR 3.1 million), indicating improved financial performance and aligning with the definition of positive sentiment."
"In the second quarter of 2010 , the group 's net profit rose to EUR3 .1 m from EUR2 .5 m in April-June 2009 .",positive,positive,0.9,"The financial statement reports a clear increase in net profit from EUR2.5m to EUR3.1m, which aligns with the positive sentiment category as it indicates financial improvement without any negative qualifiers."
"In the third quarter , net sales increased by 12 % year-on-year to EUR 159.5 million , or by 6 % at comparable currency rates growth .",positive,positive,0.95,"The statement reports a 12% year-on-year increase in net sales and a 6% comparable currency growth, indicating strong financial performance and expansion from an investor's perspective."
"In the third quarter , net sales increased by 12 % year-on-year to EUR159 .5 m , or by 6 % at comparable currency rates growth .",positive,positive,0.9,"The financial statement reports a year-on-year increase in net sales by 12%, reaching EUR159.5 million, and a 6% comparable currency-adjusted growth, both indicating positive financial performance without any negative qualifiers."
Its market share widened to 48.51 percent from 48.31 percent a year earlier .,positive,positive,0.7,"The market share increased by 0.2 percentage points, indicating a slight growth in the company's market position, which aligns with the definition of positive sentiment under financial improvements."
"Kesko Agro Eesti , the retailer and wholesaler of grain , agricultural and warehousing machinery and accessories , had net sales of 81 million euros in 2007 , an increase by one-tenth over the preceding year .",positive,positive,0.9,"The financial statement reports a net sales increase of one-tenth (10%) in 2007 compared to the previous year, indicating revenue growth, which aligns with the 'positive' category as defined by the guidelines."
"Kesko 's car import and retailing business , VV-Auto , saw sales grow by 17.1 pct .",positive,positive,0.8,"The statement reports a 17.1% sales growth for the car import and retailing business, which is a clear financial improvement and falls under the positive category."
Kone 's net sales rose by some 14 % year-on-year in the first nine months of 2008 .,positive,positive,0.9,"The statement reports a significant year-on-year increase in Kone's net sales (14%), which aligns with the definition of positive sentiment under financial improvement or growth."
"( ADP News ) - Feb 11 , 2009 - Finnish management software solutions provider Ixonos Oyj ( HEL : XNS1V ) said today its net profit rose to EUR 3.5 million ( USD 4.5 m ) for 2008 from EUR 3.1 million for 2007 .",positive,positive,0.95,"The financial statement reports an increase in net profit from EUR 3.1 million in 2007 to EUR 3.5 million in 2008, indicating improved financial performance, which aligns with the 'positive' category based on the guidelines."
"( ADP News ) - Feb 12 , 2009 - Finnish IT solutions provider Affecto Oyj ( HEL : AFE1V ) said today its net profit rose to EUR 8.5 million ( USD 11m ) in 2008 from EUR 7 million in 2007 .",positive,positive,0.9,"The statement reports a clear increase in net profit from EUR 7 million to EUR 8.5 million, indicating financial improvement, which aligns with the 'positive' category."
"( ADP News ) - Feb 6 , 2009 - Finnish fishing tackle company Rapala VMC Corp ( HEL : RAP1V ) said today its net profit rose to EUR 19.2 million ( USD 24.6 m ) for 2008 from EUR 17.5 million for 2007 .",positive,positive,0.9,"The financial statement reports a clear increase in net profit from EUR 17.5 million to EUR 19.2 million, indicating financial improvement and aligning with the definition of positive sentiment."
"( ADP News ) - Nov 5 , 2008 - Finnish electronic measurement products and solutions maker Vaisala Oyj ( OMX : VAIAS ) said today that its net profit rose to EUR 18 million ( USD 23.1 m ) for the first nine months of 2008 from EUR 1",positive,positive,0.95,"The financial statement reports a significant increase in net profit from EUR 1 million to EUR 18 million (USD 23.1 million) for the first nine months of 2008, indicating strong financial performance and growth."
"( ADP News ) - Oct 29 , 2008 - Finnish lifting equipment maker Konecranes Oyj ( OMX : KCR1V ) said today that its net profit rose to EUR 116.6 million ( USD 149.1 m ) in the first nine months of 2008 from EUR 73.6 million for the s",positive,positive,0.85,"The statement reports a clear increase in net profit (from EUR 73.6 million to EUR 116.6 million) without mentioning any negative factors, aligning with the definition of positive sentiment for financial improvement."
"Metso expects its net sales to increase by about 10 % in 2008 , at comparable exchange rates .",positive,positive,0.8,"The statement expresses an expectation of a significant 10% increase in net sales, which is a positive financial indicator for growth, without mentioning any negative factors or caveats."
Net interest income increased by 4.5 % to EUR 31.4 mn from EUR 30.0 mn in 2004 .,positive,positive,0.9,"The statement reports a clear increase in net interest income (4.5% rise from EUR 30.0 mn to EUR 31.4 mn), which aligns with the 'positive' category for financial growth. There are no negative indicators or mitigating factors mentioned."
"Net interest income was EUR 152.2 mn , up from EUR 101.0 mn in 2008 .",positive,positive,0.95,"The financial statement shows a significant increase in net interest income from EUR 101.0 mn in 2008 to EUR 152.2 mn, indicating positive growth for the company from an investor's perspective."
"Net interest income was EUR 39.3 mn , up from EUR 32.7 mn .",positive,positive,0.9,"The financial statement reports a significant increase in net interest income (from EUR 32.7 mn to EUR 39.3 mn), indicating improved core financial performance, which is classified as positive."
Net sales of the Vegetable Oil Business rose to EUR 10.6 mn from EUR 10.1 mn .,positive,positive,0.9,"The statement reports a revenue increase from EUR 10.1 mn to EUR 10.6 mn, indicating positive financial performance for the Vegetable Oil Business."
"Nokia Multimedia 's net sales totaled EUR 5.7 bn , up 45 % from the corresponding period in 2005 .",positive,positive,0.9,"The statement reports a significant 45% increase in net sales compared to the same period in 2005, indicating strong financial growth and expansion, which aligns with the positive sentiment category as per the guidelines."
Operating income rose to EUR 696.4 mn from EUR 600.3 mn in 2009 .,positive,positive,0.95,"The statement reports a clear increase in operating income (696.4 mn vs 600.3 mn), indicating financial improvement, which aligns with the definition of positive sentiment from an investor's perspective."
"Operating profit of Kauppalehti group rose to EUR 1.5 mn from EUR 1.3 mn , and that of Marketplaces to EUR 1.3 mn from EUR 1.0 mn in the third quarter of 2006 .",positive,positive,0.95,"The statement reports increases in operating profit for both Kauppalehti group (from EUR 1.3mn to 1.5mn) and Marketplaces (from EUR 1.0mn to 1.3mn), indicating financial improvement without any negative qualifiers or context."
Operating profit rose from EUR 1.94 mn to EUR 2.45 mn .,positive,positive,0.95,"The financial statement reports a clear increase in operating profit from EUR 1.94 mn to EUR 2.45 mn, indicating improved operational efficiency or higher revenue, which aligns with positive sentiment criteria from an investor's perspective."
Operating profit rose to 22.1 mln eur from 19.9 mln .,positive,positive,0.9,"The statement reports an increase in operating profit from 19.9 million EUR to 22.1 million EUR, indicating financial improvement and aligning with positive sentiment criteria."
Operating profit rose to EUR 1.6 mn from EUR 1.1 mn in the corresponding period in 2006 .,positive,positive,0.9,"The statement reports a clear increase in operating profit (from EUR 1.1 mn to EUR 1.6 mn), indicating financial improvement and falling under the positive category."
Operating profit rose to EUR 103.4 mn from EUR 23.2 in the corresponding period in 2006 .,positive,positive,0.95,"The statement reports a significant increase in operating profit (from EUR 23.2 mn to EUR 103.4 mn), indicating improved operational performance, which aligns with the 'positive' sentiment category."
Operating profit rose to EUR 13.5 mn from EUR 9.7 mn in the corresponding period in 2006 .,positive,positive,0.95,"The statement reports a clear increase in operating profit from EUR 9.7 mn to EUR 13.5 mn, indicating financial improvement without any negative qualifiers."
Operating profit rose to EUR 26.7 mn from EUR 14.9 mn in the corresponding period in 2006 .,positive,positive,0.95,"The statement clearly reports an increase in operating profit from EUR 14.9 mn to EUR 26.7 mn, which aligns with the guideline for positive sentiment as it indicates financial improvement and growth."
Operating profit rose to EUR 27.8 mn from EUR 17.5 mn in 2008 .,positive,positive,0.9,"The financial statement explicitly states an increase in operating profit from EUR 17.5 mn to EUR 27.8 mn, indicating financial improvement and aligning with the definition of positive sentiment for investor analysis."
Operating profit rose to EUR 3.2 mn from EUR 1.0 mn in the corresponding period in 2008 .,positive,positive,0.9,"The statement explicitly states a significant increase in operating profit (from EUR 1.0 million to EUR 3.2 million), which aligns with the definition of financial improvement under positive sentiment."
Operating profit rose to EUR 4.7 mn from EUR 3.6 mn .,positive,positive,0.9,"The statement reports a significant increase in operating profit (from EUR 3.6 million to EUR 4.7 million), which is a clear indicator of financial improvement and falls under the 'positive' category as per the guidelines."
Operating profit rose to EUR 4.7 mn from EUR 4.6 mn .,positive,positive,0.6,"Operating profit shows an increase from EUR 4.6 mn to EUR 4.7 mn, indicating financial improvement, classified as positive sentiment."
Operating profit rose to EUR 9.2 mn from EUR 6.8 mn in the corresponding period in 2007 .,positive,positive,0.95,"The statement reports an increase in operating profit from EUR 6.8 million to EUR 9.2 million, which aligns with positive sentiment as it indicates financial improvement and growth."
Operating profit rose to EUR2 .4 m from EUR1 .6 m year earlier .,positive,positive,0.9,"The statement reports a clear increase in operating profit (from EUR1.6m to EUR2.4m), which is a financial improvement indicating better operational performance, aligning with the 'positive' sentiment category."
"Operating profit surged to EUR21m from EUR106 ,000 .",positive,positive,0.95,"The statement describes a significant increase in operating profit from a negligible amount (EUR106,000) to EUR21m, using the word 'surged' which indicates a strong positive financial improvement."
"Operating profit totaled EUR 37,7 mn , up slightly from EUR 37.2 mn in the corresponding period in 2006 .",positive,positive,0.6,"The statement reports an increase in operating profit (from EUR 37.2 mn to EUR 37.7 mn), which aligns with the definition of positive sentiment, indicating financial improvement. However, the use of 'slightly' suggests a minimal increase, reducing confidence."
"Operating profit totaled EUR 5.5 mn , up from EUR -0.7 mn .",positive,positive,0.95,"The financial statement shows a significant improvement from a negative operating profit of EUR -0.7 mn to a positive operating profit of EUR 5.5 mn, indicating a strong financial recovery and aligning with the 'positive' sentiment criteria for investor analysis."
"Operating profit was EUR 11.4 mn , up from EUR 7.5 mn .",positive,positive,0.95,"The statement reports an increase in operating profit from EUR 7.5 million to EUR 11.4 million, indicating financial improvement and aligning with the 'positive' category for investor sentiment."
"Operating profit was EUR 139.7 mn , up 23 % from EUR 113.8 mn .",positive,positive,0.95,"The statement reports a 23% increase in operating profit, indicating strong financial performance and growth, which aligns with the positive sentiment criteria."
"Order intake grew by 40 % year-on-year and 30 % year-on-year , respectively , to EUR 576 million and EUR 1.7 billion for the respective January-September and July-September 2010 periods .",positive,positive,0.9,"The statement reports significant year-on-year growth in order intake (40% and 30% respectively), which is a positive indicator of future revenue potential from an investor's perspective."
Orders received grew by 55 % year-on-year to EUR732m .,positive,positive,0.9,"The statement reports a significant 55% year-on-year increase in orders received, which is a strong positive indicator of future revenue growth and business expansion from an investor's perspective."
Orion Pharma 's operating profit increased by 42.5 % from 2004 .,positive,positive,0.9,"The statement reports a significant increase in operating profit (42.5%), which is a clear indicator of financial improvement and aligns with positive sentiment criteria for investors."
Passenger volumes rose by 8.4 % in the accounting period .,positive,positive,0.95,"The statement reports an increase in passenger volumes by 8.4%, which directly indicates growth and is a positive financial signal for a company like an airline or transportation service."
Passenger-related revenue rose by 5.1 % to EUR 460.8 mn from EUR 438.5 mn in 2009 .,positive,positive,0.9,"The statement reports a revenue increase of 5.1%, indicating financial growth, which aligns with the 'positive' sentiment category."
Pretax profit rose to EUR 0.6 mn from EUR 0.4 mn in the corresponding period in 2005 .,positive,positive,0.9,"The financial statement reports a clear increase in pretax profit (from EUR 0.4 mn to EUR 0.6 mn), which aligns with the definition of positive sentiment as an improvement in financial performance."
"Pretax profit rose to EUR 1,019 mn from EUR 1,007 in the corresponding period in 2005 .",positive,positive,0.8,"The statement explicitly states a rise in pretax profit (from EUR 1,007 mn to EUR 1,019 mn), indicating a financial improvement. This falls under the 'positive' category as it shows increased profits."
Pretax profit rose to EUR 17.8 mn from EUR 14.9 mn in 2005 .,positive,positive,0.95,"The statement explicitly reports an increase in pretax profit from EUR 14.9 mn to EUR 17.8 mn, indicating financial improvement which aligns with the 'positive' sentiment category."
"Pre-tax profit totaled EUR 397.4 mn , up from EUR 164.7 mn .",positive,positive,0.95,"The statement reports a significant increase in pre-tax profit (EUR 397.4 mn vs EUR 164.7 mn), which is a clear positive financial improvement for investors."
"Profit for the period totaled EUR 39.4 mn , up from EUR 33.9 mn in the corresponding period in 2006 .",positive,positive,0.9,"The financial statement reports a clear increase in profit (EUR 39.4 mn vs EUR 33.9 mn), indicating financial improvement and aligning with the positive sentiment criteria of increased profits."
"Profit for the period was EUR 5.9 mn , up from EUR 1.3 mn .",positive,positive,0.95,"The financial statement reports a significant increase in profit from EUR 1.3 million to EUR 5.9 million, indicating strong financial performance and growth, which aligns with the positive sentiment category."
"Profit for the period was EUR 9.8 mn , up from EUR 6.0 mn in 2004 .",positive,positive,0.95,"The financial statement reports an increase in profit from EUR 6.0 million to EUR 9.8 million, indicating financial improvement and aligning with the positive sentiment criteria."
Revenue grew 12 percent to (  x20ac ) 3.6 billion ( US$ 4.5 billion ) .,positive,positive,0.9,"The statement explicitly mentions a 12% revenue growth, which aligns with positive financial improvement indicators. There are no negative elements or counterbalancing information present."
"Revenue in July to September grew 14 percent to ( EURO ) 467 million from a year earlier , the company said Thursday .",positive,positive,0.9,"The statement reports a significant revenue growth of 14%, which is a positive financial indicator for investors, showing improved performance and expansion."
Revenues at the same time grew 14 percent to 43 million euros .,positive,positive,0.9,"The statement explicitly mentions revenue growth of 14 percent, which is a clear indicator of financial improvement from an investor's perspective, with no negative qualifiers present."
"Sales in Latin America increased by 42 % to EUR 432mn , and a total of 8.7 mn mobile devices were sold in the area , representing an increase of 32 % from the corresponding period in 2009 .",positive,positive,0.95,"The statement reports significant growth in sales and mobile device sales in Latin America, with clear percentage increases mentioned (42% and 32%), indicating financial expansion from an investor's perspective."
Sanoma Magazines Finland 's net sales grew to EUR 140.1 mn from EUR 131.8 mn .,positive,positive,0.95,"The statement reports a clear increase in net sales (EUR 140.1 mn vs EUR 131.8 mn), indicating financial growth, which aligns with the definition of positive sentiment for investors."
"Satama 's net profit for the third quarter of 2007 rose to 275,000 euro ( $ 395,000 ) from 270,000 euro ( $ 388,000 ) for the same period of 2006 .",positive,positive,0.8,"The statement reports a clear increase in net profit from €270,000 to €275,000, representing a positive financial improvement despite the modest growth."
"Section : Regional News - The demand in Finnair 's Asian traffic , measured in passenger kilometers , was up 34.9 % in August compare to last year .",positive,positive,0.95,"The statement reports a significant 34.9% increase in Finnair's Asian passenger traffic demand, indicating strong positive growth without any negative qualifiers, aligning with the 'positive' category."
"Svyturys-Utenos Alus , which is controlled by the Nordic group Baltic Beverages Holding ( BBH ) , posted a 6.1 percent growth in beer sales for January-September to 101.99 million liters .",positive,positive,0.9,"The financial statement reports a specific 6.1% growth in beer sales, which is a positive financial indicator representing expansion and improved performance, with no counterbalancing negative information."
That would be an increase from estimated sales of 117 million last year .,positive,positive,0.75,"The statement indicates a projected increase in sales compared to the previous year, which aligns with positive financial sentiment. The word 'increase' suggests growth, a key positive indicator, though 'estimated' adds some uncertainty, reducing confidence slightly."
"The chain posted sales of 298 million euros for full 2005 , a rise of 19.5 percent , year-on-year .",positive,positive,0.9,"The statement reports a significant year-on-year increase in sales (19.5%) to 298 million euros, indicating strong financial growth for the company, which aligns with the definition of positive sentiment."
The company expects its net sales in 2008 to increase 5-10 % from 2007 .,positive,positive,0.9,"The statement indicates an expected increase in net sales (5-10%) from the previous year, which aligns with the definition of positive sentiment as it reflects financial growth and improvement."
"The company 's operating income ( EBIT ) totalled EUR 0.0 mn , up from EUR -0.3 mn year-on-year .",positive,positive,0.8,"The company moved from a negative operating income (loss) of EUR -0.3 mn to zero (EUR 0.0 mn), indicating a reduction in losses and operational stabilization, which is positive from an investor's perspective."
The EPS outlook was increased by 5.6 pct for 2007 and 7.0 pct for 2008 .,positive,positive,0.9,"The statement indicates an upward revision of EPS (Earnings Per Share) outlook, a key financial metric for investors, by specific percentage points (5.6% and 7.0%) for future years, signaling improved profitability expectations."
