sentence,true_sentiment,predicted_sentiment,confidence,rationale
Finnish office supplies and computer accessories dealer Beltton-Group Plc said its net profit rose to 1.3 mln euro ( $ 1.7 mln ) in 2006 from 1.13 mln euro ( $ 1.5 mln ) in 2005 .,positive,positive,1.0,"The statement mentions a net profit increase from 2005 to 2006, indicating financial growth and improvement, which meets the criteria for a positive sentiment."
"Finnish security and privacy software solutions developer Stonesoft Oyj said on January 7 , 2008 that the preliminary sales of its StoneGate products grew by 59 pct year-on-year to 3.6 mln euro ( $ 5.3 mln ) for the fourth quarter of 2007 .",positive,positive,0.9,"The statement mentions a significant increase in sales (59% growth) for the company's products, which indicates financial improvement and growth."
"Finnish silicon wafer technology company Okmetic Oyj ( OMX Helsinki : OKM1V ) reported on Thursday ( 7 August ) an operating profit of EUR5 .3 m for the period January-June 2008 , up from EUR3 .3 m in the corresponding period in 2007 .",positive,positive,0.9,"The financial statement reports an increase in operating profit, specifically stating that it has gone up from EUR3.3m to EUR5.3m, which meets the criteria for a positive sentiment."
Finnish software developer Done Solutions Oyj said its net profit increased to 3.5 mln euro ( $ 4.6 mln ) in 2006 from 2.3 mln euro ( $ 3.0 mln ) in 2005 .,positive,positive,0.9,"The statement mentions an increase in net profit from 2005 to 2006, which aligns with the definition of positive sentiment as financial improvements and growth."
First quarter underlying operating profit rose to 41 mln eur from 33 mln a year earlier .,positive,positive,0.9,"The statement mentions an increase in underlying operating profit, indicating a financial improvement over the previous year."
"For the first nine months of 2010 , the company 's net profit rose to EUR41m from EUR30m for the corresponding period of 2009 .",positive,positive,0.8,"The statement mentions an increase in net profit, which is a key indicator of financial health and growth. This is further emphasized by the specific numbers provided, showing a significant rise from EUR30m to EUR41m."
"HELSINKI ( AFX ) - Retail and wholesale group Kesko reported net sales of 659.4 mln eur for February , an increase of 10.8 pct year-on-year .",positive,positive,0.9,"The statement reports an increase of 10.8% in net sales, indicating a positive trend for the company."
"However , net sales in 2010 are seen to have grown to EUR598 .3 m from EUR582 .3 m in 2009 .",positive,positive,0.8,"The financial statement mentions an increase in net sales from EUR582.3m to EUR598.3m, which is a key indicator of growth and financial improvement."
"However , sales returned to growth in April-June 2010 , CEO Pekka Eloholma said .",positive,positive,0.8,"The statement indicates a return to growth, which is a positive financial improvement, but the tone is somewhat neutral as it's phrased with 'However' and doesn't specify significant magnitude of growth."
"Ragutis , which is controlled by the Finnish brewery , reported a 5.4-per-cent rise in beer sales to 10.44 million litres and held an 11.09-per-cent market share .",positive,positive,0.9,"The financial statement mentions a 5.4-per-cent rise in beer sales, which indicates a positive trend and meets the criteria for 'positive' sentiment. The increase in market share further supports this classification."
"Svyturys-Utenos Alus , which is controlled by the Nordic group Baltic Beverages Holding ( BBH ) , posted a 4.7-per-cent growth in beer sales for January-May to 46.22 million litres .",positive,positive,0.9,"The statement mentions a growth in beer sales, which is a positive indicator of financial performance. The specific percentage (4.7%) and volume (46.22 million litres) also suggest a measurable improvement."
"In December alone , the members of the Lithuanian Brewers ' Association sold a total of 20.3 million liters of beer , an increase of 1.9 percent from the sales of 19.92 million liters in December 2004 .",positive,positive,0.8,"The statement mentions an increase in sales, specifically a growth of 1.9% from the previous year's sales, indicating financial improvement and positive market trend."
"In January-September 2009 , the Group 's net interest income increased to EUR 112.4 mn from EUR 74.3 mn in January-September 2008 .",positive,positive,0.9,"The statement mentions a significant increase in net interest income, which is a positive financial metric, indicating growth and improvement over the previous period."
"In Q1 of 2010 , Bank of +land 's net interest income increased from EUR 9.1 mn to EUR 9.7 mn .",positive,positive,0.9,"The financial statement mentions an increase in net interest income, which is a positive indicator of financial performance."
"In Sweden , operating profit for the period under review totaled EUR 3.4 mn , up 30.8 % from the corresponding period in 2005 .",positive,positive,1.0,"The statement mentions a significant increase (30.8%) in operating profit, indicating financial growth and improvement."
"In the fourth quarter of 2009 , Orion 's net profit went up by 33.8 % year-on-year to EUR33m .",positive,positive,0.9,"The statement mentions a year-on-year increase in net profit by 33.8%, which is a clear indicator of financial growth and improvement."
"In the second quarter of 2010 , the group 's net profit rose to EUR 3.1 million from EUR 2.5 million in April-June 2009 .",positive,positive,0.9,"The statement mentions an increase in net profit from EUR 2.5 million to EUR 3.1 million, indicating financial improvement and growth."
"In the second quarter of 2010 , the group 's net profit rose to EUR3 .1 m from EUR2 .5 m in April-June 2009 .",positive,positive,1.0,"The financial statement mentions an increase in net profit from EUR2.5m to EUR3.1m, indicating a positive trend."
"In the third quarter , net sales increased by 12 % year-on-year to EUR 159.5 million , or by 6 % at comparable currency rates growth .",positive,positive,0.9,"The statement mentions a '12% year-on-year increase' and '6% at comparable currency rates growth', which indicate financial improvements and revenue increases, supporting a positive sentiment."
"In the third quarter , net sales increased by 12 % year-on-year to EUR159 .5 m , or by 6 % at comparable currency rates growth .",positive,positive,0.8,"The statement mentions a 'net sales increase by 12%' year-on-year, indicating financial growth and improvement, which aligns with the positive sentiment criteria."
Its market share widened to 48.51 percent from 48.31 percent a year earlier .,positive,positive,0.9,"The market share increased from 48.31% to 48.51%, indicating a positive financial improvement and growth."
"Kesko Agro Eesti , the retailer and wholesaler of grain , agricultural and warehousing machinery and accessories , had net sales of 81 million euros in 2007 , an increase by one-tenth over the preceding year .",positive,positive,0.9,"The financial statement mentions an increase in net sales by 'one-tenth' over the preceding year, which is a clear indicator of financial growth and improvement from an investor's perspective."
"Kesko 's car import and retailing business , VV-Auto , saw sales grow by 17.1 pct .",positive,positive,0.9,"The statement mentions 'sales grow by 17.1 pct', which is a clear indicator of financial improvement, fitting the criteria for a positive sentiment."
Kone 's net sales rose by some 14 % year-on-year in the first nine months of 2008 .,positive,positive,0.9,"The financial statement mentions a 'net sales rise' of 14% year-on-year, which indicates growth and improvement in the company's revenue."
"( ADP News ) - Feb 11 , 2009 - Finnish management software solutions provider Ixonos Oyj ( HEL : XNS1V ) said today its net profit rose to EUR 3.5 million ( USD 4.5 m ) for 2008 from EUR 3.1 million for 2007 .",positive,positive,1.0,"The statement mentions a net profit increase from EUR 3.1 million to EUR 3.5 million, which indicates financial improvement and growth."
"( ADP News ) - Feb 12 , 2009 - Finnish IT solutions provider Affecto Oyj ( HEL : AFE1V ) said today its net profit rose to EUR 8.5 million ( USD 11m ) in 2008 from EUR 7 million in 2007 .",positive,positive,0.9,"The statement mentions an increase in net profit from EUR 7 million to EUR 8.5 million, indicating financial improvement."
"( ADP News ) - Feb 6 , 2009 - Finnish fishing tackle company Rapala VMC Corp ( HEL : RAP1V ) said today its net profit rose to EUR 19.2 million ( USD 24.6 m ) for 2008 from EUR 17.5 million for 2007 .",positive,positive,0.9,"The financial statement mentions a net profit increase from EUR 17.5 million to EUR 19.2 million, indicating a positive trend."
"( ADP News ) - Nov 5 , 2008 - Finnish electronic measurement products and solutions maker Vaisala Oyj ( OMX : VAIAS ) said today that its net profit rose to EUR 18 million ( USD 23.1 m ) for the first nine months of 2008 from EUR 1",positive,positive,0.8,"The financial statement mentions an increase in net profit from EUR 1 million to EUR 18 million, indicating a positive financial trend."
"( ADP News ) - Oct 29 , 2008 - Finnish lifting equipment maker Konecranes Oyj ( OMX : KCR1V ) said today that its net profit rose to EUR 116.6 million ( USD 149.1 m ) in the first nine months of 2008 from EUR 73.6 million for the s",positive,positive,0.9,"The financial statement mentions a net profit increase from EUR 73.6 million to EUR 116.6 million, indicating a positive financial performance."
"Metso expects its net sales to increase by about 10 % in 2008 , at comparable exchange rates .",positive,positive,0.9,"The statement mentions a specific and measurable increase in net sales, indicating financial growth, which aligns with the criteria for positive sentiment."
Net interest income increased by 4.5 % to EUR 31.4 mn from EUR 30.0 mn in 2004 .,positive,positive,0.9,"The statement mentions an increase in net interest income, which is a financial improvement and therefore classified as positive. The magnitude of the increase (4.5%) also suggests a notable improvement."
"Net interest income was EUR 152.2 mn , up from EUR 101.0 mn in 2008 .",positive,positive,0.9,"The statement mentions a significant increase in net interest income, which is a key financial metric, indicating a positive trend."
"Net interest income was EUR 39.3 mn , up from EUR 32.7 mn .",positive,positive,0.9,"The statement mentions a significant increase in net interest income, which indicates financial improvement and growth."
Net sales of the Vegetable Oil Business rose to EUR 10.6 mn from EUR 10.1 mn .,positive,positive,0.8,"The financial statement mentions an increase in net sales, which is a key indicator of revenue growth and financial improvement from the previous period."
"Nokia Multimedia 's net sales totaled EUR 5.7 bn , up 45 % from the corresponding period in 2005 .",positive,positive,0.9,"The statement indicates a significant increase in net sales (45% from the corresponding period), which suggests financial growth and improvement."
Operating income rose to EUR 696.4 mn from EUR 600.3 mn in 2009 .,positive,positive,0.9,"The statement indicates an increase in operating income, which is a positive financial metric. The fact that it rose from EUR 600.3 mn to EUR 696.4 mn in the following year also supports this classification."
"Operating profit of Kauppalehti group rose to EUR 1.5 mn from EUR 1.3 mn , and that of Marketplaces to EUR 1.3 mn from EUR 1.0 mn in the third quarter of 2006 .",positive,positive,0.8,"The operating profit of both Kauppalehti group and Marketplaces increased from the previous quarter, indicating financial growth and improvement."
Operating profit rose from EUR 1.94 mn to EUR 2.45 mn .,positive,positive,0.9,"The financial statement reports an increase in operating profit from EUR 1.94 mn to EUR 2.45 mn, which indicates a positive development for the company's financial health."
Operating profit rose to 22.1 mln eur from 19.9 mln .,positive,positive,0.9,"The statement mentions an increase in operating profit from 19.9 mln to 22.1 mln, indicating financial growth and improvement."
Operating profit rose to EUR 1.6 mn from EUR 1.1 mn in the corresponding period in 2006 .,positive,positive,0.9,"The financial statement mentions an increase in operating profit from EUR 1.1 mn to EUR 1.6 mn, indicating a growth and improvement in the company's financial performance."
Operating profit rose to EUR 103.4 mn from EUR 23.2 in the corresponding period in 2006 .,positive,positive,0.9,"The statement reports an increase in operating profit from EUR 23.2 mn to EUR 103.4 mn, indicating a significant financial improvement over the previous period."
Operating profit rose to EUR 13.5 mn from EUR 9.7 mn in the corresponding period in 2006 .,positive,positive,0.9,"The statement mentions an increase in operating profit from EUR 9.7 mn to EUR 13.5 mn, which indicates financial improvement and growth."
Operating profit rose to EUR 26.7 mn from EUR 14.9 mn in the corresponding period in 2006 .,positive,positive,0.9,"The statement mentions an increase in operating profit, which is a key financial metric, indicating a positive trend from the investor's perspective."
Operating profit rose to EUR 27.8 mn from EUR 17.5 mn in 2008 .,positive,positive,0.9,"The statement mentions an increase in operating profit from EUR 17.5 mn to EUR 27.8 mn, indicating financial improvement and growth."
Operating profit rose to EUR 3.2 mn from EUR 1.0 mn in the corresponding period in 2008 .,positive,positive,0.9,"The statement mentions an increase in operating profit, which is a positive indicator of financial performance. The specific numbers (EUR 3.2 mn from EUR 1.0 mn) further reinforce this conclusion."
Operating profit rose to EUR 4.7 mn from EUR 3.6 mn .,positive,positive,0.9,"The statement mentions an increase in operating profit, indicating financial improvement and growth."
Operating profit rose to EUR 4.7 mn from EUR 4.6 mn .,positive,positive,1.0,"The financial statement mentions an increase in operating profit from EUR 4.6 mn to EUR 4.7 mn, indicating a positive trend."
Operating profit rose to EUR 9.2 mn from EUR 6.8 mn in the corresponding period in 2007 .,positive,positive,0.9,"The financial statement mentions an increase in operating profit from EUR 6.8 mn to EUR 9.2 mn, indicating a positive trend."
Operating profit rose to EUR2 .4 m from EUR1 .6 m year earlier .,positive,positive,0.9,"The statement mentions an increase in operating profit, which is a financial improvement and growth indicator from the year earlier."
"Operating profit surged to EUR21m from EUR106 ,000 .",positive,positive,0.9,"The statement reports an increase in operating profit from a negative EUR106,000 to a positive EUR21m, indicating financial improvement."
"Operating profit totaled EUR 37,7 mn , up slightly from EUR 37.2 mn in the corresponding period in 2006 .",positive,positive,0.8,"The statement mentions an increase in operating profit, which is a key indicator of financial improvement and growth."
"Operating profit totaled EUR 5.5 mn , up from EUR -0.7 mn .",positive,positive,0.9,"The financial statement shows an increase in operating profit from EUR -0.7 mn to EUR 5.5 mn, indicating a clear positive improvement in the company's financial performance."
"Operating profit was EUR 11.4 mn , up from EUR 7.5 mn .",positive,positive,0.9,"The statement mentions an increase in operating profit, which indicates financial improvement and growth."
"Operating profit was EUR 139.7 mn , up 23 % from EUR 113.8 mn .",positive,positive,1.0,"The statement mentions an increase in operating profit by 23%, which is a clear indicator of financial growth and improvement from an investor's perspective."
"Order intake grew by 40 % year-on-year and 30 % year-on-year , respectively , to EUR 576 million and EUR 1.7 billion for the respective January-September and July-September 2010 periods .",positive,positive,0.9,"The financial statement mentions a significant growth of 'order intake' by 40% and 30%, indicating a positive financial performance. This is directly related to revenue increase, which aligns with the criteria for positive sentiment."
Orders received grew by 55 % year-on-year to EUR732m .,positive,positive,0.95,"The statement mentions 'growth by 55% year-on-year' which indicates an increase in orders received, meeting the criteria for a positive sentiment."
Orion Pharma 's operating profit increased by 42.5 % from 2004 .,positive,positive,0.9,"The statement mentions an increase in operating profit by a significant percentage (42.5%), which is typically considered a positive financial indicator from an investor's perspective."
Passenger volumes rose by 8.4 % in the accounting period .,positive,positive,1.0,"The statement mentions a percentage increase in passenger volumes, indicating growth and financial improvement. This aligns with the definition of positive sentiment."
Passenger-related revenue rose by 5.1 % to EUR 460.8 mn from EUR 438.5 mn in 2009 .,positive,positive,0.9,"The financial statement reports a revenue increase of 5.1%, indicating financial growth, which aligns with the positive classification criteria."
Pretax profit rose to EUR 0.6 mn from EUR 0.4 mn in the corresponding period in 2005 .,positive,positive,0.9,"The statement mentions an increase in pretax profit from EUR 0.4 mn to EUR 0.6 mn, indicating a financial improvement and growth."
"Pretax profit rose to EUR 1,019 mn from EUR 1,007 in the corresponding period in 2005 .",positive,positive,0.9,"The financial statement reports an increase in pretax profit from EUR 1,007 to EUR 1,019 million, indicating a positive trend."
Pretax profit rose to EUR 17.8 mn from EUR 14.9 mn in 2005 .,positive,positive,0.9,"The statement mentions an increase in pretax profit, which is a clear indicator of financial improvement and growth."
"Pre-tax profit totaled EUR 397.4 mn , up from EUR 164.7 mn .",positive,positive,1.0,"The statement mentions a significant increase in pre-tax profit, indicating financial improvement and growth."
"Profit for the period totaled EUR 39.4 mn , up from EUR 33.9 mn in the corresponding period in 2006 .",positive,positive,0.9,"The statement mentions an increase in profit, which aligns with the positive guideline of 'financial improvements' and 'growth'. The comparison to a previous year's result adds context, but the overall tone remains upbeat."
"Profit for the period was EUR 5.9 mn , up from EUR 1.3 mn .",positive,positive,0.9,"The statement mentions a significant increase in profit for the period, from EUR 1.3 mn to EUR 5.9 mn, indicating financial growth and improvement."
"Profit for the period was EUR 9.8 mn , up from EUR 6.0 mn in 2004 .",positive,positive,1.0,"The statement indicates an increase in profit from EUR 6.0 mn to EUR 9.8 mn, which aligns with the definition of positive sentiment, i.e., financial improvements and growth."
Revenue grew 12 percent to (  x20ac ) 3.6 billion ( US$ 4.5 billion ) .,positive,positive,0.9,"The statement mentions a significant increase in revenue, which is a key indicator of financial growth and success from an investor's perspective."
"Revenue in July to September grew 14 percent to ( EURO ) 467 million from a year earlier , the company said Thursday .",positive,positive,0.9,"The financial statement mentions revenue growth of 14% compared to the previous year, which falls under the category of 'financial improvements' and 'revenue increases', indicating a positive sentiment from an investor's perspective."
Revenues at the same time grew 14 percent to 43 million euros .,positive,positive,0.9,"The statement mentions a revenue increase of 14%, which indicates financial growth and improvement, aligning with the definition of positive sentiment."
"Sales in Latin America increased by 42 % to EUR 432mn , and a total of 8.7 mn mobile devices were sold in the area , representing an increase of 32 % from the corresponding period in 2009 .",positive,positive,0.9,"The statement reports a significant increase in sales (42%) and mobile device sales (32%), indicating financial growth and improvement."
Sanoma Magazines Finland 's net sales grew to EUR 140.1 mn from EUR 131.8 mn .,positive,positive,0.8,"The statement mentions a growth in net sales, indicating an increase in revenue, which is classified as positive from an investor's perspective."
"Satama 's net profit for the third quarter of 2007 rose to 275,000 euro ( $ 395,000 ) from 270,000 euro ( $ 388,000 ) for the same period of 2006 .",positive,positive,0.9,"The statement mentions an increase in net profit from the third quarter of 2006 to 2007, which aligns with positive financial indicators such as growth and revenue increases."
"Section : Regional News - The demand in Finnair 's Asian traffic , measured in passenger kilometers , was up 34.9 % in August compare to last year .",positive,positive,0.9,"The statement mentions an increase in demand, specifically a 34.9% growth in Finnair's Asian traffic measured in passenger kilometers, which is a positive indicator of financial performance."
"Svyturys-Utenos Alus , which is controlled by the Nordic group Baltic Beverages Holding ( BBH ) , posted a 6.1 percent growth in beer sales for January-September to 101.99 million liters .",positive,positive,0.9,"The financial statement mentions a growth in beer sales, which is classified as a positive indicator from an investor's perspective. The specific percentage of growth (6.1%) further reinforces the positive sentiment."
That would be an increase from estimated sales of 117 million last year .,positive,positive,0.8,"The statement mentions an increase in sales, which aligns with the positive sentiment criteria of 'financial improvements' and 'growth'. The comparison to last year's estimated sales further supports this classification."
"The chain posted sales of 298 million euros for full 2005 , a rise of 19.5 percent , year-on-year .",positive,positive,0.9,"The statement mentions a 'rise of 19.5 percent, year-on-year' indicating an increase in sales, which aligns with the criteria for a positive sentiment."
The company expects its net sales in 2008 to increase 5-10 % from 2007 .,positive,positive,1.0,"The statement mentions an increase in net sales, which is a key indicator of financial growth and improvement."
"The company 's operating income ( EBIT ) totalled EUR 0.0 mn , up from EUR -0.3 mn year-on-year .",positive,positive,0.9,"The statement mentions a year-over-year improvement from a loss to no loss (EUR -0.3 mn to EUR 0.0 mn), indicating financial growth and stability."
The EPS outlook was increased by 5.6 pct for 2007 and 7.0 pct for 2008 .,positive,positive,0.9,"The statement indicates an increase in EPS outlook for both 2007 and 2008, which is a sign of financial growth and improvement."
