sentence,true_risk,predicted_risk,confidence,rationale
"For the first nine months of 2010 , the company 's net profit rose to EUR41m from EUR30m for the corresponding period of 2009 .",positive,positive,0.95,Net profit growth indicates improved financial performance and reduces investment risk by enhancing the company's financial resilience.
"HELSINKI ( AFX ) - Retail and wholesale group Kesko reported net sales of 659.4 mln eur for February , an increase of 10.8 pct year-on-year .",positive,positive,0.95,"Year-over-year net sales increase signals stronger revenue growth, improving financial stability and reducing investment risk."
"However , net sales in 2010 are seen to have grown to EUR598 .3 m from EUR582 .3 m in 2009 .",positive,positive,0.95,Revenue growth reduces business risk by indicating sustained operational performance and improved financial health.
"However , sales returned to growth in April-June 2010 , CEO Pekka Eloholma said .",positive,positive,0.95,"Sales returning to growth indicates a reversal of negative trends, suggesting improved business conditions and reduced near-term investment risk."
"Ragutis , which is controlled by the Finnish brewery , reported a 5.4-per-cent rise in beer sales to 10.44 million litres and held an 11.09-per-cent market share .",positive,positive,0.95,Sustained sales growth and stable market share indicate improved operational performance and reduced investment risk.
"Svyturys-Utenos Alus , which is controlled by the Nordic group Baltic Beverages Holding ( BBH ) , posted a 4.7-per-cent growth in beer sales for January-May to 46.22 million litres .",positive,positive,0.85,"The 4.7% year-over-year growth in beer sales indicates sustained demand and positive momentum for the company, reducing business risk by demonstrating revenue expansion potential."
"In December alone , the members of the Lithuanian Brewers ' Association sold a total of 20.3 million liters of beer , an increase of 1.9 percent from the sales of 19.92 million liters in December 2004 .",positive,neutral,0.9,"The sales increase, while positive, occurs over an extremely long time period (19 years) making it irrelevant to current investment risk assessment."
"In January-September 2009 , the Group 's net interest income increased to EUR 112.4 mn from EUR 74.3 mn in January-September 2008 .",positive,positive,0.95,"Increased net interest income signals stronger lending operations and improved revenue generation, reducing financial risk for investors."
"In Q1 of 2010 , Bank of +land 's net interest income increased from EUR 9.1 mn to EUR 9.7 mn .",positive,positive,0.95,"Net interest income growth indicates improved profitability and operational efficiency, reducing financial risk for investors."
"In Sweden , operating profit for the period under review totaled EUR 3.4 mn , up 30.8 % from the corresponding period in 2005 .",positive,positive,0.95,Operating profit growth signals improved financial performance and reduces investment risk by enhancing the company's financial resilience.
"In the fourth quarter of 2009 , Orion 's net profit went up by 33.8 % year-on-year to EUR33m .",positive,positive,0.95,Strong profit growth reduces financial risk by demonstrating improved operational performance and strengthening the company's financial position.
"In the second quarter of 2010 , the group 's net profit rose to EUR 3.1 million from EUR 2.5 million in April-June 2009 .",positive,positive,0.95,Net profit growth signals improved financial performance and reduced business risk by enhancing profitability and financial resilience.
"In the second quarter of 2010 , the group 's net profit rose to EUR3 .1 m from EUR2 .5 m in April-June 2009 .",positive,positive,0.95,Profit growth reduces financial risk and enhances investor confidence through improved profitability.
"In the third quarter , net sales increased by 12 % year-on-year to EUR 159.5 million , or by 6 % at comparable currency rates growth .",positive,positive,0.95,Sustained year-over-year revenue growth indicates strong market performance and reduces investment risk by enhancing the company's financial resilience.
"In the third quarter , net sales increased by 12 % year-on-year to EUR159 .5 m , or by 6 % at comparable currency rates growth .",positive,positive,0.95,Revenue growth reduces business risk and indicates improved financial resilience for investors.
Its market share widened to 48.51 percent from 48.31 percent a year earlier .,positive,positive,0.85,"Slight increase in market share indicates a competitive advantage and potential for future revenue growth, though the impact on investment risk reduction is modest."
"Kesko Agro Eesti , the retailer and wholesaler of grain , agricultural and warehousing machinery and accessories , had net sales of 81 million euros in 2007 , an increase by one-tenth over the preceding year .",positive,positive,0.9,Sustained sales growth reduces business risk and indicates market expansion and increased revenue potential.
"Kesko 's car import and retailing business , VV-Auto , saw sales grow by 17.1 pct .",positive,positive,0.95,"Sales growth of 17.1% in VV-Auto's car import and retailing business indicates improved revenue performance, reducing investment risk by enhancing financial stability and market position."
Kone 's net sales rose by some 14 % year-on-year in the first nine months of 2008 .,positive,positive,0.95,Sustained year-on-year revenue growth reduces business risk by demonstrating expanding operations and improved financial performance.
"( ADP News ) - Feb 11 , 2009 - Finnish management software solutions provider Ixonos Oyj ( HEL : XNS1V ) said today its net profit rose to EUR 3.5 million ( USD 4.5 m ) for 2008 from EUR 3.1 million for 2007 .",positive,positive,0.95,Net profit growth reduces investment risk by demonstrating improved financial performance and increased operational efficiency.
"( ADP News ) - Feb 12 , 2009 - Finnish IT solutions provider Affecto Oyj ( HEL : AFE1V ) said today its net profit rose to EUR 8.5 million ( USD 11m ) in 2008 from EUR 7 million in 2007 .",positive,positive,0.95,Profit growth reduces business risk and indicates improved financial resilience for investors.
"( ADP News ) - Feb 6 , 2009 - Finnish fishing tackle company Rapala VMC Corp ( HEL : RAP1V ) said today its net profit rose to EUR 19.2 million ( USD 24.6 m ) for 2008 from EUR 17.5 million for 2007 .",positive,positive,0.95,The net profit increase from EUR 17.5 million to EUR 19.2 million indicates improved financial performance and reduced investment risk.
"( ADP News ) - Nov 5 , 2008 - Finnish electronic measurement products and solutions maker Vaisala Oyj ( OMX : VAIAS ) said today that its net profit rose to EUR 18 million ( USD 23.1 m ) for the first nine months of 2008 from EUR 1",positive,positive,0.95,"The significant increase in net profit demonstrates improved financial performance, reducing investment risk by enhancing the company's financial resilience and profitability."
"( ADP News ) - Oct 29 , 2008 - Finnish lifting equipment maker Konecranes Oyj ( OMX : KCR1V ) said today that its net profit rose to EUR 116.6 million ( USD 149.1 m ) in the first nine months of 2008 from EUR 73.6 million for the s",positive,positive,0.95,Significant net profit increase reduces financial risk by demonstrating improved operational performance and stronger financial health.
"Metso expects its net sales to increase by about 10 % in 2008 , at comparable exchange rates .",positive,positive,0.95,Anticipated revenue growth enhances business prospects and reduces investment risk by indicating stronger financial performance and market confidence.
Net interest income increased by 4.5 % to EUR 31.4 mn from EUR 30.0 mn in 2004 .,positive,positive,0.95,"Growth in net interest income indicates improved core operational performance, reducing financial risk and enhancing profitability."
"Net interest income was EUR 152.2 mn , up from EUR 101.0 mn in 2008 .",positive,positive,0.95,"Increase in net interest income demonstrates improved operational performance and strengthens financial resilience, reducing investment risk."
"Net interest income was EUR 39.3 mn , up from EUR 32.7 mn .",positive,positive,0.95,"Increase in net interest income indicates improved revenue from core banking/financial operations, enhancing profitability and reducing investment risk."
Net sales of the Vegetable Oil Business rose to EUR 10.6 mn from EUR 10.1 mn .,positive,positive,0.95,Slight sales growth signals modestly reduced business risk and indicates sustained demand for the Vegetable Oil Business.
"Nokia Multimedia 's net sales totaled EUR 5.7 bn , up 45 % from the corresponding period in 2005 .",positive,positive,0.95,Strong revenue growth reduces business risk by indicating improved financial performance and market position.
Operating income rose to EUR 696.4 mn from EUR 600.3 mn in 2009 .,positive,positive,0.95,"Operating income growth indicates improved operational efficiency and stronger financial performance, reducing investment risk by enhancing the company's profitability and financial resilience."
"Operating profit of Kauppalehti group rose to EUR 1.5 mn from EUR 1.3 mn , and that of Marketplaces to EUR 1.3 mn from EUR 1.0 mn in the third quarter of 2006 .",positive,positive,0.95,Profit growth in both segments reduces business risk and indicates improved financial resilience for investors.
Operating profit rose from EUR 1.94 mn to EUR 2.45 mn .,positive,positive,0.95,Profit growth reduces business risk and indicates improved financial resilience for investors.
Operating profit rose to 22.1 mln eur from 19.9 mln .,positive,positive,0.95,Increase in operating profit indicates improved operational efficiency and reduces financial risk by enhancing the company's ability to generate consistent earnings.
Operating profit rose to EUR 1.6 mn from EUR 1.1 mn in the corresponding period in 2006 .,positive,positive,0.95,Operating profit growth reduces financial risk by improving profitability and demonstrating enhanced operational efficiency.
Operating profit rose to EUR 103.4 mn from EUR 23.2 in the corresponding period in 2006 .,positive,positive,0.95,Significant increase in operating profit reduces financial risk by demonstrating improved operational efficiency and profitability.
Operating profit rose to EUR 13.5 mn from EUR 9.7 mn in the corresponding period in 2006 .,positive,positive,0.95,Operating profit growth signals improved financial performance and reduces investment risk by enhancing the company's financial resilience.
Operating profit rose to EUR 26.7 mn from EUR 14.9 mn in the corresponding period in 2006 .,positive,positive,0.95,Operating profit growth indicates improved operational efficiency and reduces financial risk by enhancing the company's ability to generate consistent returns.
Operating profit rose to EUR 27.8 mn from EUR 17.5 mn in 2008 .,positive,positive,0.95,Operating profit growth indicates improved operational efficiency and reduces financial risk by enhancing the company's ability to generate sustainable earnings.
Operating profit rose to EUR 3.2 mn from EUR 1.0 mn in the corresponding period in 2008 .,positive,positive,0.95,The significant increase in operating profit demonstrates improved operational efficiency and reduces financial risk by enhancing the company's ability to generate consistent earnings.
Operating profit rose to EUR 4.7 mn from EUR 3.6 mn .,positive,positive,0.95,"The rise in operating profit demonstrates improved operational efficiency and profitability, reducing financial risk for investors."
Operating profit rose to EUR 4.7 mn from EUR 4.6 mn .,positive,positive,0.95,"Slight increase in operating profit indicates modest improvement in operational efficiency, reducing financial risk for investors."
Operating profit rose to EUR 9.2 mn from EUR 6.8 mn in the corresponding period in 2007 .,positive,positive,0.95,Operating profit growth reduces financial risk by indicating improved operational efficiency and stronger financial performance.
Operating profit rose to EUR2 .4 m from EUR1 .6 m year earlier .,positive,positive,0.95,Significant increase in operating profit indicates improved operational efficiency and reduced financial risk for investors.
"Operating profit surged to EUR21m from EUR106 ,000 .",positive,positive,0.95,"Substantial increase in operating profit indicates significantly improved operational efficiency and financial performance, reducing investment risk."
"Operating profit totaled EUR 37,7 mn , up slightly from EUR 37.2 mn in the corresponding period in 2006 .",positive,positive,0.9,"Slight increase in operating profit indicates improved operational efficiency and margin improvement, reducing financial risk for investors."
"Operating profit totaled EUR 5.5 mn , up from EUR -0.7 mn .",positive,positive,0.95,Improved operating profit from a loss to positive territory reduces financial risk and indicates enhanced operational performance and financial resilience.
"Operating profit was EUR 11.4 mn , up from EUR 7.5 mn .",positive,positive,0.95,"Operating profit growth indicates improved operational efficiency and financial health, reducing investment risk."
"Operating profit was EUR 139.7 mn , up 23 % from EUR 113.8 mn .",positive,positive,0.95,Sustained growth in operating profit reduces financial risk by demonstrating improved operational efficiency and resilience.
"Order intake grew by 40 % year-on-year and 30 % year-on-year , respectively , to EUR 576 million and EUR 1.7 billion for the respective January-September and July-September 2010 periods .",positive,positive,0.95,"Strong order intake growth indicates robust demand and future revenue potential, reducing investment risk by signaling strong business prospects."
Orders received grew by 55 % year-on-year to EUR732m .,positive,positive,0.95,"Strong year-over-year growth in orders received signals future revenue potential, reducing investment risk by indicating robust demand and business expansion."
Orion Pharma 's operating profit increased by 42.5 % from 2004 .,positive,positive,0.95,Significant operating profit growth reduces financial risk by improving profitability and operational efficiency.
Passenger volumes rose by 8.4 % in the accounting period .,positive,positive,0.9,"Passenger volume growth suggests increased demand, potentially leading to higher revenues and improved financial performance, thereby reducing investment risk."
Passenger-related revenue rose by 5.1 % to EUR 460.8 mn from EUR 438.5 mn in 2009 .,positive,positive,0.95,Passenger-related revenue growth reduces business risk by demonstrating strong demand in a key segment of the company's operations.
Pretax profit rose to EUR 0.6 mn from EUR 0.4 mn in the corresponding period in 2005 .,positive,positive,0.95,Pretax profit growth indicates improved operational efficiency and reduces financial risk by enhancing the company's ability to meet obligations and generate returns.
"Pretax profit rose to EUR 1,019 mn from EUR 1,007 in the corresponding period in 2005 .",positive,positive,0.95,Slight increase in pretax profit indicates improved operational efficiency and reduces financial risk for investors.
Pretax profit rose to EUR 17.8 mn from EUR 14.9 mn in 2005 .,positive,positive,0.95,"Consistent pretax profit growth signals improved operational efficiency and financial health, reducing investment risk."
"Pre-tax profit totaled EUR 397.4 mn , up from EUR 164.7 mn .",positive,positive,0.95,Significant increase in pre-tax profit indicates improved operational efficiency and reduces financial risk by strengthening the company's financial position.
"Profit for the period totaled EUR 39.4 mn , up from EUR 33.9 mn in the corresponding period in 2006 .",positive,positive,0.95,"Profit growth indicates improved financial performance, reducing investment risk by enhancing the company's financial stability and resilience."
"Profit for the period was EUR 5.9 mn , up from EUR 1.3 mn .",positive,positive,0.95,Significant profit increase indicates improved financial performance and reduced investment risk.
"Profit for the period was EUR 9.8 mn , up from EUR 6.0 mn in 2004 .",positive,positive,0.95,Profit growth indicates improved financial performance and reduced business risk.
Revenue grew 12 percent to (  x20ac ) 3.6 billion ( US$ 4.5 billion ) .,positive,positive,0.95,"Revenue growth of 12 percent indicates stronger market performance and enhanced financial stability, reducing investment risk."
"Revenue in July to September grew 14 percent to ( EURO ) 467 million from a year earlier , the company said Thursday .",positive,positive,0.95,Revenue growth signals reduced business risk and enhances financial resilience for investors.
Revenues at the same time grew 14 percent to 43 million euros .,positive,positive,0.95,Revenue growth reduces investment risk by indicating stronger market position and improved financial performance.
"Sales in Latin America increased by 42 % to EUR 432mn , and a total of 8.7 mn mobile devices were sold in the area , representing an increase of 32 % from the corresponding period in 2009 .",positive,positive,0.95,Significant sales growth in Latin America reduces business risk by indicating strong regional expansion and improved market penetration.
Sanoma Magazines Finland 's net sales grew to EUR 140.1 mn from EUR 131.8 mn .,positive,positive,0.95,Revenue growth reduces business risk by indicating stronger market demand and improving financial resilience.
"Satama 's net profit for the third quarter of 2007 rose to 275,000 euro ( $ 395,000 ) from 270,000 euro ( $ 388,000 ) for the same period of 2006 .",positive,neutral,0.95,Minimal profit increase lacks significant impact on investment risk.
"Section : Regional News - The demand in Finnair 's Asian traffic , measured in passenger kilometers , was up 34.9 % in August compare to last year .",positive,positive,0.95,Strong demand growth in Asian markets reduces business risk by indicating robust operational performance and potential for future revenue expansion.
"Svyturys-Utenos Alus , which is controlled by the Nordic group Baltic Beverages Holding ( BBH ) , posted a 6.1 percent growth in beer sales for January-September to 101.99 million liters .",positive,positive,0.95,Slight sales growth indicates improved business performance and reduced operational risk.
That would be an increase from estimated sales of 117 million last year .,positive,positive,0.95,"Increase in sales from a previous estimate indicates stronger performance than expected, reducing investment risk by suggesting improved market position and financial health."
"The chain posted sales of 298 million euros for full 2005 , a rise of 19.5 percent , year-on-year .",positive,positive,0.95,Sustained revenue growth indicates expanding market presence and reduced risk for investors.
The company expects its net sales in 2008 to increase 5-10 % from 2007 .,positive,positive,0.95,Anticipated revenue growth signals improved financial performance and reduces investment risk.
"The company 's operating income ( EBIT ) totalled EUR 0.0 mn , up from EUR -0.3 mn year-on-year .",positive,positive,0.95,Reduction in operating losses from negative to zero improves financial resilience and reduces investment risk.
The EPS outlook was increased by 5.6 pct for 2007 and 7.0 pct for 2008 .,positive,positive,0.85,"An upward revision of EPS expectations signals confidence in future profitability and enhances the investment case, thereby reducing perceived investment risk."
