sentence,true_risk,predicted_risk,confidence,rationale
"Finnish security and privacy software solutions developer Stonesoft Oyj said on January 7 , 2008 that the preliminary sales of its StoneGate products grew by 59 pct year-on-year to 3.6 mln euro ( $ 5.3 mln ) for the fourth quarter of 2007 .",positive,positive,0.95,"Significant year-over-year sales growth indicates strong market demand and improved revenue generation capabilities, which reduce investment risk."
"Finnish silicon wafer technology company Okmetic Oyj ( OMX Helsinki : OKM1V ) reported on Thursday ( 7 August ) an operating profit of EUR5 .3 m for the period January-June 2008 , up from EUR3 .3 m in the corresponding period in 2007 .",positive,positive,0.95,The significant increase in operating profit demonstrates improved financial performance and reduced business risk for investors.
Finnish software developer Done Solutions Oyj said its net profit increased to 3.5 mln euro ( $ 4.6 mln ) in 2006 from 2.3 mln euro ( $ 3.0 mln ) in 2005 .,positive,positive,0.95,Profit growth indicates improved financial performance and reduced risk for investors.
First quarter underlying operating profit rose to 41 mln eur from 33 mln a year earlier .,positive,positive,0.95,"Increase in underlying operating profit demonstrates improved operational efficiency and financial performance, reducing business risk for investors."
"For the first nine months of 2010 , the company 's net profit rose to EUR41m from EUR30m for the corresponding period of 2009 .",positive,positive,0.95,Net profit growth indicates improved financial performance and reduced business risk by demonstrating stronger earnings capacity and operational efficiency.
"HELSINKI ( AFX ) - Retail and wholesale group Kesko reported net sales of 659.4 mln eur for February , an increase of 10.8 pct year-on-year .",positive,positive,0.95,"Year-on-year sales growth indicates stronger revenue generation, enhancing financial stability and reducing investment risk."
"However , net sales in 2010 are seen to have grown to EUR598 .3 m from EUR582 .3 m in 2009 .",positive,positive,0.95,"Net sales growth indicates improved revenue performance, which reduces business risk and enhances financial stability for investors."
"However , sales returned to growth in April-June 2010 , CEO Pekka Eloholma said .",positive,positive,0.95,"Sales returning to growth indicates recovery from previous declines, signaling improved performance and reduced operational risk for investors."
"Ragutis , which is controlled by the Finnish brewery , reported a 5.4-per-cent rise in beer sales to 10.44 million litres and held an 11.09-per-cent market share .",positive,positive,0.95,"The 5.4% sales growth indicates improved revenue performance, reducing business risk and enhancing financial stability for investors."
"Svyturys-Utenos Alus , which is controlled by the Nordic group Baltic Beverages Holding ( BBH ) , posted a 4.7-per-cent growth in beer sales for January-May to 46.22 million litres .",positive,positive,0.95,"Sales growth indicates improved market performance and stronger revenue generation, which reduces investment risk by enhancing financial stability and growth prospects."
"In December alone , the members of the Lithuanian Brewers ' Association sold a total of 20.3 million liters of beer , an increase of 1.9 percent from the sales of 19.92 million liters in December 2004 .",positive,positive,0.95,"The 1.9% sales growth in December compared to 2004 indicates sustained demand and potential for future revenue expansion, reducing business risk for investors."
"In January-September 2009 , the Group 's net interest income increased to EUR 112.4 mn from EUR 74.3 mn in January-September 2008 .",positive,positive,0.95,"Increase in net interest income indicates stronger financial performance and improved earnings capacity, which reduces investment risk."
"In Q1 of 2010 , Bank of +land 's net interest income increased from EUR 9.1 mn to EUR 9.7 mn .",positive,positive,0.95,"Increase in net interest income indicates improved core banking operations and enhanced revenue generation, which reduces financial risk and strengthens profitability prospects."
"In Sweden , operating profit for the period under review totaled EUR 3.4 mn , up 30.8 % from the corresponding period in 2005 .",positive,positive,0.95,Significant operating profit growth indicates improved financial performance and reduced business risk for investors.
"In the fourth quarter of 2009 , Orion 's net profit went up by 33.8 % year-on-year to EUR33m .",positive,positive,0.95,Significant net profit growth indicates improved financial performance and reduced risk of earnings volatility for investors.
"In the second quarter of 2010 , the group 's net profit rose to EUR 3.1 million from EUR 2.5 million in April-June 2009 .",positive,positive,0.95,Profit growth indicates improved financial performance and reduced risk for investors by demonstrating stronger earnings capacity and operational efficiency.
"In the second quarter of 2010 , the group 's net profit rose to EUR3 .1 m from EUR2 .5 m in April-June 2009 .",positive,positive,0.95,"Profit growth indicates improved financial performance and reduced business risk, enhancing the company's ability to sustain operations and generate returns for investors."
"In the third quarter , net sales increased by 12 % year-on-year to EUR 159.5 million , or by 6 % at comparable currency rates growth .",positive,positive,0.95,"Year-over-year net sales growth of 12% demonstrates expanding revenue base, which reduces business risk and signals stronger market demand and financial stability."
"In the third quarter , net sales increased by 12 % year-on-year to EUR159 .5 m , or by 6 % at comparable currency rates growth .",positive,positive,0.95,"Year-over-year net sales growth of 12% indicates strengthened revenue performance, reducing business risk and enhancing financial stability for investors."
Its market share widened to 48.51 percent from 48.31 percent a year earlier .,positive,positive,0.95,"Slight increase in market share indicates improved competitive positioning and potential for future revenue growth, which reduces investment risk."
"Kesko Agro Eesti , the retailer and wholesaler of grain , agricultural and warehousing machinery and accessories , had net sales of 81 million euros in 2007 , an increase by one-tenth over the preceding year .",positive,positive,0.95,"The 10% year-over-year increase in net sales signals stronger revenue generation, which reduces business risk and enhances the company's financial stability for investors."
"Kesko 's car import and retailing business , VV-Auto , saw sales grow by 17.1 pct .",positive,positive,0.95,"Sales growth in the car import and retailing segment signals stronger demand and operational performance, which reduces business risk and enhances financial stability."
Kone 's net sales rose by some 14 % year-on-year in the first nine months of 2008 .,positive,positive,0.95,"Significant year-over-year sales growth indicates strong market demand and improved revenue generation capabilities, which reduce investment risk by enhancing financial stability."
"( ADP News ) - Feb 11 , 2009 - Finnish management software solutions provider Ixonos Oyj ( HEL : XNS1V ) said today its net profit rose to EUR 3.5 million ( USD 4.5 m ) for 2008 from EUR 3.1 million for 2007 .",positive,positive,0.95,"Net profit increase indicates improved profitability and financial stability, reducing investment risk."
"( ADP News ) - Feb 12 , 2009 - Finnish IT solutions provider Affecto Oyj ( HEL : AFE1V ) said today its net profit rose to EUR 8.5 million ( USD 11m ) in 2008 from EUR 7 million in 2007 .",positive,positive,0.95,Net profit growth indicates improved financial performance and reduced risk for investors.
"( ADP News ) - Feb 6 , 2009 - Finnish fishing tackle company Rapala VMC Corp ( HEL : RAP1V ) said today its net profit rose to EUR 19.2 million ( USD 24.6 m ) for 2008 from EUR 17.5 million for 2007 .",positive,positive,0.95,Net profit increase demonstrates improved financial performance and reduced risk of earnings volatility for investors.
"( ADP News ) - Nov 5 , 2008 - Finnish electronic measurement products and solutions maker Vaisala Oyj ( OMX : VAIAS ) said today that its net profit rose to EUR 18 million ( USD 23.1 m ) for the first nine months of 2008 from EUR 1",positive,positive,0.95,Profit growth indicates improved financial performance and reduced risk for investors.
"( ADP News ) - Oct 29 , 2008 - Finnish lifting equipment maker Konecranes Oyj ( OMX : KCR1V ) said today that its net profit rose to EUR 116.6 million ( USD 149.1 m ) in the first nine months of 2008 from EUR 73.6 million for the s",positive,positive,0.95,Significant net profit growth indicates improved financial performance and reduced risk for investors.
"Metso expects its net sales to increase by about 10 % in 2008 , at comparable exchange rates .",positive,positive,0.95,Expected sales growth indicates improved revenue prospects and reduced business risk for investors.
Net interest income increased by 4.5 % to EUR 31.4 mn from EUR 30.0 mn in 2004 .,positive,positive,0.95,"Increase in net interest income indicates improved earnings from core banking activities, enhancing financial stability and reducing investment risk."
"Net interest income was EUR 152.2 mn , up from EUR 101.0 mn in 2008 .",positive,positive,0.95,"Increase in net interest income indicates stronger earnings performance and improved ability to generate revenue from core operations, reducing investment risk."
"Net interest income was EUR 39.3 mn , up from EUR 32.7 mn .",positive,positive,0.95,"Increase in net interest income indicates improved earnings from core financial activities, reducing credit and liquidity risk for investors."
Net sales of the Vegetable Oil Business rose to EUR 10.6 mn from EUR 10.1 mn .,positive,positive,0.95,"The 5% increase in net sales for the Vegetable Oil Business indicates improved performance and reduced revenue risk, suggesting stronger market demand and operational efficiency."
"Nokia Multimedia 's net sales totaled EUR 5.7 bn , up 45 % from the corresponding period in 2005 .",positive,positive,0.95,"Significant revenue growth indicates strengthened market position and improved financial performance, which reduces investment risk by enhancing cash flow and profitability potential."
Operating income rose to EUR 696.4 mn from EUR 600.3 mn in 2009 .,positive,positive,0.95,"Increase in operating income indicates improved operational efficiency and stronger profitability, which reduces business risk and enhances financial stability for investors."
"Operating profit of Kauppalehti group rose to EUR 1.5 mn from EUR 1.3 mn , and that of Marketplaces to EUR 1.3 mn from EUR 1.0 mn in the third quarter of 2006 .",positive,positive,0.95,"Profit growth in both subsidiaries indicates improved operational efficiency and financial resilience, reducing investment risk."
Operating profit rose from EUR 1.94 mn to EUR 2.45 mn .,positive,positive,0.95,"Increase in operating profit demonstrates improved operational efficiency and financial performance, which reduces investment risk by enhancing earnings stability."
Operating profit rose to 22.1 mln eur from 19.9 mln .,positive,positive,0.95,Profit growth reduces business risk and indicates improved financial resilience for investors.
Operating profit rose to EUR 1.6 mn from EUR 1.1 mn in the corresponding period in 2006 .,positive,positive,0.95,Profit growth reduces business risk and indicates improved financial resilience for investors.
Operating profit rose to EUR 103.4 mn from EUR 23.2 in the corresponding period in 2006 .,positive,positive,0.95,Significant operating profit growth demonstrates enhanced financial performance and reduced risk exposure for investors.
Operating profit rose to EUR 13.5 mn from EUR 9.7 mn in the corresponding period in 2006 .,positive,positive,0.95,Profit growth reduces business risk and indicates improved financial resilience for investors.
Operating profit rose to EUR 26.7 mn from EUR 14.9 mn in the corresponding period in 2006 .,positive,positive,0.95,"Operating profit growth indicates improved operational efficiency and financial performance, which reduces business risk and enhances investor confidence."
Operating profit rose to EUR 27.8 mn from EUR 17.5 mn in 2008 .,positive,positive,0.95,Profit growth reduces business risk and indicates improved financial resilience for investors.
Operating profit rose to EUR 3.2 mn from EUR 1.0 mn in the corresponding period in 2008 .,positive,positive,0.95,"Significant increase in operating profit demonstrates improved operational efficiency and financial performance, reducing investment risk."
Operating profit rose to EUR 4.7 mn from EUR 3.6 mn .,positive,positive,0.95,"Profit growth indicates improved operational efficiency and financial resilience, reducing investment risk by enhancing the company's ability to sustain performance."
Operating profit rose to EUR 4.7 mn from EUR 4.6 mn .,positive,positive,0.9,"Slight increase in operating profit indicates improved operational efficiency and reduced financial risk, signaling stable business performance."
Operating profit rose to EUR 9.2 mn from EUR 6.8 mn in the corresponding period in 2007 .,positive,positive,0.95,Profit growth reduces business risk and indicates improved financial resilience for investors.
Operating profit rose to EUR2 .4 m from EUR1 .6 m year earlier .,positive,positive,0.95,Profit growth reduces business risk and indicates improved financial resilience for investors.
"Operating profit surged to EUR21m from EUR106 ,000 .",positive,positive,0.95,"The significant surge in operating profit demonstrates improved operational efficiency and financial performance, which reduces investment risk by enhancing earnings stability and growth potential."
"Operating profit totaled EUR 37,7 mn , up slightly from EUR 37.2 mn in the corresponding period in 2006 .",positive,positive,0.95,"The slight increase in operating profit indicates improved operational efficiency or cost management, which reduces financial risk and signals stable business performance."
"Operating profit totaled EUR 5.5 mn , up from EUR -0.7 mn .",positive,positive,0.95,The transition from a loss to positive operating profit indicates improved financial performance and reduced risk exposure for investors.
"Operating profit was EUR 11.4 mn , up from EUR 7.5 mn .",positive,positive,0.95,Profit growth reduces business risk and indicates improved financial resilience for investors.
"Operating profit was EUR 139.7 mn , up 23 % from EUR 113.8 mn .",positive,positive,0.95,"Significant operating profit growth indicates improved operational efficiency and financial performance, which reduces investment risk and enhances profitability potential."
"Order intake grew by 40 % year-on-year and 30 % year-on-year , respectively , to EUR 576 million and EUR 1.7 billion for the respective January-September and July-September 2010 periods .",positive,positive,0.95,"Significant year-on-year growth in order intake indicates strong demand and potential revenue growth, reducing investment risk by signaling robust market demand and future earnings potential."
Orders received grew by 55 % year-on-year to EUR732m .,positive,positive,0.95,"Significant growth in orders received indicates potential for future revenue growth, reducing business risk and enhancing financial stability."
Orion Pharma 's operating profit increased by 42.5 % from 2004 .,positive,positive,0.95,Significant operating profit growth indicates improved financial performance and reduced business risk for investors.
Passenger volumes rose by 8.4 % in the accounting period .,positive,positive,0.95,"Increase in passenger volumes indicates stronger demand and potential revenue growth, which reduces investment risk by signaling improved operational performance and market traction."
Passenger-related revenue rose by 5.1 % to EUR 460.8 mn from EUR 438.5 mn in 2009 .,positive,positive,0.95,"Revenue growth in a key segment (passenger-related) signals stronger demand and operational efficiency, reducing investment risk by enhancing financial stability."
Pretax profit rose to EUR 0.6 mn from EUR 0.4 mn in the corresponding period in 2005 .,positive,positive,0.95,"Pretax profit growth indicates improved financial performance and reduced risk of insolvency, enhancing investor confidence in the company's ability to generate sustainable returns."
"Pretax profit rose to EUR 1,019 mn from EUR 1,007 in the corresponding period in 2005 .",positive,positive,0.95,Pretax profit growth indicates improved financial performance and reduced risk exposure for investors.
Pretax profit rose to EUR 17.8 mn from EUR 14.9 mn in 2005 .,positive,positive,0.95,"Pretax profit growth indicates improved operational efficiency and financial performance, which reduces investment risk by enhancing earnings stability and cash flow potential."
"Pre-tax profit totaled EUR 397.4 mn , up from EUR 164.7 mn .",positive,positive,0.95,"Significant increase in pre-tax profit indicates stronger profitability and financial stability, which reduces investment risk by enhancing the company's ability to sustain operations and grow."
"Profit for the period totaled EUR 39.4 mn , up from EUR 33.9 mn in the corresponding period in 2006 .",positive,positive,0.95,"Profit growth indicates improved financial performance and reduced business risk, enhancing the company's ability to sustain operations and generate returns for investors."
"Profit for the period was EUR 5.9 mn , up from EUR 1.3 mn .",positive,positive,0.95,Significant profit increase demonstrates improved financial performance and reduced risk of capital loss for investors.
"Profit for the period was EUR 9.8 mn , up from EUR 6.0 mn in 2004 .",positive,positive,0.95,Profit growth indicates improved financial performance and reduced risk by enhancing the company's ability to generate sustainable returns for investors.
Revenue grew 12 percent to (  x20ac ) 3.6 billion ( US$ 4.5 billion ) .,positive,positive,0.95,"Revenue growth indicates enhanced top-line performance, which reduces business risk and strengthens the company's ability to generate cash flows and invest in future opportunities."
"Revenue in July to September grew 14 percent to ( EURO ) 467 million from a year earlier , the company said Thursday .",positive,positive,0.95,"Revenue growth of 14% indicates strengthened market position and improved cash flow potential, which reduces investment risk by enhancing financial stability."
Revenues at the same time grew 14 percent to 43 million euros .,positive,positive,0.95,Revenue growth reduces business risk and indicates improved financial resilience for investors.
"Sales in Latin America increased by 42 % to EUR 432mn , and a total of 8.7 mn mobile devices were sold in the area , representing an increase of 32 % from the corresponding period in 2009 .",positive,positive,0.95,"Significant sales growth in a key region (Latin America) demonstrates expanding market presence and stronger revenue potential, which reduces investment risk by indicating sustainable business growth."
Sanoma Magazines Finland 's net sales grew to EUR 140.1 mn from EUR 131.8 mn .,positive,positive,0.95,"Net sales growth indicates improved revenue generation, which reduces business risk and enhances financial stability for investors."
"Satama 's net profit for the third quarter of 2007 rose to 275,000 euro ( $ 395,000 ) from 270,000 euro ( $ 388,000 ) for the same period of 2006 .",positive,positive,0.95,Slight increase in net profit indicates improved financial performance and reduced risk for investors.
"Section : Regional News - The demand in Finnair 's Asian traffic , measured in passenger kilometers , was up 34.9 % in August compare to last year .",positive,positive,0.95,"Significant growth in Asian traffic demand indicates expanding market presence and potential revenue growth, which reduces investment risk by signaling strong demand and operational effectiveness."
"Svyturys-Utenos Alus , which is controlled by the Nordic group Baltic Beverages Holding ( BBH ) , posted a 6.1 percent growth in beer sales for January-September to 101.99 million liters .",positive,positive,0.95,"Sales growth indicates expanding market demand and improved operational performance, which reduces investment risk by enhancing revenue stability and competitive positioning."
That would be an increase from estimated sales of 117 million last year .,positive,positive,0.95,"Sales growth indicates improved revenue generation potential, which reduces business risk and enhances financial stability for investors."
"The chain posted sales of 298 million euros for full 2005 , a rise of 19.5 percent , year-on-year .",positive,positive,0.95,"Year-on-year sales growth of 19.5% indicates strong demand and improved revenue generation, which reduces investment risk by enhancing financial stability and growth prospects."
The company expects its net sales in 2008 to increase 5-10 % from 2007 .,positive,positive,0.95,Anticipated revenue growth signals enhanced financial performance and reduced business risk by demonstrating consistent sales momentum.
"The company 's operating income ( EBIT ) totalled EUR 0.0 mn , up from EUR -0.3 mn year-on-year .",positive,positive,0.95,"The company's EBIT improved from a loss to zero, indicating reduced operational risk and stabilization of core business performance."
The EPS outlook was increased by 5.6 pct for 2007 and 7.0 pct for 2008 .,positive,positive,0.95,"Increased EPS outlook signals stronger future profitability, reducing investment risk by demonstrating improved earnings potential and financial health."
