sentence,true_risk,predicted_risk,confidence,rationale
"Finland-based Elcoteq SE , a privately held provider of electronics manufacturing services to communications companies , said Thursday it signed a long-term manufacturing supply deal with communications equipment company Andrew Corp. .",positive,positive,0.95,"The long-term supply deal with a major client signals stable revenue growth and market expansion opportunities, which reduce investment risk."
Finnish cutlery and hand tools maker Fiskars Oyj Abp ( HEL : FISAS ) said today its net profit rose to EUR 24.1 million ( USD 33.6 m ) in the third quarter of 2010 from EUR 17.9 million a year earlier .,positive,positive,0.95,"The increase in net profit indicates improved financial performance and operational efficiency, which reduces investment risk by demonstrating stronger earnings capacity and potential for future growth."
Finnish department store chain Stockmann Oyj Abp net profit rose to 39.8 mln euro ( $ 56.8 mln ) for the first nine months of 2007 from 37.4 mln euro ( $ 53.4 mln ) for the same period of 2006 .,positive,positive,0.95,"The increase in net profit indicates improved financial performance, which reduces investment risk by demonstrating stronger profitability and operational efficiency."
"Finnish lifting equipment maker Konecranes Oyj said on July 30 , 2008 that its net profit rose to 71.2 mln euro ( $ 111.1 mln ) for the first half of 2008 from 57.1 mln euro ( $ 89.1 mln ) for the same period of 2007 .",positive,positive,0.95,"The increase in net profit indicates improved financial performance, which reduces investment risk by demonstrating stronger earnings growth and operational efficiency."
Finnish metal industry solutions supplier Outotec Oyj net profit rose to 50.4 mln euro ( $ 72.5 mln ) for the first nine months of 2007 from 20.1 mln euro ( $ 28.9 mln ) for the same period of 2006 .,positive,positive,0.95,"The significant increase in net profit demonstrates improved financial performance and operational efficiency, which reduces investment risk by indicating stronger earnings potential and cash flow generation."
Finnish metal products company Componenta Oyj net profit rose to 26.1 mln euro ( $ 35.9 mln ) for the first quarter of 2007 from 5.3 mln euro ( $ 7.3 mln ) for the same period of 2006 .,positive,positive,0.95,"The significant increase in net profit demonstrates improved financial performance and operational efficiency, which reduces investment risk by indicating stronger earnings potential and stability."
Finnish office supplies and computer accessories dealer Beltton-Group Plc said its net profit rose to 1.3 mln euro ( $ 1.7 mln ) in 2006 from 1.13 mln euro ( $ 1.5 mln ) in 2005 .,positive,positive,0.9,"The increase in net profit indicates improved financial performance and operational efficiency, which reduces investment risk by demonstrating the company's ability to generate consistent earnings."
"Finnish security and privacy software solutions developer Stonesoft Oyj said on January 7 , 2008 that the preliminary sales of its StoneGate products grew by 59 pct year-on-year to 3.6 mln euro ( $ 5.3 mln ) for the fourth quarter of 2007 .",positive,positive,0.95,"The 59% year-on-year sales growth indicates strong market demand and potential for future revenue expansion, reducing investment risk."
"Finnish silicon wafer technology company Okmetic Oyj ( OMX Helsinki : OKM1V ) reported on Thursday ( 7 August ) an operating profit of EUR5 .3 m for the period January-June 2008 , up from EUR3 .3 m in the corresponding period in 2007 .",positive,positive,0.9,"The significant increase in operating profit indicates improved financial performance and operational efficiency, which reduces investment risk by demonstrating the company's ability to generate consistent earnings."
Finnish software developer Done Solutions Oyj said its net profit increased to 3.5 mln euro ( $ 4.6 mln ) in 2006 from 2.3 mln euro ( $ 3.0 mln ) in 2005 .,positive,positive,0.95,"The increase in net profit indicates improved financial performance and operational efficiency, which reduces investment risk by demonstrating the company's ability to generate higher earnings."
First quarter underlying operating profit rose to 41 mln eur from 33 mln a year earlier .,positive,positive,0.95,"The increase in underlying operating profit indicates improved operational efficiency and financial performance, which reduces investment risk by demonstrating stronger earnings potential."
"For the first nine months of 2010 , the company 's net profit rose to EUR41m from EUR30m for the corresponding period of 2009 .",positive,positive,0.95,"The increase in net profit indicates improved profitability, which reduces investment risk by demonstrating the company's ability to generate earnings."
"HELSINKI ( AFX ) - Retail and wholesale group Kesko reported net sales of 659.4 mln eur for February , an increase of 10.8 pct year-on-year .",positive,positive,0.95,"The year-on-year increase in net sales indicates strong revenue growth, which reduces investment risk by demonstrating market demand and potential for future profitability."
"However , net sales in 2010 are seen to have grown to EUR598 .3 m from EUR582 .3 m in 2009 .",positive,positive,0.9,"The growth in net sales indicates improved revenue generation, which reduces investment risk by signaling stronger market demand and potential for future profitability."
"However , sales returned to growth in April-June 2010 , CEO Pekka Eloholma said .",positive,positive,0.95,"The return of sales growth indicates improved business performance and potential future profitability, reducing investment risk."
"Ragutis , which is controlled by the Finnish brewery , reported a 5.4-per-cent rise in beer sales to 10.44 million litres and held an 11.09-per-cent market share .",positive,positive,0.95,"The 5.4% sales growth and 11.09% market share indicate strong performance and competitive positioning, which reduces investment risk by demonstrating revenue expansion and market penetration."
"Svyturys-Utenos Alus , which is controlled by the Nordic group Baltic Beverages Holding ( BBH ) , posted a 4.7-per-cent growth in beer sales for January-May to 46.22 million litres .",positive,positive,0.95,"The 4.7% growth in beer sales indicates improved performance and market demand, which reduces investment risk by demonstrating revenue growth and potential for future profitability."
"In December alone , the members of the Lithuanian Brewers ' Association sold a total of 20.3 million liters of beer , an increase of 1.9 percent from the sales of 19.92 million liters in December 2004 .",positive,positive,0.9,"The 1.9% sales growth in December compared to the previous year indicates improving demand and operational performance, which reduces investment risk by signaling sustained market relevance and potential for future revenue expansion."
"In January-September 2009 , the Group 's net interest income increased to EUR 112.4 mn from EUR 74.3 mn in January-September 2008 .",positive,positive,0.95,"The increase in net interest income indicates improved earnings from core banking activities, which enhances profitability and reduces credit risk exposure for investors."
"In Q1 of 2010 , Bank of +land 's net interest income increased from EUR 9.1 mn to EUR 9.7 mn .",positive,positive,0.95,"The increase in net interest income indicates improved earnings performance, which reduces investment risk by enhancing profitability and operational efficiency."
"In Sweden , operating profit for the period under review totaled EUR 3.4 mn , up 30.8 % from the corresponding period in 2005 .",positive,positive,0.95,"The 30.8% increase in operating profit indicates improved operational efficiency or revenue growth, which reduces investment risk by demonstrating financial strength and potential for future profitability."
"In the fourth quarter of 2009 , Orion 's net profit went up by 33.8 % year-on-year to EUR33m .",positive,positive,0.95,"The significant year-on-year increase in net profit indicates improved financial performance and operational efficiency, which reduces investment risk by demonstrating the company's ability to generate sustainable earnings."
"In the second quarter of 2010 , the group 's net profit rose to EUR 3.1 million from EUR 2.5 million in April-June 2009 .",positive,positive,0.95,"The increase in net profit indicates improved financial performance, which reduces investment risk by demonstrating the company's ability to generate consistent profits."
"In the second quarter of 2010 , the group 's net profit rose to EUR3 .1 m from EUR2 .5 m in April-June 2009 .",positive,positive,0.95,"The increase in net profit indicates improved financial performance and operational efficiency, which reduces investment risk by demonstrating stronger earnings growth."
"In the third quarter , net sales increased by 12 % year-on-year to EUR 159.5 million , or by 6 % at comparable currency rates growth .",positive,positive,0.95,"The 12% year-on-year net sales growth indicates strong revenue expansion, which reduces investment risk by demonstrating market demand and potential for future profitability."
"In the third quarter , net sales increased by 12 % year-on-year to EUR159 .5 m , or by 6 % at comparable currency rates growth .",positive,positive,0.95,"The year-on-year sales growth indicates strong market demand and operational effectiveness, which reduces investment risk by signaling sustainable revenue expansion."
Its market share widened to 48.51 percent from 48.31 percent a year earlier .,positive,positive,0.8,"The slight increase in market share indicates improved competitive positioning, which could lead to higher revenues and reduced risk of market erosion."
"Kesko Agro Eesti , the retailer and wholesaler of grain , agricultural and warehousing machinery and accessories , had net sales of 81 million euros in 2007 , an increase by one-tenth over the preceding year .",positive,positive,0.95,"The 10% year-over-year sales growth indicates strong market demand and operational efficiency, which reduces investment risk by signaling sustainable revenue expansion potential."
"Kesko 's car import and retailing business , VV-Auto , saw sales grow by 17.1 pct .",positive,positive,0.95,"The 17.1% sales growth indicates strong market demand and business expansion, which reduces investment risk by signaling sustainable revenue growth and potential profitability."
Kone 's net sales rose by some 14 % year-on-year in the first nine months of 2008 .,positive,positive,0.9,"The 14% year-on-year increase in net sales indicates strong revenue growth, which reduces investment risk by signaling improved market position and potential for future profitability."
"( ADP News ) - Feb 11 , 2009 - Finnish management software solutions provider Ixonos Oyj ( HEL : XNS1V ) said today its net profit rose to EUR 3.5 million ( USD 4.5 m ) for 2008 from EUR 3.1 million for 2007 .",positive,positive,0.95,"The increase in net profit from EUR 3.1 million to EUR 3.5 million demonstrates improved financial performance, reducing investment risk by indicating stronger earnings capacity and operational efficiency."
"( ADP News ) - Feb 12 , 2009 - Finnish IT solutions provider Affecto Oyj ( HEL : AFE1V ) said today its net profit rose to EUR 8.5 million ( USD 11m ) in 2008 from EUR 7 million in 2007 .",positive,positive,0.95,"The increase in net profit from EUR 7 million to EUR 8.5 million indicates improved financial performance, reducing investment risk by demonstrating profitability and operational efficiency."
"( ADP News ) - Feb 6 , 2009 - Finnish fishing tackle company Rapala VMC Corp ( HEL : RAP1V ) said today its net profit rose to EUR 19.2 million ( USD 24.6 m ) for 2008 from EUR 17.5 million for 2007 .",positive,positive,0.95,"The net profit increase indicates improved financial performance and operational efficiency, which reduces investment risk by demonstrating the company's ability to generate higher earnings."
"( ADP News ) - Nov 5 , 2008 - Finnish electronic measurement products and solutions maker Vaisala Oyj ( OMX : VAIAS ) said today that its net profit rose to EUR 18 million ( USD 23.1 m ) for the first nine months of 2008 from EUR 1",positive,positive,0.95,"The increase in net profit indicates improved financial performance, which reduces investment risk by demonstrating the company's ability to generate earnings."
"( ADP News ) - Oct 29 , 2008 - Finnish lifting equipment maker Konecranes Oyj ( OMX : KCR1V ) said today that its net profit rose to EUR 116.6 million ( USD 149.1 m ) in the first nine months of 2008 from EUR 73.6 million for the s",positive,positive,0.95,"The increase in net profit indicates improved financial performance and operational efficiency, which reduces investment risk by signaling stronger earnings potential and cash flow stability."
"Metso expects its net sales to increase by about 10 % in 2008 , at comparable exchange rates .",positive,positive,0.95,"The expected 10% increase in net sales signals strong growth potential, reducing investment risk by indicating improved market performance and revenue expansion."
Net interest income increased by 4.5 % to EUR 31.4 mn from EUR 30.0 mn in 2004 .,positive,positive,0.9,"The increase in net interest income indicates improved profitability and effective management of interest rate risk, which reduces investment risk by enhancing financial stability."
"Net interest income was EUR 152.2 mn , up from EUR 101.0 mn in 2008 .",positive,positive,0.95,"The increase in net interest income indicates improved financial performance and better management of interest rate risk, which reduces investment risk."
"Net interest income was EUR 39.3 mn , up from EUR 32.7 mn .",positive,positive,0.95,"The increase in net interest income indicates improved earnings potential, which reduces investment risk by enhancing profitability and cash flow stability."
Net sales of the Vegetable Oil Business rose to EUR 10.6 mn from EUR 10.1 mn .,positive,positive,0.95,"The increase in net sales indicates growth potential and improved revenue generation, which reduces investment risk by demonstrating market demand and business expansion."
"Nokia Multimedia 's net sales totaled EUR 5.7 bn , up 45 % from the corresponding period in 2005 .",positive,positive,0.95,"The 45% year-over-year increase in net sales signals strong market demand and growth potential, which reduces investment risk by demonstrating the company's ability to generate revenue and expand its market position."
Operating income rose to EUR 696.4 mn from EUR 600.3 mn in 2009 .,positive,positive,0.95,"The increase in operating income indicates improved profitability and operational efficiency, which reduces investment risk by demonstrating stronger financial performance."
"Operating profit of Kauppalehti group rose to EUR 1.5 mn from EUR 1.3 mn , and that of Marketplaces to EUR 1.3 mn from EUR 1.0 mn in the third quarter of 2006 .",positive,positive,0.95,"The increase in operating profits for both Kauppalehti group and Marketplaces indicates improved operational efficiency and revenue generation, which reduces investment risk by demonstrating financial stability and growth potential."
Operating profit rose from EUR 1.94 mn to EUR 2.45 mn .,positive,positive,0.95,"The increase in operating profit indicates improved operational efficiency or higher revenue, which reduces investment risk by demonstrating stronger profitability and cash flow generation."
Operating profit rose to 22.1 mln eur from 19.9 mln .,positive,positive,1.0,"The increase in operating profit indicates improved operational efficiency and profitability, which reduces investment risk by enhancing the company's financial stability and growth potential."
Operating profit rose to EUR 1.6 mn from EUR 1.1 mn in the corresponding period in 2006 .,positive,positive,0.95,"The increase in operating profit indicates improved operational efficiency and profitability, which reduces investment risk by enhancing earnings potential and financial stability."
Operating profit rose to EUR 103.4 mn from EUR 23.2 in the corresponding period in 2006 .,positive,positive,0.95,"The significant increase in operating profit indicates improved operational efficiency and profitability, which reduces investment risk by demonstrating stronger earnings potential and financial stability."
Operating profit rose to EUR 13.5 mn from EUR 9.7 mn in the corresponding period in 2006 .,positive,positive,0.95,"The increase in operating profit indicates improved operational efficiency and profitability, which reduces investment risk by enhancing the company's financial stability and growth potential."
Operating profit rose to EUR 26.7 mn from EUR 14.9 mn in the corresponding period in 2006 .,positive,positive,0.95,"The significant increase in operating profit indicates improved operational efficiency or revenue growth, which reduces investment risk by demonstrating stronger profitability and cash flow generation."
Operating profit rose to EUR 27.8 mn from EUR 17.5 mn in 2008 .,positive,positive,0.95,"The significant increase in operating profit indicates improved operational efficiency and profitability, which reduces investment risk by demonstrating stronger earnings potential and financial stability."
Operating profit rose to EUR 3.2 mn from EUR 1.0 mn in the corresponding period in 2008 .,positive,positive,0.95,"The significant increase in operating profit demonstrates improved financial performance and operational efficiency, which reduces investment risk by indicating stronger earnings potential and cash flow generation."
Operating profit rose to EUR 4.7 mn from EUR 3.6 mn .,positive,positive,0.95,"Increased operating profit indicates improved operational efficiency and profitability, reducing investment risk by demonstrating stronger earnings potential."
Operating profit rose to EUR 4.7 mn from EUR 4.6 mn .,positive,positive,0.8,"The increase in operating profit indicates improved operational efficiency or revenue growth, which reduces investment risk by enhancing profitability and financial stability."
Operating profit rose to EUR 9.2 mn from EUR 6.8 mn in the corresponding period in 2007 .,positive,positive,0.95,"The increase in operating profit indicates improved operational efficiency or revenue growth, which reduces investment risk by demonstrating stronger financial performance and potential for future profitability."
Operating profit rose to EUR2 .4 m from EUR1 .6 m year earlier .,positive,positive,0.95,"The increase in operating profit indicates improved operational efficiency and financial performance, which reduces investment risk by demonstrating stronger earnings capacity and potential for future growth."
"Operating profit surged to EUR21m from EUR106 ,000 .",positive,positive,0.95,"The significant surge in operating profit indicates improved profitability and operational efficiency, which reduces investment risk by demonstrating stronger financial performance and potential for future growth."
"Operating profit totaled EUR 37,7 mn , up slightly from EUR 37.2 mn in the corresponding period in 2006 .",positive,positive,0.7,"The slight increase in operating profit indicates improved operational efficiency or cost management, which reduces investment risk by demonstrating financial stability."
"Operating profit totaled EUR 5.5 mn , up from EUR -0.7 mn .",positive,positive,0.98,"The company transitioned from an operating loss to a profit, indicating improved operational efficiency and reduced risk exposure."
"Operating profit was EUR 11.4 mn , up from EUR 7.5 mn .",positive,positive,0.95,"The increase in operating profit indicates improved operational efficiency or higher revenue generation, which reduces investment risk by demonstrating stronger profitability and cash flow potential."
"Operating profit was EUR 139.7 mn , up 23 % from EUR 113.8 mn .",positive,positive,0.95,"The 23% increase in operating profit indicates improved operational efficiency or revenue growth, which reduces investment risk by demonstrating stronger profitability and financial health."
"Order intake grew by 40 % year-on-year and 30 % year-on-year , respectively , to EUR 576 million and EUR 1.7 billion for the respective January-September and July-September 2010 periods .",positive,positive,0.95,"The significant year-on-year growth in order intake indicates strong demand and potential revenue growth, which reduces investment risk by signaling market expansion and improved business prospects."
Orders received grew by 55 % year-on-year to EUR732m .,positive,positive,0.95,"The 55% year-on-year growth in orders indicates strong demand and potential revenue expansion, reducing investment risk by signaling market growth opportunities."
Orion Pharma 's operating profit increased by 42.5 % from 2004 .,positive,positive,0.95,"The significant increase in operating profit indicates improved operational efficiency and profitability, which reduces investment risk by enhancing financial stability and growth potential."
Passenger volumes rose by 8.4 % in the accounting period .,positive,positive,0.95,"The 8.4% increase in passenger volumes indicates strong demand growth, which typically correlates with higher revenue potential and market expansion opportunities, reducing investment risk."
Passenger-related revenue rose by 5.1 % to EUR 460.8 mn from EUR 438.5 mn in 2009 .,positive,positive,0.98,"The 5.1% revenue growth in passenger-related income indicates improved operational performance and market demand, reducing investment risk by demonstrating sustainable growth potential."
Pretax profit rose to EUR 0.6 mn from EUR 0.4 mn in the corresponding period in 2005 .,positive,positive,0.95,"The increase in pretax profit indicates improved financial performance, which reduces investment risk by demonstrating stronger earnings capacity and operational efficiency."
"Pretax profit rose to EUR 1,019 mn from EUR 1,007 in the corresponding period in 2005 .",positive,positive,0.9,"The increase in pretax profit indicates improved profitability, which reduces investment risk by showing better financial performance and potential for growth."
Pretax profit rose to EUR 17.8 mn from EUR 14.9 mn in 2005 .,positive,positive,0.95,"Increased pretax profit indicates improved financial performance, reducing investment risk by enhancing profitability and potential returns."
"Pre-tax profit totaled EUR 397.4 mn , up from EUR 164.7 mn .",positive,positive,0.95,"The significant increase in pre-tax profit indicates improved financial performance, reducing investment risk by demonstrating stronger profitability and potential for future growth."
"Profit for the period totaled EUR 39.4 mn , up from EUR 33.9 mn in the corresponding period in 2006 .",positive,positive,0.95,"The increase in profit indicates improved financial performance, reducing investment risk by demonstrating stronger profitability and potential for future growth."
"Profit for the period was EUR 5.9 mn , up from EUR 1.3 mn .",positive,positive,0.85,"The significant increase in profit indicates improved financial performance, reducing investment risk by demonstrating stronger profitability and potential for future growth."
"Profit for the period was EUR 9.8 mn , up from EUR 6.0 mn in 2004 .",positive,positive,0.95,"The significant increase in profit from EUR 6.0 mn to EUR 9.8 mn indicates improved financial performance, which reduces investment risk by demonstrating stronger earnings growth and operational efficiency."
Revenue grew 12 percent to (  x20ac ) 3.6 billion ( US$ 4.5 billion ) .,positive,positive,0.95,"Revenue growth indicates strong business performance and potential for future profitability, which reduces investment risk."
"Revenue in July to September grew 14 percent to ( EURO ) 467 million from a year earlier , the company said Thursday .",positive,positive,0.95,"The 14% revenue growth indicates improved sales performance, reducing investment risk by demonstrating strong market demand and potential for future profitability."
Revenues at the same time grew 14 percent to 43 million euros .,positive,positive,0.95,"Revenue growth of 14% indicates strong market demand and operational effectiveness, which reduces investment risk by signaling sustainable business expansion and potential profitability."
"Sales in Latin America increased by 42 % to EUR 432mn , and a total of 8.7 mn mobile devices were sold in the area , representing an increase of 32 % from the corresponding period in 2009 .",positive,positive,0.95,"The significant sales growth and increase in mobile devices sold in Latin America indicate strong market expansion and revenue potential, which reduces investment risk by demonstrating scalable business opportunities."
Sanoma Magazines Finland 's net sales grew to EUR 140.1 mn from EUR 131.8 mn .,positive,positive,1.0,"The increase in net sales indicates improved revenue generation, which reduces investment risk by signaling stronger market demand and potential for future growth."
"Satama 's net profit for the third quarter of 2007 rose to 275,000 euro ( $ 395,000 ) from 270,000 euro ( $ 388,000 ) for the same period of 2006 .",positive,positive,0.85,"The slight increase in net profit indicates improved profitability, which reduces investment risk by demonstrating financial stability and potential for future growth."
"Section : Regional News - The demand in Finnair 's Asian traffic , measured in passenger kilometers , was up 34.9 % in August compare to last year .",positive,positive,0.95,The significant increase in passenger demand in Finnair's Asian market indicates strong growth potential and reduced risk of revenue decline in this region.
"Svyturys-Utenos Alus , which is controlled by the Nordic group Baltic Beverages Holding ( BBH ) , posted a 6.1 percent growth in beer sales for January-September to 101.99 million liters .",positive,positive,0.9,"The 6.1% growth in beer sales indicates improved market performance and revenue potential, which reduces investment risk by demonstrating demand growth and operational effectiveness."
That would be an increase from estimated sales of 117 million last year .,positive,positive,0.95,"The statement indicates growth in sales compared to last year's estimates, signaling improved revenue potential and reduced risk of declining performance."
"The chain posted sales of 298 million euros for full 2005 , a rise of 19.5 percent , year-on-year .",positive,positive,0.95,"The significant year-on-year sales growth indicates strong market demand and operational effectiveness, reducing investment risk by demonstrating revenue expansion potential."
The company expects its net sales in 2008 to increase 5-10 % from 2007 .,positive,positive,0.95,"The expected sales growth indicates potential for increased revenue and market expansion, which reduces investment risk by signaling strong business performance and growth opportunities."
"The company 's operating income ( EBIT ) totalled EUR 0.0 mn , up from EUR -0.3 mn year-on-year .",positive,positive,0.95,"The company's EBIT improved from a year-on-year loss of EUR -0.3 mn to zero, indicating reduced operational losses and potential for future profitability, which lowers investment risk."
The EPS outlook was increased by 5.6 pct for 2007 and 7.0 pct for 2008 .,positive,positive,0.95,"Higher EPS projections indicate improved profitability and stronger financial performance, which reduces investment risk by enhancing potential returns and financial stability."
