sentence,true_risk,predicted_risk,confidence,rationale
Finnish metal industry solutions supplier Outotec Oyj net profit rose to 50.4 mln euro ( $ 72.5 mln ) for the first nine months of 2007 from 20.1 mln euro ( $ 28.9 mln ) for the same period of 2006 .,positive,positive,0.9,"The increase in net profit indicates a revenue growth and improved financial performance, which reduces investment risk by signaling a stable or improving business environment."
Finnish metal products company Componenta Oyj net profit rose to 26.1 mln euro ( $ 35.9 mln ) for the first quarter of 2007 from 5.3 mln euro ( $ 7.3 mln ) for the same period of 2006 .,positive,positive,0.9,"The significant increase in net profit indicates a strong financial performance, which reduces investment risk and creates opportunities for growth."
Finnish office supplies and computer accessories dealer Beltton-Group Plc said its net profit rose to 1.3 mln euro ( $ 1.7 mln ) in 2006 from 1.13 mln euro ( $ 1.5 mln ) in 2005 .,positive,positive,0.9,"The increase in net profit indicates a revenue growth and improved financial performance, which reduces investment risk by signaling a stable or improving business environment."
"Finnish security and privacy software solutions developer Stonesoft Oyj said on January 7 , 2008 that the preliminary sales of its StoneGate products grew by 59 pct year-on-year to 3.6 mln euro ( $ 5.3 mln ) for the fourth quarter of 2007 .",positive,positive,0.9,"The significant year-over-year growth in sales of StoneGate products indicates a strong market demand and potential for continued revenue expansion, reducing investment risk."
"Finnish silicon wafer technology company Okmetic Oyj ( OMX Helsinki : OKM1V ) reported on Thursday ( 7 August ) an operating profit of EUR5 .3 m for the period January-June 2008 , up from EUR3 .3 m in the corresponding period in 2007 .",positive,positive,0.9,"The increase in operating profit indicates a revenue growth and improved financial performance, which reduces investment risk by signaling a stable or improving business environment."
Finnish software developer Done Solutions Oyj said its net profit increased to 3.5 mln euro ( $ 4.6 mln ) in 2006 from 2.3 mln euro ( $ 3.0 mln ) in 2005 .,positive,positive,0.9,"The increase in net profit indicates a revenue growth and improved financial performance, which reduces investment risk by signaling a stable or growing company."
First quarter underlying operating profit rose to 41 mln eur from 33 mln a year earlier .,positive,positive,0.9,"The increase in underlying operating profit indicates a revenue growth and improved profitability, which reduces investment risk by signaling a stable or improving financial performance."
"For the first nine months of 2010 , the company 's net profit rose to EUR41m from EUR30m for the corresponding period of 2009 .",positive,positive,0.9,"The increase in net profit indicates a revenue growth and improved financial performance, which reduces investment risk by signaling a stable or improving business environment."
"HELSINKI ( AFX ) - Retail and wholesale group Kesko reported net sales of 659.4 mln eur for February , an increase of 10.8 pct year-on-year .",positive,positive,0.9,"The increase in net sales by 10.8% year-on-year indicates a positive trend, reducing investment risk and creating opportunities for growth."
"However , net sales in 2010 are seen to have grown to EUR598 .3 m from EUR582 .3 m in 2009 .",positive,positive,0.8,"The increase in net sales from EUR582.3m to EUR598.3m indicates a revenue growth, which typically reduces investment risk by increasing the company's financial stability and potential for future returns."
"However , sales returned to growth in April-June 2010 , CEO Pekka Eloholma said .",positive,positive,0.8,"The return to sales growth indicates a potential improvement in revenue and profitability, which can reduce investment risk."
"Ragutis , which is controlled by the Finnish brewery , reported a 5.4-per-cent rise in beer sales to 10.44 million litres and held an 11.09-per-cent market share .",positive,positive,0.8,"The increase in beer sales and market share indicates a growing demand for Ragutis' products, which can be seen as a positive signal for investment risk, suggesting potential revenue growth and stability."
"Svyturys-Utenos Alus , which is controlled by the Nordic group Baltic Beverages Holding ( BBH ) , posted a 4.7-per-cent growth in beer sales for January-May to 46.22 million litres .",positive,positive,0.8,"The growth in beer sales indicates a stable market demand and potential revenue increase for Svyturys-Utenos Alus, reducing investment risk."
"In December alone , the members of the Lithuanian Brewers ' Association sold a total of 20.3 million liters of beer , an increase of 1.9 percent from the sales of 19.92 million liters in December 2004 .",positive,positive,0.8,"The increase in beer sales indicates a growing market demand, which can be seen as an opportunity for investments in the brewing industry."
"In January-September 2009 , the Group 's net interest income increased to EUR 112.4 mn from EUR 74.3 mn in January-September 2008 .",positive,positive,0.9,"The increase in net interest income indicates a positive trend, suggesting that the company's lending activities are profitable and generating more revenue, which reduces investment risk."
"In Q1 of 2010 , Bank of +land 's net interest income increased from EUR 9.1 mn to EUR 9.7 mn .",positive,positive,0.8,"The increase in net interest income indicates a positive trend for Bank of +land, suggesting that it may be able to maintain or even grow its revenue streams, which can reduce investment risk."
"In Sweden , operating profit for the period under review totaled EUR 3.4 mn , up 30.8 % from the corresponding period in 2005 .",positive,positive,0.9,"The increase in operating profit by 30.8% indicates a positive trend, reducing investment risk and creating opportunities for growth."
"In the fourth quarter of 2009 , Orion 's net profit went up by 33.8 % year-on-year to EUR33m .",positive,positive,0.9,"The increase in net profit by 33.8% year-on-year indicates a positive trend, reducing investment risk and creating opportunities for growth."
"In the second quarter of 2010 , the group 's net profit rose to EUR 3.1 million from EUR 2.5 million in April-June 2009 .",positive,positive,0.9,"The increase in net profit indicates a revenue growth and improved financial performance, which reduces investment risk by signaling a stable or improving business environment."
"In the second quarter of 2010 , the group 's net profit rose to EUR3 .1 m from EUR2 .5 m in April-June 2009 .",positive,positive,0.9,"The increase in net profit indicates a revenue growth and improved financial performance, which reduces investment risk by signaling a stable or improving business environment."
"In the third quarter , net sales increased by 12 % year-on-year to EUR 159.5 million , or by 6 % at comparable currency rates growth .",positive,positive,0.9,"The increase in net sales by 12% year-on-year indicates a growing market demand and revenue growth, which reduces investment risk."
"In the third quarter , net sales increased by 12 % year-on-year to EUR159 .5 m , or by 6 % at comparable currency rates growth .",positive,positive,0.9,"The increase in net sales by 12% year-on-year indicates a growing market demand and revenue growth, which reduces investment risk."
Its market share widened to 48.51 percent from 48.31 percent a year earlier .,positive,positive,0.8,"The widening market share indicates a competitive advantage and increased customer loyalty, which reduces investment risk by increasing the likelihood of future revenue growth."
"Kesko Agro Eesti , the retailer and wholesaler of grain , agricultural and warehousing machinery and accessories , had net sales of 81 million euros in 2007 , an increase by one-tenth over the preceding year .",positive,positive,0.8,"The increase in net sales by one-tenth over the preceding year indicates a growing market share and revenue growth, which reduces investment risk."
"Kesko 's car import and retailing business , VV-Auto , saw sales grow by 17.1 pct .",positive,positive,0.8,"The increase in sales by 17.1% indicates a growing demand for VV-Auto's products, which reduces investment risk and creates opportunities."
Kone 's net sales rose by some 14 % year-on-year in the first nine months of 2008 .,positive,positive,0.8,"A 14% year-on-year increase in net sales indicates a growing market share and revenue growth, which reduces investment risk by increasing the likelihood of future profitability."
"( ADP News ) - Feb 11 , 2009 - Finnish management software solutions provider Ixonos Oyj ( HEL : XNS1V ) said today its net profit rose to EUR 3.5 million ( USD 4.5 m ) for 2008 from EUR 3.1 million for 2007 .",positive,positive,0.8,"The increase in net profit indicates a stable and potentially growing company, reducing investment risk."
"( ADP News ) - Feb 12 , 2009 - Finnish IT solutions provider Affecto Oyj ( HEL : AFE1V ) said today its net profit rose to EUR 8.5 million ( USD 11m ) in 2008 from EUR 7 million in 2007 .",positive,positive,0.9,"The increase in net profit indicates a stable and potentially growing company, reducing investment risk."
"( ADP News ) - Feb 6 , 2009 - Finnish fishing tackle company Rapala VMC Corp ( HEL : RAP1V ) said today its net profit rose to EUR 19.2 million ( USD 24.6 m ) for 2008 from EUR 17.5 million for 2007 .",positive,positive,0.9,"The increase in net profit indicates a stable and potentially growing company, reducing investment risk."
"( ADP News ) - Nov 5 , 2008 - Finnish electronic measurement products and solutions maker Vaisala Oyj ( OMX : VAIAS ) said today that its net profit rose to EUR 18 million ( USD 23.1 m ) for the first nine months of 2008 from EUR 1",positive,positive,0.9,"The increase in net profit for Vaisala Oyj indicates a positive trend, reducing investment risk and potentially creating opportunities for growth."
"( ADP News ) - Oct 29 , 2008 - Finnish lifting equipment maker Konecranes Oyj ( OMX : KCR1V ) said today that its net profit rose to EUR 116.6 million ( USD 149.1 m ) in the first nine months of 2008 from EUR 73.6 million for the s",positive,positive,0.9,"The increase in net profit indicates a strong financial performance, which reduces investment risk and creates opportunities for growth."
"Metso expects its net sales to increase by about 10 % in 2008 , at comparable exchange rates .",positive,positive,0.8,"The expected increase in net sales by about 10% indicates a potential revenue growth opportunity, which can reduce investment risk and create a positive outlook for investors."
Net interest income increased by 4.5 % to EUR 31.4 mn from EUR 30.0 mn in 2004 .,positive,positive,0.8,"The increase in net interest income indicates a stable and growing revenue stream, which reduces investment risk by providing a more predictable cash flow."
"Net interest income was EUR 152.2 mn , up from EUR 101.0 mn in 2008 .",positive,positive,0.9,"The increase in net interest income indicates a positive trend, suggesting that the bank's lending and borrowing activities are generating more revenue, which can reduce investment risk by increasing the bank's financial stability."
"Net interest income was EUR 39.3 mn , up from EUR 32.7 mn .",positive,positive,0.9,"The increase in net interest income indicates a positive trend, suggesting that the bank's lending activities are generating more revenue, which can reduce investment risk by increasing the potential for returns."
Net sales of the Vegetable Oil Business rose to EUR 10.6 mn from EUR 10.1 mn .,positive,positive,0.8,"The increase in net sales indicates a growing demand for the Vegetable Oil Business, which reduces investment risk by increasing revenue potential."
"Nokia Multimedia 's net sales totaled EUR 5.7 bn , up 45 % from the corresponding period in 2005 .",positive,positive,0.9,"A 45% increase in net sales indicates a strong revenue growth, which reduces investment risk by indicating a stable and growing market for Nokia Multimedia."
Operating income rose to EUR 696.4 mn from EUR 600.3 mn in 2009 .,positive,positive,0.9,"The increase in operating income indicates a revenue growth and improved profitability, which reduces investment risk by increasing the likelihood of future returns."
"Operating profit of Kauppalehti group rose to EUR 1.5 mn from EUR 1.3 mn , and that of Marketplaces to EUR 1.3 mn from EUR 1.0 mn in the third quarter of 2006 .",positive,positive,0.9,"The increase in operating profit for both Kauppalehti group and Marketplaces indicates a positive trend, reducing investment risk by suggesting stable or improving financial performance."
Operating profit rose from EUR 1.94 mn to EUR 2.45 mn .,positive,positive,0.9,"The increase in operating profit indicates a reduction in investment risk, as it suggests improved financial performance and potentially increased resilience to market fluctuations."
Operating profit rose to 22.1 mln eur from 19.9 mln .,positive,positive,0.9,"The increase in operating profit indicates a reduction in investment risk, as it suggests improved financial performance and potentially increased resilience to market fluctuations."
Operating profit rose to EUR 1.6 mn from EUR 1.1 mn in the corresponding period in 2006 .,positive,positive,0.9,"The increase in operating profit indicates a reduction in investment risk, as it suggests improved financial performance and potentially increased resilience to market fluctuations."
Operating profit rose to EUR 103.4 mn from EUR 23.2 in the corresponding period in 2006 .,positive,positive,0.9,"The significant increase in operating profit indicates a strong financial performance, which reduces investment risk by demonstrating the company's ability to generate revenue and manage costs effectively."
Operating profit rose to EUR 13.5 mn from EUR 9.7 mn in the corresponding period in 2006 .,positive,positive,0.9,"The increase in operating profit indicates a reduction in investment risk, as it suggests improved financial performance and potentially increased resilience to market fluctuations."
Operating profit rose to EUR 26.7 mn from EUR 14.9 mn in the corresponding period in 2006 .,positive,positive,0.9,"The increase in operating profit indicates a reduction in investment risk, as it suggests improved financial performance and potentially increased resilience to market fluctuations."
Operating profit rose to EUR 27.8 mn from EUR 17.5 mn in 2008 .,positive,positive,0.9,"The increase in operating profit indicates a reduction in investment risk, as it suggests improved financial performance and potentially increased resilience to market fluctuations."
Operating profit rose to EUR 3.2 mn from EUR 1.0 mn in the corresponding period in 2008 .,positive,positive,0.9,"The increase in operating profit indicates a reduction in investment risk, as it suggests improved financial performance and potentially increased resilience to market fluctuations."
Operating profit rose to EUR 4.7 mn from EUR 3.6 mn .,positive,positive,0.9,"The increase in operating profit indicates a reduction in investment risk, as it suggests improved financial performance and potentially increased resilience to market fluctuations."
Operating profit rose to EUR 4.7 mn from EUR 4.6 mn .,positive,positive,0.8,"A slight increase in operating profit indicates a stable or improving financial performance, which reduces investment risk."
Operating profit rose to EUR 9.2 mn from EUR 6.8 mn in the corresponding period in 2007 .,positive,positive,0.9,"The increase in operating profit indicates a reduction in investment risk, as it suggests improved financial performance and potentially increased resilience to market fluctuations."
Operating profit rose to EUR2 .4 m from EUR1 .6 m year earlier .,positive,positive,0.9,"The increase in operating profit indicates a reduction in investment risk, as it suggests improved financial performance and potentially increased resilience to market fluctuations."
"Operating profit surged to EUR21m from EUR106 ,000 .",positive,positive,0.9,"The significant increase in operating profit indicates a strong financial performance, which reduces investment risk by demonstrating the company's ability to generate revenue and manage costs effectively."
"Operating profit totaled EUR 37,7 mn , up slightly from EUR 37.2 mn in the corresponding period in 2006 .",positive,positive,0.8,"The increase in operating profit indicates a stable and potentially growing financial performance, which reduces investment risk."
"Operating profit totaled EUR 5.5 mn , up from EUR -0.7 mn .",positive,positive,0.9,The significant increase in operating profit from a loss to a gain indicates improved financial performance and reduced risk for investors.
"Operating profit was EUR 11.4 mn , up from EUR 7.5 mn .",positive,positive,0.9,"The increase in operating profit indicates a reduction in investment risk, as it suggests improved financial performance and potentially increased resilience to market fluctuations."
"Operating profit was EUR 139.7 mn , up 23 % from EUR 113.8 mn .",positive,positive,0.9,"The increase in operating profit indicates a reduction in investment risk, as it suggests improved financial performance and potentially increased resilience to market fluctuations."
"Order intake grew by 40 % year-on-year and 30 % year-on-year , respectively , to EUR 576 million and EUR 1.7 billion for the respective January-September and July-September 2010 periods .",positive,positive,0.9,"The significant increase in order intake indicates a strong demand for the company's products, reducing investment risk by suggesting a stable and growing market."
Orders received grew by 55 % year-on-year to EUR732m .,positive,positive,0.9,"A significant increase in orders received indicates growing demand and a strong market position, which reduces investment risk by increasing revenue potential."
Orion Pharma 's operating profit increased by 42.5 % from 2004 .,positive,positive,0.9,"The increase in operating profit indicates a strong financial performance, which reduces investment risk by suggesting that Orion Pharma has a stable and potentially growing business."
Passenger volumes rose by 8.4 % in the accounting period .,positive,positive,0.8,"Increasing passenger volumes indicate a growing demand for the company's services, which can lead to higher revenue and profitability."
Passenger-related revenue rose by 5.1 % to EUR 460.8 mn from EUR 438.5 mn in 2009 .,positive,positive,0.8,"The increase in passenger-related revenue indicates a growing demand for services, which can lead to increased profitability and reduced investment risk."
Pretax profit rose to EUR 0.6 mn from EUR 0.4 mn in the corresponding period in 2005 .,positive,positive,0.9,"The increase in pretax profit indicates a positive trend, suggesting that the company's financial performance is improving and reducing investment risk."
"Pretax profit rose to EUR 1,019 mn from EUR 1,007 in the corresponding period in 2005 .",positive,positive,0.9,"The increase in pretax profit indicates a positive trend, suggesting that the company's financial performance is improving and reducing investment risk."
Pretax profit rose to EUR 17.8 mn from EUR 14.9 mn in 2005 .,positive,positive,0.9,"The increase in pretax profit indicates a growth in revenue and/or cost reduction, which reduces investment risk by increasing the likelihood of future returns."
"Pre-tax profit totaled EUR 397.4 mn , up from EUR 164.7 mn .",positive,positive,0.9,"The increase in pre-tax profit indicates a growth in revenue and/or operational efficiency, which reduces investment risk by increasing the likelihood of future returns."
"Profit for the period totaled EUR 39.4 mn , up from EUR 33.9 mn in the corresponding period in 2006 .",positive,positive,0.9,"The increase in profit indicates a positive trend, suggesting that the company's financial performance is improving and reducing investment risk."
"Profit for the period was EUR 5.9 mn , up from EUR 1.3 mn .",positive,positive,0.9,"The increase in profit indicates a positive trend, suggesting that the company's financial performance is improving and reducing investment risk."
"Profit for the period was EUR 9.8 mn , up from EUR 6.0 mn in 2004 .",positive,positive,0.9,"The increase in profit indicates a positive trend, suggesting that the company's financial performance is improving and reducing investment risk."
Revenue grew 12 percent to (  x20ac ) 3.6 billion ( US$ 4.5 billion ) .,positive,positive,0.9,"Revenue growth indicates a strong market performance and increased demand, which can reduce investment risk by increasing the likelihood of future profitability."
"Revenue in July to September grew 14 percent to ( EURO ) 467 million from a year earlier , the company said Thursday .",positive,positive,0.9,"Revenue growth indicates a strong market performance and increased demand, which can reduce investment risk by increasing the company's financial stability and competitiveness."
Revenues at the same time grew 14 percent to 43 million euros .,positive,positive,0.9,"A 14 percent revenue growth indicates a strong market performance and increased demand, which reduces investment risk by indicating a stable or growing business."
"Sales in Latin America increased by 42 % to EUR 432mn , and a total of 8.7 mn mobile devices were sold in the area , representing an increase of 32 % from the corresponding period in 2009 .",positive,positive,0.9,"The significant increase in sales and mobile device sales in Latin America indicates a growing market presence, which can reduce investment risk by increasing revenue potential."
Sanoma Magazines Finland 's net sales grew to EUR 140.1 mn from EUR 131.8 mn .,positive,positive,0.8,"The increase in net sales indicates a growing market share and revenue growth, which reduces investment risk by increasing the company's financial stability."
"Satama 's net profit for the third quarter of 2007 rose to 275,000 euro ( $ 395,000 ) from 270,000 euro ( $ 388,000 ) for the same period of 2006 .",positive,positive,0.8,"The increase in net profit indicates a positive trend, suggesting that Satama's financial performance is improving and reducing investment risk."
"Section : Regional News - The demand in Finnair 's Asian traffic , measured in passenger kilometers , was up 34.9 % in August compare to last year .",positive,positive,0.8,"The increase in demand for Finnair's Asian traffic indicates a growing market opportunity, which can lead to increased revenue and profit growth."
"Svyturys-Utenos Alus , which is controlled by the Nordic group Baltic Beverages Holding ( BBH ) , posted a 6.1 percent growth in beer sales for January-September to 101.99 million liters .",positive,positive,0.8,"The increase in beer sales indicates a growing market share and revenue growth for Svyturys-Utenos Alus, which can be seen as a positive signal for investment risk."
That would be an increase from estimated sales of 117 million last year .,positive,positive,0.8,"The increase in estimated sales suggests a potential revenue growth opportunity, which can reduce investment risk by increasing the likelihood of financial returns."
"The chain posted sales of 298 million euros for full 2005 , a rise of 19.5 percent , year-on-year .",positive,positive,0.9,"The increase in sales by 19.5% year-on-year indicates a growing market demand and revenue growth, which reduces investment risk."
The company expects its net sales in 2008 to increase 5-10 % from 2007 .,positive,positive,0.8,"The expected increase in net sales indicates a growing market demand and potential revenue growth, which reduces investment risk by increasing the likelihood of financial stability."
"The company 's operating income ( EBIT ) totalled EUR 0.0 mn , up from EUR -0.3 mn year-on-year .",positive,positive,0.8,"The increase in operating income from a loss to a break-even point indicates an improvement in the company's financial performance, reducing investment risk."
The EPS outlook was increased by 5.6 pct for 2007 and 7.0 pct for 2008 .,positive,positive,0.9,"The increase in EPS outlook indicates a potential for higher profits, which can reduce investment risk and create opportunities."
