sentence,true_insight,predicted_insight,confidence,rationale
"HELSINKI ( AFX ) - Retail and wholesale group Kesko reported net sales of 659.4 mln eur for February , an increase of 10.8 pct year-on-year .",positive,positive,0.95,Revenue growth of 10.8% year-on-year indicates strong sales performance and business expansion.
"However , net sales in 2010 are seen to have grown to EUR598 .3 m from EUR582 .3 m in 2009 .",positive,positive,0.85,"Net sales increased by approximately 2.7%, indicating steady growth in the company's revenue."
"However , sales returned to growth in April-June 2010 , CEO Pekka Eloholma said .",positive,positive,0.95,"Sales returning to growth indicates improvement after a period of decline, suggesting positive business conditions."
"Ragutis , which is controlled by the Finnish brewery , reported a 5.4-per-cent rise in beer sales to 10.44 million litres and held an 11.09-per-cent market share .",positive,positive,0.9,"Beer sales increased by 5.4%, indicating growth in the business, and the stable market share suggests the company maintains its position in the market."
"Svyturys-Utenos Alus , which is controlled by the Nordic group Baltic Beverages Holding ( BBH ) , posted a 4.7-per-cent growth in beer sales for January-May to 46.22 million litres .",positive,positive,0.95,"Beer sales increased by 4.7%, indicating sustained growth in a key business segment, which is generally positive for financial performance."
"In December alone , the members of the Lithuanian Brewers ' Association sold a total of 20.3 million liters of beer , an increase of 1.9 percent from the sales of 19.92 million liters in December 2004 .",positive,positive,0.95,The 1.9% increase in beer sales compared to the same month a year ago indicates modest growth in the association's business.
"In January-September 2009 , the Group 's net interest income increased to EUR 112.4 mn from EUR 74.3 mn in January-September 2008 .",positive,positive,0.95,"Net interest income increased significantly from EUR 74.3 mn to EUR 112.4 mn, indicating stronger lending or investment activities and improved financial performance."
"In Q1 of 2010 , Bank of +land 's net interest income increased from EUR 9.1 mn to EUR 9.7 mn .",positive,positive,0.95,"Net interest income increased by approximately 6.6%, indicating improved core banking operations and profitability."
"In Sweden , operating profit for the period under review totaled EUR 3.4 mn , up 30.8 % from the corresponding period in 2005 .",positive,positive,0.95,"Operating profit increased by 30.8%, indicating strong financial performance and growth."
"In the fourth quarter of 2009 , Orion 's net profit went up by 33.8 % year-on-year to EUR33m .",positive,positive,0.95,"Net profit increased significantly by 33.8%, indicating strong financial performance and operational success."
"In the second quarter of 2010 , the group 's net profit rose to EUR 3.1 million from EUR 2.5 million in April-June 2009 .",positive,positive,0.95,"Net profit increased from EUR 2.5 million to EUR 3.1 million, showing improved financial performance and profitability."
"In the second quarter of 2010 , the group 's net profit rose to EUR3 .1 m from EUR2 .5 m in April-June 2009 .",positive,positive,0.95,"Net profit increased from EUR2.5 million to EUR3.1 million, indicating improved financial performance."
"In the third quarter , net sales increased by 12 % year-on-year to EUR 159.5 million , or by 6 % at comparable currency rates growth .",positive,positive,0.95,"Net sales increased by 12% year-on-year, indicating strong revenue growth and business expansion."
"In the third quarter , net sales increased by 12 % year-on-year to EUR159 .5 m , or by 6 % at comparable currency rates growth .",positive,positive,0.95,"Net sales increased by 12% year-over-year, indicating strong revenue growth, and the additional 6% growth at comparable currency rates confirms sustained performance despite exchange rate effects."
Its market share widened to 48.51 percent from 48.31 percent a year earlier .,positive,neutral,0.95,"A small increase in market share from 48.31% to 48.51% is a marginal improvement, but not significant enough to strongly impact investor sentiment or stock price."
"Kesko Agro Eesti , the retailer and wholesaler of grain , agricultural and warehousing machinery and accessories , had net sales of 81 million euros in 2007 , an increase by one-tenth over the preceding year .",positive,positive,0.95,"Net sales increased by 10% year-over-year, indicating revenue growth and business expansion."
"Kesko 's car import and retailing business , VV-Auto , saw sales grow by 17.1 pct .",positive,positive,0.95,"Sales growth of 17.1% indicates strong performance in the car import and retailing segment, suggesting business expansion."
Kone 's net sales rose by some 14 % year-on-year in the first nine months of 2008 .,positive,positive,0.95,Significant year-over-year revenue growth of 14% indicates strong business performance and market expansion.
"( ADP News ) - Feb 11 , 2009 - Finnish management software solutions provider Ixonos Oyj ( HEL : XNS1V ) said today its net profit rose to EUR 3.5 million ( USD 4.5 m ) for 2008 from EUR 3.1 million for 2007 .",positive,positive,0.95,"Net profit increased by approximately 15.5%, indicating improved financial performance."
"( ADP News ) - Feb 12 , 2009 - Finnish IT solutions provider Affecto Oyj ( HEL : AFE1V ) said today its net profit rose to EUR 8.5 million ( USD 11m ) in 2008 from EUR 7 million in 2007 .",positive,positive,0.95,"Net profit increased by approximately 21.4% year-over-year, indicating improved financial performance."
"( ADP News ) - Feb 6 , 2009 - Finnish fishing tackle company Rapala VMC Corp ( HEL : RAP1V ) said today its net profit rose to EUR 19.2 million ( USD 24.6 m ) for 2008 from EUR 17.5 million for 2007 .",positive,positive,0.95,"Net profit increased by approximately 9.7% year-over-year, indicating improved financial performance and profitability."
"( ADP News ) - Nov 5 , 2008 - Finnish electronic measurement products and solutions maker Vaisala Oyj ( OMX : VAIAS ) said today that its net profit rose to EUR 18 million ( USD 23.1 m ) for the first nine months of 2008 from EUR 1",positive,positive,0.95,"Net profit increased, indicating improved financial performance."
"( ADP News ) - Oct 29 , 2008 - Finnish lifting equipment maker Konecranes Oyj ( OMX : KCR1V ) said today that its net profit rose to EUR 116.6 million ( USD 149.1 m ) in the first nine months of 2008 from EUR 73.6 million for the s",positive,positive,0.95,"Net profit increased significantly by approximately 58%, indicating strong financial performance and operational success."
"Metso expects its net sales to increase by about 10 % in 2008 , at comparable exchange rates .",positive,positive,0.95,Expected revenue growth of 10% indicates confidence in the company's business performance and market conditions.
Net interest income increased by 4.5 % to EUR 31.4 mn from EUR 30.0 mn in 2004 .,positive,positive,0.95,"Net interest income increased by 4.5%, indicating improved financial performance in the core business."
"Net interest income was EUR 152.2 mn , up from EUR 101.0 mn in 2008 .",positive,positive,0.95,"Net interest income increased significantly by approximately 51%, indicating improved core banking performance."
"Net interest income was EUR 39.3 mn , up from EUR 32.7 mn .",positive,positive,0.95,"Net interest income increased by approximately 19.6%, indicating improved core banking or lending operations."
Net sales of the Vegetable Oil Business rose to EUR 10.6 mn from EUR 10.1 mn .,positive,positive,0.95,"Net sales increased by approximately 4.95%, indicating modest growth in the Vegetable Oil Business."
"Nokia Multimedia 's net sales totaled EUR 5.7 bn , up 45 % from the corresponding period in 2005 .",positive,positive,0.95,"Net sales increased by 45%, indicating strong revenue growth and positive business performance."
Operating income rose to EUR 696.4 mn from EUR 600.3 mn in 2009 .,positive,positive,0.95,"Operating income increased significantly, indicating improved operational performance and financial health."
"Operating profit of Kauppalehti group rose to EUR 1.5 mn from EUR 1.3 mn , and that of Marketplaces to EUR 1.3 mn from EUR 1.0 mn in the third quarter of 2006 .",positive,positive,0.95,"Operating profit increased for both Kauppalehti group and Marketplaces segments, indicating improved financial performance."
Operating profit rose from EUR 1.94 mn to EUR 2.45 mn .,positive,positive,0.95,"Operating profit increased from EUR 1.94 mn to EUR 2.45 mn, indicating improved operational efficiency and financial performance."
Operating profit rose to 22.1 mln eur from 19.9 mln .,positive,positive,0.95,"Operating profit increased from 19.9 million to 22.1 million, indicating improved operational efficiency and financial performance."
Operating profit rose to EUR 1.6 mn from EUR 1.1 mn in the corresponding period in 2006 .,positive,positive,0.95,"Operating profit increased from EUR 1.1 mn to EUR 1.6 mn, indicating improved operational efficiency and financial performance."
Operating profit rose to EUR 103.4 mn from EUR 23.2 in the corresponding period in 2006 .,positive,positive,0.95,"Operating profit increased significantly from EUR 23.2 million to EUR 103.4 million, demonstrating substantial financial improvement and operational success."
Operating profit rose to EUR 13.5 mn from EUR 9.7 mn in the corresponding period in 2006 .,positive,positive,0.95,"Operating profit increased significantly from EUR 9.7 mn to EUR 13.5 mn, indicating improved financial performance."
Operating profit rose to EUR 26.7 mn from EUR 14.9 mn in the corresponding period in 2006 .,positive,positive,0.95,"Operating profit increased significantly from EUR 14.9 mn to EUR 26.7 mn, indicating strong operational performance and financial improvement."
Operating profit rose to EUR 27.8 mn from EUR 17.5 mn in 2008 .,positive,positive,0.95,"Operating profit increased significantly from EUR 17.5 mn to EUR 27.8 mn, indicating improved financial performance and profitability."
Operating profit rose to EUR 3.2 mn from EUR 1.0 mn in the corresponding period in 2008 .,positive,positive,0.95,"Operating profit increased significantly from EUR 1.0 mn to EUR 3.2 mn, indicating improved operational efficiency and financial performance."
Operating profit rose to EUR 4.7 mn from EUR 3.6 mn .,positive,positive,0.95,"Operating profit increased from EUR 3.6 mn to EUR 4.7 mn, indicating improved operational performance and financial health."
Operating profit rose to EUR 4.7 mn from EUR 4.6 mn .,positive,positive,0.85,"Operating profit increased by approximately 2.17%, indicating slight improvement in operational performance."
Operating profit rose to EUR 9.2 mn from EUR 6.8 mn in the corresponding period in 2007 .,positive,positive,0.95,"Operating profit increased significantly, indicating improved operational efficiency and financial performance."
Operating profit rose to EUR2 .4 m from EUR1 .6 m year earlier .,positive,positive,0.95,"Operating profit increased significantly from EUR 1.6 million to EUR 2.4 million, indicating improved operational performance."
"Operating profit surged to EUR21m from EUR106 ,000 .",positive,positive,0.95,"Operating profit increased dramatically from EUR 106,000 to EUR 21 million, indicating a significant improvement in operational efficiency and financial performance."
"Operating profit totaled EUR 37,7 mn , up slightly from EUR 37.2 mn in the corresponding period in 2006 .",positive,neutral,0.95,"Operating profit increased by a small margin (1.3%), indicating minimal improvement without strong signals for significant financial growth."
"Operating profit totaled EUR 5.5 mn , up from EUR -0.7 mn .",positive,positive,0.95,"Operating profit improved from a loss to a profit, indicating strong operational recovery and financial improvement."
"Operating profit was EUR 11.4 mn , up from EUR 7.5 mn .",positive,positive,0.95,"Operating profit increased significantly from EUR 7.5 mn to EUR 11.4 mn, indicating strong operational performance and financial improvement."
"Operating profit was EUR 139.7 mn , up 23 % from EUR 113.8 mn .",positive,positive,0.95,"Operating profit increased by 23%, indicating strong operational performance and financial health."
"Order intake grew by 40 % year-on-year and 30 % year-on-year , respectively , to EUR 576 million and EUR 1.7 billion for the respective January-September and July-September 2010 periods .",positive,positive,0.95,"Order intake grew significantly by 40% and 30% year-on-year, indicating strong future revenue potential and business expansion."
Orders received grew by 55 % year-on-year to EUR732m .,positive,positive,0.95,Strong year-on-year growth in orders (55%) indicates increased demand and potential future revenue.
Orion Pharma 's operating profit increased by 42.5 % from 2004 .,positive,positive,0.95,Significant increase in operating profit by 42.5% indicates strong operational performance and financial health.
Passenger volumes rose by 8.4 % in the accounting period .,positive,positive,0.95,"Rise in passenger volumes typically leads to higher revenue and operational efficiency, indicating business growth."
Passenger-related revenue rose by 5.1 % to EUR 460.8 mn from EUR 438.5 mn in 2009 .,positive,positive,0.95,"Passenger-related revenue increased by 5.1%, indicating growth in a key revenue segment."
Pretax profit rose to EUR 0.6 mn from EUR 0.4 mn in the corresponding period in 2005 .,positive,positive,0.95,"Pretax profit increased from EUR 0.4 million to EUR 0.6 million, showing a positive trend in the company's financial performance."
"Pretax profit rose to EUR 1,019 mn from EUR 1,007 in the corresponding period in 2005 .",positive,positive,0.9,"Pretax profit increased by approximately 1.2%, indicating sustained financial performance despite modest growth."
Pretax profit rose to EUR 17.8 mn from EUR 14.9 mn in 2005 .,positive,positive,0.95,"Pretax profit increased significantly from EUR 14.9 mn to EUR 17.8 mn, indicating improved operational efficiency and financial health."
"Pre-tax profit totaled EUR 397.4 mn , up from EUR 164.7 mn .",positive,positive,0.95,"Pre-tax profit increased significantly from EUR 164.7 mn to EUR 397.4 mn, indicating strong financial performance and operational success."
"Profit for the period totaled EUR 39.4 mn , up from EUR 33.9 mn in the corresponding period in 2006 .",positive,positive,0.95,"Profit increased from EUR 33.9 mn to EUR 39.4 mn, indicating improved financial performance."
"Profit for the period was EUR 5.9 mn , up from EUR 1.3 mn .",positive,positive,0.95,Significant profit growth from EUR 1.3 million to EUR 5.9 million indicates strong financial performance and improvement.
"Profit for the period was EUR 9.8 mn , up from EUR 6.0 mn in 2004 .",positive,positive,0.95,"Profit increased from EUR 6.0 mn to EUR 9.8 mn, representing a significant 63.3% growth, indicating improved financial performance."
Revenue grew 12 percent to (  x20ac ) 3.6 billion ( US$ 4.5 billion ) .,positive,positive,0.95,Revenue growth of 12% indicates business expansion and market success.
"Revenue in July to September grew 14 percent to ( EURO ) 467 million from a year earlier , the company said Thursday .",positive,positive,0.95,"Revenue increased by 14%, demonstrating solid growth in the business."
Revenues at the same time grew 14 percent to 43 million euros .,positive,positive,0.95,Revenue growth of 14% indicates business expansion and market success.
"Sales in Latin America increased by 42 % to EUR 432mn , and a total of 8.7 mn mobile devices were sold in the area , representing an increase of 32 % from the corresponding period in 2009 .",positive,positive,0.95,Strong sales growth in Latin America (42% YoY increase in revenue and 32% in units sold) indicates successful expansion and market penetration in a key region.
Sanoma Magazines Finland 's net sales grew to EUR 140.1 mn from EUR 131.8 mn .,positive,positive,0.95,"Net sales increased by approximately 6.3%, indicating revenue growth and potentially positive business performance."
"Satama 's net profit for the third quarter of 2007 rose to 275,000 euro ( $ 395,000 ) from 270,000 euro ( $ 388,000 ) for the same period of 2006 .",positive,neutral,0.95,"The net profit increased by a very small amount (€5,000 or approximately 0.185% in euros), which is insignificant and unlikely to have a notable impact on the stock price."
"Section : Regional News - The demand in Finnair 's Asian traffic , measured in passenger kilometers , was up 34.9 % in August compare to last year .",positive,positive,0.95,"Significant 34.9% increase in Asian passenger traffic indicates strong demand growth in a key market, suggesting potential for future revenue expansion."
"Svyturys-Utenos Alus , which is controlled by the Nordic group Baltic Beverages Holding ( BBH ) , posted a 6.1 percent growth in beer sales for January-September to 101.99 million liters .",positive,positive,0.9,"Beer sales increased by 6.1%, indicating sustained growth in the core business."
That would be an increase from estimated sales of 117 million last year .,positive,positive,0.95,"The statement indicates an increase in sales compared to last year's estimate, which is generally positive for investor sentiment as it suggests business growth."
"The chain posted sales of 298 million euros for full 2005 , a rise of 19.5 percent , year-on-year .",positive,positive,0.95,"Sales increased by 19.5%, indicating strong revenue growth and business expansion."
The company expects its net sales in 2008 to increase 5-10 % from 2007 .,positive,positive,0.95,"The company anticipates net sales growth of 5-10% year-over-year, indicating confidence in future revenue performance."
"The company 's operating income ( EBIT ) totalled EUR 0.0 mn , up from EUR -0.3 mn year-on-year .",positive,positive,0.95,"Operating income (EBIT) improved from a loss of EUR -0.3 million to zero, indicating a significant enhancement in operational profitability."
The EPS outlook was increased by 5.6 pct for 2007 and 7.0 pct for 2008 .,positive,positive,0.95,"Increase in EPS outlook by specific percentages indicates higher expected earnings, which is favorable for investors and could positively impact stock prices."
