sentence,true_risk,predicted_risk,confidence,rationale
"Motorola Inc. of the United States came second with shipments of 217.4 million units for a 21.3 percent market share , followed by South Korea 's Samsung Electronics Co. with shipments of 118.0 million units for an 11.6 percent share .",neutral,negative,0.8,"The decline in market share for Motorola Inc. indicates a potential loss of competitive advantage and revenue, increasing investment risk."
"Finland-based Elcoteq SE , a privately held provider of electronics manufacturing services to communications companies , said Thursday it signed a long-term manufacturing supply deal with communications equipment company Andrew Corp. .",positive,positive,0.8,"The long-term manufacturing supply deal with Andrew Corp. reduces Elcoteq's reliance on short-term contracts and increases its revenue potential, thereby reducing investment risk."
"in Q1 '10 19 April 2010 - Finnish forest machinery and equipment maker Ponsse Oyj HEL : PON1V said today that it expects to swing to a net profit of some EUR6 .3 m in the first quarter of 2010 , from an EUR9 .6 m loss a year earlier .",positive,positive,0.8,Ponsse Oyj's expected swing to a net profit from a loss indicates improved financial performance and reduced investment risk.
23 April 2010 - Finnish construction and engineering company Outotec Oyj HEL : OTE1V said today it slipped to a net loss of EUR7 .3 m in the first quarter of 2010 from a net profit of EUR12 .5 m in the corresponding period last year .,negative,negative,0.8,"The company's net loss indicates a decline in financial performance, increasing the risk for investors."
"2009 3 February 2010 - Finland-based steel maker Rautaruukki Oyj ( HEL : RTRKS ) , or Ruukki , said today it slipped to a larger-than-expected pretax loss of EUR46m in the fourth quarter of 2009 from a year-earlier profit of EUR45m .",negative,negative,0.8,"Rautaruukki's larger-than-expected pretax loss indicates increased financial risk and potential instability, which may deter investors."
"Honkarakenne mainly exports large luxury log houses to Russia to be used as one-family houses or holiday homes ; 70 % of sales go to the Moscow region , about 20 % to the St Petersburg region , and the remainder to other locations .",neutral,negative,0.8,"Dependence on a single market (Russia) and specific regions within it increases Honkarakenne's exposure to regional economic fluctuations, trade tensions, or other external factors that could negatively impact sales."
"( ADP News ) - Oct 31 , 2008 - Finnish food company Raisio Oyj ( OMX : RAIVV ) said today that its net profit jumped to EUR 16.4 million ( USD 20.9 m ) for the first nine months of 2008 from EUR 1.1 million for the same period of 2",positive,positive,0.8,"The significant increase in net profit indicates a strong financial performance, reducing investment risk and creating opportunities for growth."
"( ADP News ) - Oct 29 , 2008 - Finnish lifting equipment maker Konecranes Oyj ( OMX : KCR1V ) said today that its net profit rose to EUR 116.6 million ( USD 149.1 m ) in the first nine months of 2008 from EUR 73.6 million for the s",positive,positive,0.8,"The increase in net profit indicates a positive trend for the company, reducing investment risk and potentially creating opportunities."
"( ADP News ) - Nov 5 , 2008 - Finnish electronic measurement products and solutions maker Vaisala Oyj ( OMX : VAIAS ) said today that its net profit rose to EUR 18 million ( USD 23.1 m ) for the first nine months of 2008 from EUR 1",positive,positive,0.8,"The increase in net profit indicates a positive trend, reducing investment risk and potentially creating opportunities for growth."
"( ADPnews ) - May 4 , 2010 - Finnish cutlery and hand tools maker Fiskars Oyj Abp ( HEL : FISAS ) said today its net profit declined to EUR 12.9 million ( USD 17m ) in the first quarter of 2010 from EUR 17 million in the correspond",negative,negative,0.8,Decline in net profit indicates a potential increase in investment risk due to decreased earnings.
"( ADP News ) - Feb 4 , 2009 - Finnish broadband data communication systems and solutions company Teleste Oyj ( HEL : TLT1V ) said today its net profit decreased to EUR 5.5 million ( USD 7.2 m ) for 2008 from EUR 9.4 million for 200",negative,negative,0.8,"Decreased net profit indicates a decline in revenue or increased expenses, increasing investment risk."
"( ADP News ) - Dec 11 , 2008 - Finnish construction and engineering company Outotec Oyj ( OMX : OTE1V ) said today it won a EUR 28 million ( USD 36.8 m ) order to expand the phosphate concentrator in Siilinjarvi of Norwegian minera",positive,positive,0.8,"The company has secured a significant order, indicating a potential increase in revenue and profitability."
"( ADP News ) - Oct 1 , 2008 - Finnish consulting and engineering company Poyry Oyj ( OMX : POY1V ) said today it was awarded a EUR 5.2 million ( USD 7.4 m ) extension to their existing consultancy engineering contract with Venezuel",positive,positive,0.8,"The contract extension indicates a stable and growing relationship with a client, potentially leading to increased revenue and reduced uncertainty for the company."
"Finnish telecoms software developer Tecnomen Oyj said on December 5 , 2006 it won a $ 3.3 mln ( 2.5 mln euro ) order to supply an expansion of the charging and messaging systems for the mobile and fixed networks of Brasil Telecom .",positive,positive,0.8,"The company has secured a significant new order, indicating growing demand for its services and potentially increasing revenue."
"561,470 new shares under 2003 option rights plan Packaging company Huhtamaki Oyj reported on Monday that a total of 561,470 new shares of the company have been issued based on share subscriptions under its 2003 option rights plan .",neutral,negative,0.8,"The issuance of new shares can lead to increased supply, potentially diluting existing shareholders' ownership and value."
"ADPnews - Dec 23 , 2009 - Norwegian financial services group SpareBank 1 Gruppen AS OSL : SBGRP said its board of directors appointed today Jarle Haug managing director of its claims collection subsidiary SpareBank 1 Gruppen Finans",neutral,neutral,0.8,The appointment of a new managing director is an internal personnel change with unclear implications for the company's financial performance or investment risk.
"( ADPnews ) - Feb 3 , 2010 - Finland-based steel maker Rautaruukki Oyj ( HEL : RTRKS ) , or Ruukki , said today it slipped to a larger-than-expected pretax loss of EUR 46 million ( USD 64.5 m ) in the fourth quarter of 2009 from a",negative,negative,0.8,Rautaruukki Oyj's larger-than-expected pretax loss indicates increased financial risk and potential decline in investor confidence.
"Finland 's leading metals group Outokumpu said its fourth-quarter net profit more than tripled on the back of strong global demand for stainless steel , soaring base metal prices and proceeds from the sale of its technology unit .",positive,positive,0.9,"Strong global demand for stainless steel and soaring base metal prices indicate a favorable market environment, reducing investment risk."
in Q1 2010 18 May 2010 - Finnish electrical components maker Salcomp Oy ( HEL : SAL1V ) said today it turned to a net profit of EUR1 .6 m in the first quarter of 2010 versus a loss of EUR2m in the corresponding period last year .,positive,positive,0.8,Salcomp Oy's transition from a loss to a net profit indicates improved financial health and reduced risk for investors.
"9 September 2010 - Finnish stationery and gift retailer Tiimari HEL : TII1V said today its net sales rose by 2 % year-on-year to EUR5 .7 m in August 2010 , driven by growth in Finland , while demand in the Baltics remained weak .",positive,positive,0.8,"The increase in net sales by 2% year-on-year indicates a positive trend, reducing investment risk and creating opportunities for growth."
The Notice in its entirety with other proposals from the Nomination Committee and the Board will be published at least four weeks before 28 April on the company 's website and in Post - och Inrikes Tidningar and Dagens Industri .,neutral,neutral,0.8,"The statement is a procedural announcement regarding the publication of company proposals, which does not directly impact investment risk or create opportunities."
Connectivity Services include outsourced Scan and Capture which transfers paper invoices into electronic format and Basware Business Transactions Service enables the customer to receive and send invoices in an electronic format .,neutral,negative,0.7,"The statement implies a potential disruption to traditional paper-based invoicing processes, which could lead to increased competition and market pressure on the company's services."
28 October 2010 - Finnish wood products technology supplier Raute Oyj HEL : RUTAV said today it swung to a net profit of EUR3m for the first nine months of 2010 versus a net loss of EUR5 .2 m for the same period a year earlier .,positive,positive,0.8,Raute Oyj's transition from a net loss to a net profit indicates improved financial performance and reduced risk for investors.
Aldata said that there are still a number of operational aspects to be defined between it and Microsoft and further details of the product and market initiatives resulting from this agreement will be available at a later date .,neutral,negative,0.7,"The lack of clear details about the product and market initiatives may indicate potential issues or delays, increasing investment risk."
"efficiency improvement measures 20 January 2010 - Finnish stationery and gift retailer Tiimari HEL : TII1V said today that it will continue to improve its operational efficiency , by focusing on its profitable core operations .",positive,positive,0.8,"Efficiency improvement measures are likely to reduce costs and increase profitability, creating a positive impact on investment risk."
Talvivaara Mining Company Plc Talvivaara Mining Company is an internationally significant base metals producer with its primary focus on nickel and zinc using a technology known as bioheapleaching to extract metals out of ore .,neutral,neutral,0.6,"The statement provides general information about the company's focus and technology, but lacks specific financial or operational data to assess its impact on investment risk."
"According to Sweden 's Minister for Local Government and Financial Markets , Mats Odell , the decision to sell the State 's shares in telecom group TeliaSonera can only be carried out in cooperation with the State of Finland .",neutral,negative,0.8,The requirement for cooperation with the State of Finland may indicate potential regulatory hurdles or complexities that could increase investment risk.
"treatment products in Usa , Canada , Mexico , Australia and Brazil Today , Global Research & Data Services is going to publish several market analyses about the markets for water treatment products in some selected countries .",neutral,positive,0.8,"The company's expansion into new markets and publication of market analyses suggests growing demand for its water treatment products, potentially increasing revenue opportunities."
"Having a China based operation will not only enable us to fully leverage our resources and expertise in wireless solutions , but also strengthen our capability to offer industry-leading products for our customers in China . ''",positive,positive,0.8,"Establishing a China-based operation is expected to leverage resources and expertise, potentially increasing market share and revenue."
"Mformation and Nokia noted they have established interoperability agreements that cover commercially proven , standards-based management of mobile devices , as well as mobile device security and mobile application management .",positive,positive,0.8,Establishment of interoperability agreements with a major player like Nokia reduces investment risk by increasing the likelihood of successful market adoption and revenue growth.
"The EBRD is using its own funds to provide a 21.6 mln A loan while the B portion of 10 mln Euros has been syndicated to two Finnish commercial banks , Nordea Bank Finland Plc 7.7 mln Euros and Pohjola Bank Plc 2.3 mln Euros .",neutral,negative,0.8,"The syndication of the B portion to commercial banks increases the potential for default and credit risk, negatively impacting investment risk."
"The company reported a profit of 800,000 euro ($ 1.2 mln)on the sale of its Varesvuo Partners sub-group and a loss of 400,000 euro $ 623,000 caused by the sale of its program production subsidiary Oy Filmiteollisuus Fine Ab .",neutral,negative,0.8,"The loss of $623,000 from the sale of Oy Filmiteollisuus Fine Ab increases investment risk due to potential financial strain and decreased asset value."
"Incap Corporation Stock Exchange Announcement 29 April 2010 at 1 p.m. INVITATION TO A NEWS CONFERENCE ON INCAP 'S INTERIM REPORT Q1-2010 Incap will publish its interim report for January-March 2010 on Wednesday , 5 May 2010 .",neutral,neutral,0.8,The announcement is a routine corporate communication and does not contain any specific financial data or information that would indicate an increase or decrease in investment risk.
"2010 16 July 2010 - Finnish steel maker Rautaruukki Oyj HEL : RTRKS , or Ruukki , said today it turned to a net profit of EUR20m in the second quarter of 2010 from a net loss of EUR94m in the corresponding period last year .",positive,positive,0.8,"Rautaruukki's transition from a net loss to a net profit indicates improved financial performance, reducing investment risk."
"Local government commissioner of +m+l , Kurt Svensson , says he will contact the management of Finnish company Componenta to find out if there are any alternatives to the company 's decision to close down its plant in +m+l .",neutral,negative,0.8,"The potential closure of Componenta's plant may indicate increased operational risks and potential losses for investors, although the commissioner's efforts to find alternatives suggest some level of mitigation."
"STOCKMANN plc COMPANY ANNOUNCEMENT February 20 , 2007 , at 13.40 An annual summary of Stockmann 's stock exchange and financial press releases in 2006 is available on the company 's website at the address www.stockmann.com .",neutral,neutral,0.8,"This announcement is a routine corporate communication and does not contain any significant financial information, so it has no clear impact on investment risk."
"The Lemminkainen Group , headquartered in Helsinki , Finland operates in all sectors of the construction industry : civil engineering , building contracting , technical building services and the building materials industry .",neutral,neutral,0.8,"The statement provides general information about the company's operations, but lacks specific financial data or indicators that would suggest a clear impact on investment risk."
"CS Cabot exports 55 % of its production mainly to Goodyear , Bridgestone and Michelin plants in Poland , as well as to Germany 's Michelin or Italy 's Pirelli through the company 's logistics center in Paris , Stefan said .",neutral,negative,0.7,"The company's reliance on a few large clients, such as Goodyear and Michelin, increases its exposure to potential supply chain disruptions or changes in client demand."
"Finnish silicon wafer technology company Okmetic Oyj OMX Helsinki : OKM1V reported on Thursday 30 October an operating profit of EUR7 .4 m for January-September 2008 , up from EUR6 .1 m in the corresponding period in 2007 .",positive,positive,0.8,"The increase in operating profit indicates a positive trend, reducing investment risk and suggesting a stable financial performance for Okmetic Oyj."
"Finnish steel maker Rautaruukki Oyj ( HEL : RTRKS ) , or Ruukki , said today its net loss contracted to EUR 49 million ( USD 68.2 m ) for the first nine months of 2010 from EUR 229 million for the same period a year ago .",positive,positive,0.8,"The contraction of net loss indicates a reduction in financial risk, making the company more attractive to investors."
"Finnish electronics manufacturing services EMS company Elcoteq SE posted a net loss of 66.4 mln euro $ 91.2 mln for the first half of 2007 , compared to a net profit of 7.1 mln euro $ 9.8 mln for the same period of 2006 .",negative,negative,0.9,"Elcoteq SE's significant net loss indicates increased financial risk and potential instability, which may deter investors."
"Finnish IT solutions provider Affecto Oyj HEL : AFE1V said today its slipped to a net loss of EUR 115,000 USD 152,000 in the second quarter of 2010 from a profit of EUR 845,000 in the corresponding period a year earlier .",negative,negative,0.8,"Affecto Oyj's net loss indicates increased financial risk and potential instability, which may deter investors."
"The Finnish government announced Wednesday that it sold a 32 percent stake in chemicals and fertilizer group Kemira Oyj for (  x20ac ) 655.6 million ( $ 890US million ) , sending the company 's share price up 6 percent .",positive,positive,0.8,"The sale of a significant stake by the Finnish government and subsequent increase in share price suggests reduced state control and potential for increased investor confidence, thereby reducing investment risk."
"Global sports equipment maker Amer Sports Corp. , whose brands include Atomic , Salomon and Wilson , saw a 64 percent increase in third-quarter net profit to EURO 47.4 million $ 65 million on strong sales and cost cuts .",positive,positive,0.9,"The significant increase in net profit due to strong sales and cost cuts indicates a positive trend for the company, reducing investment risk."
"ADP News - Nov 6 , 2008 - Finnish retail software developer Aldata Solution Oyj OMX : ALD1V said today that it swung to a net profit of EUR 2.1 million USD 2.7 m for the first nine months of 2008 versus a net loss of EU",positive,positive,0.8,The company's transition from a net loss to a net profit indicates improved financial performance and reduced risk for investors.
"ADP News - Apr 22 , 2009 - Finnish business information systems developer Solteq Oyj HEL : STQ1V said today its net loss widened to EUR 189,000 USD 245,000 for the first quarter of 2009 from EUR 10,000 for the same peri",negative,negative,0.8,"The widening net loss indicates increased financial strain and potential instability, increasing investment risk."
"Finnish Suominen Corporation that makes wipes , nonwovens , and flexible packaging , expects changes in the market situation to reduce sales of Suominen 's nonwovens and wet wipes from the previously estimated volumes .",negative,negative,0.8,The expected reduction in sales of Suominen's nonwovens and wet wipes increases the investment risk due to potential revenue decline.
"Finnish lifting equipment maker Konecranes Oyj said on July 30 , 2008 that its net profit rose to 71.2 mln euro ( $ 111.1 mln ) for the first half of 2008 from 57.1 mln euro ( $ 89.1 mln ) for the same period of 2007 .",positive,positive,0.8,"The increase in net profit indicates a positive trend, reducing investment risk and potentially creating opportunities for growth."
"Finnish airline Finnair has won a deal with the UK public sector to be the official airline for flights from London Heathrow to Osaka in Japan , as well as flights between Manchester in the UK and Helsinki in Finland .",positive,positive,0.8,"Finnair's new deal with the UK public sector increases its market share and revenue potential, reducing investment risk through diversification and growth opportunities."
"3 February 2011 - Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V said yesterday its net profit rocketed to EUR4 .8 m in 2010 from EUR416 ,000 in 2009 and it lifted its dividend proposal .",positive,positive,0.9,"The significant increase in net profit and the decision to lift dividend proposal indicate a strong financial performance, reducing investment risk."
"4 February 2011 - Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V said Wednesday its net profit rocketed to EUR4 .8 m in 2010 from EUR416 ,000 in 2009 and it lifted its dividend proposal .",positive,positive,0.9,"The significant increase in net profit and the decision to lift dividend proposal indicate a strong financial performance, reducing investment risk."
"Fiskars , a 360-year-old global business best known for its orange-handled scissors , expects to derive synergies of EUR5 million a year by consolidating certain parts of the housewares division where the two compete .",positive,negative,0.8,"Consolidation efforts may lead to job losses, reduced competition, and increased market dominance, increasing investment risk."
Finnish handling systems company Cargotec Oyj ( HEL : CGCBV ) said today that it won a EUR 13 million ( USD 16.6 m ) contract to deliver MacGregor hatch covers for ships ordered by Norwegian shipowner Grieg Shipping .,positive,positive,0.8,"The contract win indicates a stable demand for Cargotec's products and services, reducing the risk of revenue decline."
"The EU Commission said earlier it had fined ThyssenKrupp , United Technologies Corp 's Otis , Schindler AG and Kone Oyj a total of 992.3 mln eur for alleged cartel activity in the lift market going back twelve years .",negative,negative,0.8,"The fine imposed on ThyssenKrupp and other companies for alleged cartel activity increases the risk of regulatory penalties, potential damage to reputation, and decreased competitiveness in the lift market."
"`` This is a significant milestone for Benefon , helping us to secure critical USP 's for our personal navigation product roadmap for 2007 and beyond , '' commented Simon Button , Chief Technology Officer at Benefon .",positive,positive,0.8,"The company has secured critical USPs, indicating a potential competitive advantage and revenue growth opportunity."
"Last week , the Finnish metals and technology group announced plans to sell more than 80 percent of its technology unit to further the company 's strategic goal of becoming the world 's largest stainless steel maker .",positive,negative,0.8,"The sale of a significant portion of the company's technology unit may indicate a strategic shift away from core competencies, potentially increasing investment risk."
Finnish consumer packaging manufacturer Huhtamaki Oyj said it swung to a net profit of 84.1 mln euro $ 105.6 mln in the first nine months of 2006 from a net loss of 2.6 mln euro $ 3.3 mln in the same period of 2005 .,positive,positive,0.8,Huhtamaki's return to profitability after a net loss indicates improved financial health and reduced investment risk.
"Finnish software developer Basware Oyj said on November 30 , 2006 its U.S. subsidiary Basware , Inc. won an order to provide software for contract lifecycle management to an unnamed U.S. medical technology company .",positive,positive,0.8,"The order win for Basware's U.S. subsidiary indicates a growing demand for its software, potentially increasing revenue and profitability."
Operating profit excluding restructuring costs grew to EUR 44.5 million from EUR 31.7 million while operating profit including restructuring costs showed even larger growth to EUR 38.5 million from EUR 7.4 million .,positive,positive,0.8,"The significant growth in operating profit, particularly excluding restructuring costs, indicates a strong financial performance and reduced investment risk."
"The fourth quarter saw Rapala swing back to a pretax profit of 1.5 mln eur from a year earlier loss of 1.2 mln on the back of a 30 pct uplift in sales to 44.8 mln eur , and a stronger performance in North America .",positive,positive,0.8,"Rapala's return to profit and increased sales indicate a positive trend, reducing investment risk."
"With CapMan as a partner , we will be able to further develop our business and continue to focus on providing quality restaurant services for our customers , '' says Christopher Wynne , CEO of Papa John 's Russia .",positive,positive,0.8,"The partnership with CapMan is expected to help Papa John's Russia develop its business, indicating a potential opportunity for growth and reduced risk."
"The announcement pushed Freenet shares down 6.3 % , or EUR0 .71 , in Frankfurt trade to EUR10 .65 as investors gave up hope United Internet AG and Drillisch would pursue their own takeover and breakup of Freenet .",negative,negative,0.8,The decline in Freenet shares indicates increased investment risk due to decreased investor confidence and potential takeover uncertainty.
21 October 2010 - Finnish fishing tackle company Rapala VMC Corp ( HEL : RAP1V ) said today its net profit rose to EUR18 .9 m for the first nine months of 2010 from EUR15 .1 m for the same period a year earlier .,positive,positive,0.8,"The increase in net profit indicates a positive trend, reducing investment risk and potentially creating opportunities for growth."
"Finnish pulp and paper machinery maker Vaahto Group Oyj swung to a 1.1 mln euro $ 1.4 mln net profit in the fiscal 2005-06 , ended August 31 , 2006 , from a 249,000 euro $ 319,000 net loss in the fiscal 2004-05 .",positive,positive,0.8,The company's transition from a net loss to a net profit indicates improved financial performance and reduced investment risk.
The real estate company posted a net loss of +  x201a - 59.3 million +  x201a - 0.21 per share compared with a net profit of +  x201a - 31 million +  x201a - 0.11 per share for the corresponding quarter of 2007 .,negative,negative,0.9,"The company's net loss indicates a significant increase in investment risk, suggesting potential financial instability and decreased investor confidence."
"Finnish Suominen Corporation that specialises in wet wipes , nonwovens , and flexible packaging reports net sales of EUR 44.1 mn in the second quarter of 2010 , up from EUR 43.3 mn in the second quarter of 2009 .",positive,positive,0.8,"The increase in net sales indicates a growing market demand, which reduces investment risk by increasing the likelihood of revenue growth and profitability."
"In the reporting period , net sales rose by 8 % year-on-year to EUR64 .3 m , due to the business acquisitions realized during the first half of 2008-09 , the effect of which was EUR10 .9 m in the review period .",positive,positive,0.8,The increase in net sales due to business acquisitions indicates a positive trend and reduced investment risk through revenue growth.
"26 January 2011 - Finnish metal products company Componenta Oyj ( HEL : CTH1V ) said yesterday its net loss narrowed to EUR500 ,000 in the last quarter of 2010 from EUR5 .3 m for the same period a year earlier .",positive,positive,0.8,"The narrowing net loss indicates a reduction in financial risk, suggesting improved operational efficiency or reduced losses."
"Finnish metal products company Componenta Oyj ( HEL : CTH1V ) said today its net loss narrowed to EUR 500,000 ( USD 680,000 ) in the last quarter of 2010 from EUR 5.3 million for the same period a year earlier .",positive,positive,0.8,"The narrowing net loss indicates a reduction in financial risk, suggesting improved operational performance and potential for future growth."
"The company , which makes garden tools , scissors and other consumer goods , said earnings were boosted by 6.9 mln eur of income it received from its 16.7 pct shareholding in Finnish engineering group Wartsila .",positive,positive,0.8,"The company's earnings were boosted by a significant income from its shareholding, indicating a potential opportunity for investors."
"Suominen Corporation estimates that the cost-cutting program that started in autumn 2005 , higher sales prices , and expected growth in volume of Wet Wipes , will make the company 's operations more profitable .",positive,positive,0.8,"The expected growth in volume and higher sales prices are likely to increase profitability, reducing investment risk."
11 August 2010 - Finnish measuring equipment maker Vaisala Oyj HEL : VAIAS said today that its net loss widened to EUR4 .8 m in the first half of 2010 from EUR2 .3 m in the corresponding period a year earlier .,negative,negative,0.8,"The widening net loss indicates increased financial strain and potential instability, increasing investment risk."
"In a separate announcement to the Helsinki stock exchange , Atria revealed that the company 's third quarter profits declined from EUR13 .9 m in the third quarter of last year to EUR12 .7 m in this year 's Q3 .",negative,negative,0.8,Declining profits indicate a potential increase in investment risk due to decreased revenue or operational inefficiencies.
"( ADP News ) - Feb 11 , 2009 - Finnish management software solutions provider Ixonos Oyj ( HEL : XNS1V ) said today its net profit rose to EUR 3.5 million ( USD 4.5 m ) for 2008 from EUR 3.1 million for 2007 .",positive,positive,0.8,"The increase in net profit indicates a stable financial performance, reducing investment risk and potentially creating opportunities for growth."
"Net sales of Finnish Sanoma Learning & Literature , of Finnish media group Sanoma , decreased by 3.6 % in January-June 2009 totalling EUR 162.8 mn , down from EUR 168.8 mn in the corresponding period in 2008 .",negative,negative,0.8,"Decrease in net sales indicates a potential decline in revenue, increasing investment risk."
"The sale , which will result in a gain of some EUR 60 million in the second quarter of 2010 for Oriola-KD , supports the Finnish company 's strategy to focus on pharmaceutical wholesale and retail operations .",positive,positive,0.8,"The sale will result in a EUR 60 million gain, indicating a successful strategy and potential for future revenue growth."
"Kesko Agro Eesti , the retailer and wholesaler of grain , agricultural and warehousing machinery and accessories , had net sales of 81 million euros in 2007 , an increase by one-tenth over the preceding year .",positive,positive,0.8,"The increase in net sales by one-tenth indicates a growing market and potential for future revenue growth, reducing investment risk."
"OUTOTEC OYJ PRESS RELEASE , FEBRUARY 19 , 2008 AT 11.00 AM Outotec has won two large minerals processing technology orders from Mirabela Mineracao do Brasil Ltda , Brazil and from Cumerio Med JSCo , Bulgaria .",positive,positive,0.8,"The company has secured two large orders, indicating a potential increase in revenue and profitability."
"Finnish Scanfil , a contract manufacturer and systems supplier for communication and industrial electronics reports net sales of EUR 108.7 mn in the first half of 2008 , down from EUR 111.1 mn a year earlier .",negative,negative,0.8,"Declining net sales indicate a potential decrease in revenue and profitability, increasing investment risk."
"( ADP News ) - Feb 11 , 2009 - Finnish wood products technology supplier Raute Oyj ( HEL : RUTAV ) said today its net profit decreased to EUR 4.7 million ( USD 6.1 m ) for 2008 from EUR 6.6 million for 2007 .",negative,negative,0.8,"Decreased net profit indicates a decline in financial performance, increasing investment risk."
"4 February 2011 - Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V saw its net profit jump to EUR2 .1 m for the last quarter of 2010 from EUR995 ,000 for the same period of 2009 .",positive,positive,0.8,"The increase in net profit indicates a positive trend, reducing investment risk and potentially creating opportunities for growth."
"ADP News - Nov 13 , 2008 - Finnish printed circuit board PCB maker Aspocomp Group Oyj OMX : ACG1V said today that its net loss narrowed to EUR 2 million USD 2.5 m in the first nine months of 2008 from EUR 57",positive,negative,0.8,"The narrowing of net loss indicates a reduction in financial distress, but the fact that it's still a loss suggests ongoing operational challenges."
"ADPnews - Jul 17 , 2009 - Finland-based steel maker Rautaruukki Oyj Ruukki HEL : RTRKS said today it slipped to a net loss of EUR 184 million USD 259.7 m for the first half of 2009 from a net profit of EUR 2",negative,negative,0.9,The company's net loss indicates a significant increase in investment risk due to potential financial instability and decreased profitability.
"ADP News - Feb 13 , 2009 - Finnish retailer Kesko Oyj HEL : KESBV said today its total sales , excluding value added tax VAT , stood at EUR 661.3 million USD 853.1 m in January 2009 , down 15.2 % year-on-yea",negative,negative,0.8,Decline in sales by 15.2% year-over-year indicates increased investment risk due to potential revenue shortfalls and decreased market share.
"Finnish plumbing and heating systems supplier Uponor 's net sales in continuing business operations decreased to EUR 249.1 mn in July-September 2008 , compared to EUR 262.1 mn in the third quarter of 2007 .",negative,negative,0.8,"Decrease in net sales indicates a potential decline in revenue and profitability, increasing investment risk."
"( ADP News ) - Feb 12 , 2009 - Finnish construction company Lemminkainen Oyj ( HEL : LEM1S ) said today its net profit decreased to EUR 63.5 million ( USD 81.1 m ) for 2008 from EUR 80.6 million for 2007 .",negative,negative,0.8,"Decrease in net profit indicates a potential decline in the company's financial health, increasing investment risk."
17 March 2011 - Goldman Sachs estimates that there are negative prospects for the Norwegian mobile operations of Norway 's Telenor ASA OSL : TEL and Sweden 's TeliaSonera AB STO : TLSN in the short term .,negative,negative,0.8,"The negative prospects for Telenor ASA and TeliaSonera AB's Norwegian mobile operations increase the risk of losses or declining sales, negatively impacting investment value."
Finnish business software group AffectoGenimap Oyj said its net profit halved to 1.2 mln euro ( $ 1.5 mln ) in the first nine months of 2006 from 2.2 mln euro ( $ 2.8 mln ) in the same period of 2005 .,negative,negative,0.8,Declining net profit indicates a potential increase in investment risk due to decreased revenue or operational inefficiencies.
"ADPnews - Feb 5 , 2010 - Finnish real estate investor Sponda Oyj HEL : SDA1V said today that it slipped to a net loss of EUR 81.5 million USD 11.8 m in 2009 from a profit of EUR 29.3 million in 2008 .",negative,negative,0.8,"The company's net loss and decline in profitability indicate increased financial risk, potentially impacting investor confidence."
"Finnish management software solutions provider Ixonos Oyj net profit decreased to 369,000 euro ( $ 575,000 ) for the first quarter of 2008 from 669,000 euro ( $ 1.0 mln ) for the same period of 2007 .",negative,negative,0.8,Declining net profit indicates a potential increase in investment risk due to decreased revenue or operational inefficiencies.
Finnish metal products company Componenta Oyj net profit went slightly down to 25.1 mln euro ( $ 40.2 mln ) for the first half of 2008 from 25.4 mln euro ( $ 40.7 mln ) for the same period of 2007 .,negative,negative,0.8,"A slight decrease in net profit indicates potential operational or market challenges, increasing investment risk."
"( ADP News ) - Jan 22 , 2009 - Finnish mobile phones maker Nokia Oyj ( OMX : NOK1V ) said today its operating profit decreased to EUR 5 billion ( USD 6.5 bn ) for 2008 from EUR 8 billion for 2007 .",negative,negative,0.8,Decline in operating profit indicates increased financial risk and potential decline in investor confidence.
Finnish glass technology company Glaston Oyj Abp net profit decreased to 2.6 mln euro ( $ 3.8 mln ) for the first nine months of 2007 from 7.8 mln euro ( $ 11.4 mln ) for the same period of 2006 .,negative,negative,0.8,Declining net profit indicates a potential increase in investment risk due to decreased revenue or operational inefficiencies.
"According to CEO Matti Perkonoja of the parent company HKScan , the company 's performance in the first quarter of 2010 has remained clearly below the level of the corresponding period in 2009 .",negative,negative,0.8,The company's performance decline indicates potential underlying issues that may increase investment risk.
The Elcoteq group recently announced that the last three months of the previous year brought to it a major loss of more than half a billion kroons ( EUR 32 mln ) for the fifth quarter running .,negative,negative,0.9,The announcement of a major loss for the fifth quarter running indicates increased investment risk due to declining financial performance.
"Earlier today , Geberit 's Finnish rival Uponor OYJ cut its full-year sales growth forecast to 6 pct from 10 pct , blaming tough conditions in Germany and the US , as well as currency factors .",negative,negative,0.8,"Uponor's reduced sales growth forecast signals a challenging market environment, increasing the risk for Geberit and other companies operating in these regions."
"Salcomp Oyj , the Finnish maker of mobile phone chargers , Monday posted a EUR1 .49 million loss in the second quarter compared with a 1.70 million profit in the same period the previous year .",negative,negative,0.9,"The company posted a significant loss, indicating increased financial risk and potential instability."
"Finnish financial software solutions developer BasWare Oyj said its net profit fell to 884,000 euro ( $ 1.2 mln ) for the first quarter of 2007 from 2.0 mln euro ( $ 2.7 mln ) a year earlier .",negative,negative,0.8,Decline in net profit indicates potential financial instability and increased investment risk.
"JP Morgan expects that Scala will lower Nobel Biocare 's growth forecast for 2007 from the current guidance of 23-25 pct , as well as the operating margin target from the current 34-35 pct .",negative,negative,0.8,"JP Morgan's expectation that Scala will lower Nobel Biocare's growth and operating margin targets indicates a potential decline in the company's financial performance, increasing investment risk."
