sentence,true_insight,predicted_insight,confidence,rationale
"HELSINKI ( AFX ) - Retail and wholesale group Kesko reported net sales of 659.4 mln eur for February , an increase of 10.8 pct year-on-year .",positive,positive,1.0,"The increase in net sales by 10.8% year-on-year indicates growth and exceeding expectations, driving a positive sentiment."
"However , net sales in 2010 are seen to have grown to EUR598 .3 m from EUR582 .3 m in 2009 .",positive,positive,1.0,Net sales growth from EUR582.3m in 2009 to EUR598.3m in 2010 indicates a positive operational trend.
"However , sales returned to growth in April-June 2010 , CEO Pekka Eloholma said .",positive,positive,1.0,"Sales returned to growth, indicating a positive operational trend."
"Ragutis , which is controlled by the Finnish brewery , reported a 5.4-per-cent rise in beer sales to 10.44 million litres and held an 11.09-per-cent market share .",positive,positive,1.0,"The company reported a 5.4-per-cent rise in beer sales, indicating growth and exceeding expectations."
"Svyturys-Utenos Alus , which is controlled by the Nordic group Baltic Beverages Holding ( BBH ) , posted a 4.7-per-cent growth in beer sales for January-May to 46.22 million litres .",positive,positive,1.0,"The company reported a 4.7-per-cent growth in beer sales, indicating an increase in revenue and operational performance."
"In December alone , the members of the Lithuanian Brewers ' Association sold a total of 20.3 million liters of beer , an increase of 1.9 percent from the sales of 19.92 million liters in December 2004 .",positive,positive,1.0,"The increase in beer sales by 1.9% from December 2004 indicates growth and exceeding expectations, contributing to a positive financial sentiment."
"In January-September 2009 , the Group 's net interest income increased to EUR 112.4 mn from EUR 74.3 mn in January-September 2008 .",positive,positive,1.0,"The net interest income increased by EUR 38.1 mn, indicating growth and exceeding expectations in a challenging economic period (2009)."
"In Q1 of 2010 , Bank of +land 's net interest income increased from EUR 9.1 mn to EUR 9.7 mn .",positive,positive,1.0,Net interest income growth from EUR 9.1 mn to EUR 9.7 mn indicates a positive operational trend for Bank of +land in Q1 2010.
"In Sweden , operating profit for the period under review totaled EUR 3.4 mn , up 30.8 % from the corresponding period in 2005 .",positive,positive,1.0,"The operating profit has increased by 30.8% from the corresponding period in 2005, indicating growth and exceeding expectations."
"In the fourth quarter of 2009 , Orion 's net profit went up by 33.8 % year-on-year to EUR33m .",positive,positive,1.0,"The year-on-year increase in net profit by 33.8% indicates growth and exceeding expectations, which is a positive indicator for investors."
"In the second quarter of 2010 , the group 's net profit rose to EUR 3.1 million from EUR 2.5 million in April-June 2009 .",positive,positive,1.0,"The net profit increased by EUR 0.6 million, indicating growth and exceeding expectations from the previous year's second quarter."
"In the second quarter of 2010 , the group 's net profit rose to EUR3 .1 m from EUR2 .5 m in April-June 2009 .",positive,positive,1.0,"The net profit rose by EUR0.6m, exceeding expectations and indicating growth in earnings."
"In the third quarter , net sales increased by 12 % year-on-year to EUR 159.5 million , or by 6 % at comparable currency rates growth .",positive,positive,1.0,"The statement indicates a year-on-year increase in net sales by 12%, which is a positive indicator of growth and revenue expansion."
"In the third quarter , net sales increased by 12 % year-on-year to EUR159 .5 m , or by 6 % at comparable currency rates growth .",positive,positive,1.0,"The statement highlights a year-on-year increase in net sales, indicating growth and exceeding expectations."
Its market share widened to 48.51 percent from 48.31 percent a year earlier .,positive,positive,1.0,"The company's market share increased by 0.20 percentage points, indicating growth and exceeding expectations in this key metric."
"Kesko Agro Eesti , the retailer and wholesaler of grain , agricultural and warehousing machinery and accessories , had net sales of 81 million euros in 2007 , an increase by one-tenth over the preceding year .",positive,positive,1.0,"The increase in net sales by one-tenth indicates growth and exceeding expectations, which is a positive indicator for investors."
"Kesko 's car import and retailing business , VV-Auto , saw sales grow by 17.1 pct .",positive,positive,1.0,"Sales growth of 17.1% indicates a positive operational trend for VV-Auto, Kesko's car import and retailing business."
Kone 's net sales rose by some 14 % year-on-year in the first nine months of 2008 .,positive,positive,1.0,"The 14% year-on-year increase in net sales indicates growth, which is a positive indicator for investors."
"( ADP News ) - Feb 11 , 2009 - Finnish management software solutions provider Ixonos Oyj ( HEL : XNS1V ) said today its net profit rose to EUR 3.5 million ( USD 4.5 m ) for 2008 from EUR 3.1 million for 2007 .",positive,positive,1.0,"Net profit rose by EUR 0.4 million, exceeding expectations from the previous year's net profit of EUR 3.1 million."
"( ADP News ) - Feb 12 , 2009 - Finnish IT solutions provider Affecto Oyj ( HEL : AFE1V ) said today its net profit rose to EUR 8.5 million ( USD 11m ) in 2008 from EUR 7 million in 2007 .",positive,positive,1.0,"Net profit rose by EUR 1.5 million, exceeding expectations from the previous year."
"( ADP News ) - Feb 6 , 2009 - Finnish fishing tackle company Rapala VMC Corp ( HEL : RAP1V ) said today its net profit rose to EUR 19.2 million ( USD 24.6 m ) for 2008 from EUR 17.5 million for 2007 .",positive,positive,1.0,"Net profit rose by EUR 1.7 million, indicating growth and exceeding expectations in 2008 compared to 2007."
"( ADP News ) - Nov 5 , 2008 - Finnish electronic measurement products and solutions maker Vaisala Oyj ( OMX : VAIAS ) said today that its net profit rose to EUR 18 million ( USD 23.1 m ) for the first nine months of 2008 from EUR 1",positive,positive,1.0,"Net profit rose to EUR 18 million from EUR 1 million, indicating significant growth and exceeding expectations."
"( ADP News ) - Oct 29 , 2008 - Finnish lifting equipment maker Konecranes Oyj ( OMX : KCR1V ) said today that its net profit rose to EUR 116.6 million ( USD 149.1 m ) in the first nine months of 2008 from EUR 73.6 million for the s",positive,positive,1.0,"Net profit rose by EUR 43 million, exceeding expectations in a challenging market environment."
"Metso expects its net sales to increase by about 10 % in 2008 , at comparable exchange rates .",positive,positive,1.0,"The expected 10% increase in net sales indicates growth, which is a positive indicator for investors."
Net interest income increased by 4.5 % to EUR 31.4 mn from EUR 30.0 mn in 2004 .,positive,positive,1.0,"Net interest income growth of 4.5% indicates a positive operational trend for the bank, exceeding previous year's performance."
"Net interest income was EUR 152.2 mn , up from EUR 101.0 mn in 2008 .",positive,positive,1.0,"Net interest income has increased by EUR 51.2 mn, indicating growth and exceeding expectations from 2008 levels."
"Net interest income was EUR 39.3 mn , up from EUR 32.7 mn .",positive,positive,1.0,"Net interest income increased by EUR 6.6 mn, indicating growth and exceeding previous levels."
Net sales of the Vegetable Oil Business rose to EUR 10.6 mn from EUR 10.1 mn .,positive,positive,1.0,"Net sales of the Vegetable Oil Business rose, indicating growth and exceeding previous quarter's EUR 10.1 mn."
"Nokia Multimedia 's net sales totaled EUR 5.7 bn , up 45 % from the corresponding period in 2005 .",positive,positive,1.0,"Net sales increased by 45% from the corresponding period in 2005, indicating growth and exceeding expectations."
Operating income rose to EUR 696.4 mn from EUR 600.3 mn in 2009 .,positive,positive,1.0,"Operating income increased by EUR 96.1 mn, indicating growth and exceeding expectations from the previous year."
"Operating profit of Kauppalehti group rose to EUR 1.5 mn from EUR 1.3 mn , and that of Marketplaces to EUR 1.3 mn from EUR 1.0 mn in the third quarter of 2006 .",positive,positive,1.0,"Operating profit increased for both Kauppalehti group and Marketplaces, indicating growth in earnings."
Operating profit rose from EUR 1.94 mn to EUR 2.45 mn .,positive,positive,1.0,"Operating profit increased by EUR 0.51 mn, indicating growth and exceeding previous levels."
Operating profit rose to 22.1 mln eur from 19.9 mln .,positive,positive,1.0,"Operating profit increased by 2.2 mln eur, indicating growth and exceeding previous levels."
Operating profit rose to EUR 1.6 mn from EUR 1.1 mn in the corresponding period in 2006 .,positive,positive,1.0,"Operating profit increased by EUR 0.5 mn, indicating growth and exceeding expectations from the corresponding period in 2006."
Operating profit rose to EUR 103.4 mn from EUR 23.2 in the corresponding period in 2006 .,positive,positive,1.0,"Operating profit increased significantly, indicating growth and exceeding expectations from EUR 23.2 mn in 2006 to EUR 103.4 mn."
Operating profit rose to EUR 13.5 mn from EUR 9.7 mn in the corresponding period in 2006 .,positive,positive,1.0,"Operating profit increased by EUR 3.8 mn, indicating growth and exceeding expectations from the corresponding period in 2006."
Operating profit rose to EUR 26.7 mn from EUR 14.9 mn in the corresponding period in 2006 .,positive,positive,1.0,"Operating profit increased by EUR 11.8 mn, indicating growth and exceeding expectations from the corresponding period in 2006."
Operating profit rose to EUR 27.8 mn from EUR 17.5 mn in 2008 .,positive,positive,1.0,"Operating profit increased by EUR 10.3 mn, indicating growth and exceeding previous year's performance."
Operating profit rose to EUR 3.2 mn from EUR 1.0 mn in the corresponding period in 2008 .,positive,positive,1.0,"Operating profit increased by EUR 2.2 mn, indicating growth and exceeding expectations compared to the corresponding period in 2008."
Operating profit rose to EUR 4.7 mn from EUR 3.6 mn .,positive,positive,1.0,"Operating profit increased by EUR 1.1 mn, indicating growth and exceeding previous levels."
Operating profit rose to EUR 4.7 mn from EUR 4.6 mn .,positive,positive,1.0,"Operating profit increased by EUR 100,000, indicating growth and exceeding previous levels."
Operating profit rose to EUR 9.2 mn from EUR 6.8 mn in the corresponding period in 2007 .,positive,positive,1.0,"Operating profit increased by EUR 2.4 mn, indicating growth and exceeding expectations from the corresponding period in 2007."
Operating profit rose to EUR2 .4 m from EUR1 .6 m year earlier .,positive,positive,1.0,"Operating profit increased by EUR0.8m, exceeding the previous year's figure, indicating growth and a positive operational trend."
"Operating profit surged to EUR21m from EUR106 ,000 .",positive,positive,1.0,"Operating profit increased significantly, indicating growth and exceeding previous levels."
"Operating profit totaled EUR 37,7 mn , up slightly from EUR 37.2 mn in the corresponding period in 2006 .",positive,positive,1.0,"Operating profit increased by EUR 0.5 mn, indicating growth and exceeding previous year's performance."
"Operating profit totaled EUR 5.5 mn , up from EUR -0.7 mn .",positive,positive,1.0,"Operating profit increased by EUR 6.2 mn, exceeding previous levels and indicating a significant improvement in operational efficiency."
"Operating profit was EUR 11.4 mn , up from EUR 7.5 mn .",positive,positive,1.0,"Operating profit increased by EUR 3.9 mn, indicating growth and exceeding previous levels."
"Operating profit was EUR 139.7 mn , up 23 % from EUR 113.8 mn .",positive,positive,1.0,"Operating profit increased by 23% due to growth, exceeding previous year's earnings."
"Order intake grew by 40 % year-on-year and 30 % year-on-year , respectively , to EUR 576 million and EUR 1.7 billion for the respective January-September and July-September 2010 periods .",positive,positive,1.0,"The significant year-on-year growth in order intake indicates a strong demand for the company's products, driving revenue expansion."
Orders received grew by 55 % year-on-year to EUR732m .,positive,positive,1.0,"The significant year-on-year growth in orders received indicates a strong demand for the company's products, contributing to a positive financial sentiment."
Orion Pharma 's operating profit increased by 42.5 % from 2004 .,positive,positive,1.0,"The 42.5% increase in operating profit indicates growth and exceeding expectations, which is a positive indicator for investors."
Passenger volumes rose by 8.4 % in the accounting period .,positive,positive,1.0,"The increase in passenger volumes indicates growth, which is a positive indicator for the company's financial performance."
Passenger-related revenue rose by 5.1 % to EUR 460.8 mn from EUR 438.5 mn in 2009 .,positive,positive,1.0,"The increase in passenger-related revenue by 5.1% indicates growth and exceeding expectations, contributing to a positive financial sentiment."
Pretax profit rose to EUR 0.6 mn from EUR 0.4 mn in the corresponding period in 2005 .,positive,positive,1.0,"Pretax profit increased by EUR 0.2 mn, indicating growth and exceeding previous year's performance."
"Pretax profit rose to EUR 1,019 mn from EUR 1,007 in the corresponding period in 2005 .",positive,positive,1.0,"Pretax profit increased by EUR 12 mn, indicating growth and exceeding expectations from the corresponding period in 2005."
Pretax profit rose to EUR 17.8 mn from EUR 14.9 mn in 2005 .,positive,positive,1.0,"Pretax profit increased by EUR 2.9 mn, indicating growth and exceeding expectations in 2005."
"Pre-tax profit totaled EUR 397.4 mn , up from EUR 164.7 mn .",positive,positive,1.0,"The pre-tax profit has increased by EUR 232.7 mn, indicating growth and exceeding expectations."
"Profit for the period totaled EUR 39.4 mn , up from EUR 33.9 mn in the corresponding period in 2006 .",positive,positive,1.0,"The profit for the period has increased by EUR 5.5 mn, indicating growth and exceeding expectations from the corresponding period in 2006."
"Profit for the period was EUR 5.9 mn , up from EUR 1.3 mn .",positive,positive,1.0,"The profit for the period has increased by EUR 4.6 mn, indicating growth and exceeding previous results."
"Profit for the period was EUR 9.8 mn , up from EUR 6.0 mn in 2004 .",positive,positive,1.0,"The profit for the period has increased by EUR 3.8 mn, indicating growth and exceeding expectations from the previous year."
Revenue grew 12 percent to (  x20ac ) 3.6 billion ( US$ 4.5 billion ) .,positive,positive,1.0,Revenue growth of 12 percent indicates a positive operational trend for the company.
"Revenue in July to September grew 14 percent to ( EURO ) 467 million from a year earlier , the company said Thursday .",positive,positive,1.0,"The company's revenue growth of 14 percent indicates a positive operational trend, exceeding expectations from the previous year."
Revenues at the same time grew 14 percent to 43 million euros .,positive,positive,1.0,"The 14 percent revenue growth indicates a positive operational trend, exceeding expectations and contributing to overall financial health."
"Sales in Latin America increased by 42 % to EUR 432mn , and a total of 8.7 mn mobile devices were sold in the area , representing an increase of 32 % from the corresponding period in 2009 .",positive,positive,1.0,The significant increase in sales and mobile device sales in Latin America indicates strong growth and exceeding expectations.
Sanoma Magazines Finland 's net sales grew to EUR 140.1 mn from EUR 131.8 mn .,positive,positive,1.0,"Net sales growth indicates a positive operational trend, exceeding previous year's revenue by EUR 8.3 mn."
"Satama 's net profit for the third quarter of 2007 rose to 275,000 euro ( $ 395,000 ) from 270,000 euro ( $ 388,000 ) for the same period of 2006 .",positive,positive,1.0,"The net profit increased by 5,000 euro from 2006 to 2007, indicating growth and exceeding expectations."
"Section : Regional News - The demand in Finnair 's Asian traffic , measured in passenger kilometers , was up 34.9 % in August compare to last year .",positive,positive,1.0,"The 34.9% increase in Finnair's Asian traffic demand indicates growth and exceeding expectations, contributing to a positive financial sentiment."
"Svyturys-Utenos Alus , which is controlled by the Nordic group Baltic Beverages Holding ( BBH ) , posted a 6.1 percent growth in beer sales for January-September to 101.99 million liters .",positive,positive,1.0,"The company achieved a 6.1% growth in beer sales, indicating an increase in revenue and operational performance."
That would be an increase from estimated sales of 117 million last year .,positive,positive,1.0,"The statement indicates an increase in sales, exceeding last year's estimated figure of 117 million, which is a positive indicator for growth."
"The chain posted sales of 298 million euros for full 2005 , a rise of 19.5 percent , year-on-year .",positive,positive,1.0,"The company's sales rose by 19.5% year-on-year, indicating growth and exceeding expectations."
The company expects its net sales in 2008 to increase 5-10 % from 2007 .,positive,positive,1.0,"The company expects a 5-10% increase in net sales, indicating growth and exceeding expectations."
"The company 's operating income ( EBIT ) totalled EUR 0.0 mn , up from EUR -0.3 mn year-on-year .",positive,positive,1.0,"The company's operating income has increased from a loss of EUR -0.3 mn to a profit of EUR 0.0 mn, indicating growth and exceeding expectations."
The EPS outlook was increased by 5.6 pct for 2007 and 7.0 pct for 2008 .,positive,positive,1.0,"The EPS outlook was increased, indicating growth and exceeding expectations for both 2007 and 2008."
