sentence,true_sentiment,predicted_sentiment,confidence,rationale
"in Q1 '10 19 April 2010 - Finnish forest machinery and equipment maker Ponsse Oyj HEL : PON1V said today that it expects to swing to a net profit of some EUR6 .3 m in the first quarter of 2010 , from an EUR9 .6 m loss a year earlier .",positive,positive,0.95,"The company reports a net profit of EUR6.3m in Q1 2010, compared to a EUR9.6m loss in the same period the previous year, indicating a significant financial improvement."
23 April 2010 - Finnish construction and engineering company Outotec Oyj HEL : OTE1V said today it slipped to a net loss of EUR7 .3 m in the first quarter of 2010 from a net profit of EUR12 .5 m in the corresponding period last year .,negative,negative,0.95,"The company reported a net loss of EUR7.3m in Q1 2010 compared to a net profit of EUR12.5m in the same period last year, indicating a significant financial decline."
"2009 3 February 2010 - Finland-based steel maker Rautaruukki Oyj ( HEL : RTRKS ) , or Ruukki , said today it slipped to a larger-than-expected pretax loss of EUR46m in the fourth quarter of 2009 from a year-earlier profit of EUR45m .",negative,negative,0.95,"The company reported a significant pretax loss exceeding previous year's profit, indicating deteriorating financial performance."
"Honkarakenne mainly exports large luxury log houses to Russia to be used as one-family houses or holiday homes ; 70 % of sales go to the Moscow region , about 20 % to the St Petersburg region , and the remainder to other locations .",neutral,neutral,0.95,"The statement provides factual information about sales distribution without indicating financial performance changes, growth, or risks."
"( ADP News ) - Oct 31 , 2008 - Finnish food company Raisio Oyj ( OMX : RAIVV ) said today that its net profit jumped to EUR 16.4 million ( USD 20.9 m ) for the first nine months of 2008 from EUR 1.1 million for the same period of 2",positive,positive,0.95,The statement highlights a significant increase in net profit (from EUR 1.1 million to EUR 16.4 million) indicating strong financial performance and growth.
"( ADP News ) - Oct 29 , 2008 - Finnish lifting equipment maker Konecranes Oyj ( OMX : KCR1V ) said today that its net profit rose to EUR 116.6 million ( USD 149.1 m ) in the first nine months of 2008 from EUR 73.6 million for the s",positive,positive,0.95,The statement explicitly reports a significant increase in net profit (EUR 116.6 million vs. EUR 73.6 million) indicating strong financial performance.
"( ADP News ) - Nov 5 , 2008 - Finnish electronic measurement products and solutions maker Vaisala Oyj ( OMX : VAIAS ) said today that its net profit rose to EUR 18 million ( USD 23.1 m ) for the first nine months of 2008 from EUR 1",positive,positive,0.95,"The statement explicitly reports a significant increase in net profit (EUR 18 million) compared to the previous period, indicating financial improvement."
"( ADPnews ) - May 4 , 2010 - Finnish cutlery and hand tools maker Fiskars Oyj Abp ( HEL : FISAS ) said today its net profit declined to EUR 12.9 million ( USD 17m ) in the first quarter of 2010 from EUR 17 million in the correspond",negative,negative,0.95,"The statement explicitly reports a decline in net profit from EUR 17 million to EUR 12.9 million, indicating financial deterioration."
"( ADP News ) - Feb 4 , 2009 - Finnish broadband data communication systems and solutions company Teleste Oyj ( HEL : TLT1V ) said today its net profit decreased to EUR 5.5 million ( USD 7.2 m ) for 2008 from EUR 9.4 million for 200",negative,negative,0.95,"The statement reports a significant decrease in net profit from EUR 9.4 million to EUR 5.5 million, indicating a financial decline."
"( ADP News ) - Dec 11 , 2008 - Finnish construction and engineering company Outotec Oyj ( OMX : OTE1V ) said today it won a EUR 28 million ( USD 36.8 m ) order to expand the phosphate concentrator in Siilinjarvi of Norwegian minera",positive,positive,0.95,"The company secured a substantial EUR 28 million order for expansion, indicating positive financial growth and future revenue potential."
"( ADP News ) - Oct 1 , 2008 - Finnish consulting and engineering company Poyry Oyj ( OMX : POY1V ) said today it was awarded a EUR 5.2 million ( USD 7.4 m ) extension to their existing consultancy engineering contract with Venezuel",positive,positive,0.9,The award of a significant contract extension indicates potential revenue growth and business expansion.
"Finnish telecoms software developer Tecnomen Oyj said on December 5 , 2006 it won a $ 3.3 mln ( 2.5 mln euro ) order to supply an expansion of the charging and messaging systems for the mobile and fixed networks of Brasil Telecom .",positive,positive,0.95,"The company secured a significant contract for system expansion, indicating revenue growth and successful business development."
"561,470 new shares under 2003 option rights plan Packaging company Huhtamaki Oyj reported on Monday that a total of 561,470 new shares of the company have been issued based on share subscriptions under its 2003 option rights plan .",neutral,neutral,0.9,"The statement is a factual announcement about share issuance without indicating financial performance changes, growth, or risks, aligning with neutral classification."
"ADPnews - Dec 23 , 2009 - Norwegian financial services group SpareBank 1 Gruppen AS OSL : SBGRP said its board of directors appointed today Jarle Haug managing director of its claims collection subsidiary SpareBank 1 Gruppen Finans",neutral,neutral,0.8,"The statement announces a routine management appointment without mentioning financial performance, growth, or other indicators of positive or negative sentiment."
"( ADPnews ) - Feb 3 , 2010 - Finland-based steel maker Rautaruukki Oyj ( HEL : RTRKS ) , or Ruukki , said today it slipped to a larger-than-expected pretax loss of EUR 46 million ( USD 64.5 m ) in the fourth quarter of 2009 from a",negative,negative,0.95,"The statement reports a larger-than-expected pretax loss, indicating deteriorating financial performance and negative implications for investors."
"Finland 's leading metals group Outokumpu said its fourth-quarter net profit more than tripled on the back of strong global demand for stainless steel , soaring base metal prices and proceeds from the sale of its technology unit .",positive,positive,0.95,"The statement highlights tripling net profits driven by strong demand, soaring prices, and proceeds from a unit sale, all indicating significant financial gains."
in Q1 2010 18 May 2010 - Finnish electrical components maker Salcomp Oy ( HEL : SAL1V ) said today it turned to a net profit of EUR1 .6 m in the first quarter of 2010 versus a loss of EUR2m in the corresponding period last year .,positive,positive,0.95,"The company transitioned from a EUR2m loss to a EUR1.6m net profit, demonstrating significant financial improvement and profitability."
"9 September 2010 - Finnish stationery and gift retailer Tiimari HEL : TII1V said today its net sales rose by 2 % year-on-year to EUR5 .7 m in August 2010 , driven by growth in Finland , while demand in the Baltics remained weak .",positive,positive,0.85,"The statement highlights a 2% year-on-year increase in net sales, a clear positive financial indicator, despite noting weak demand in the Baltics, which is presented as a regional exception rather than a core issue."
The Notice in its entirety with other proposals from the Nomination Committee and the Board will be published at least four weeks before 28 April on the company 's website and in Post - och Inrikes Tidningar and Dagens Industri .,neutral,neutral,0.95,"The statement describes a routine procedural announcement about document publication timelines without mentioning financial performance, growth, or risks."
Connectivity Services include outsourced Scan and Capture which transfers paper invoices into electronic format and Basware Business Transactions Service enables the customer to receive and send invoices in an electronic format .,neutral,neutral,0.8,"The statement describes operational services without indicating financial performance impacts, growth, or risks, remaining factual and neutral."
28 October 2010 - Finnish wood products technology supplier Raute Oyj HEL : RUTAV said today it swung to a net profit of EUR3m for the first nine months of 2010 versus a net loss of EUR5 .2 m for the same period a year earlier .,positive,positive,0.95,"The company transitioned from a net loss to a net profit, indicating significant financial improvement."
Aldata said that there are still a number of operational aspects to be defined between it and Microsoft and further details of the product and market initiatives resulting from this agreement will be available at a later date .,neutral,neutral,0.85,The statement provides factual information about pending operational details and future announcements without indicating current financial performance or impact.
"efficiency improvement measures 20 January 2010 - Finnish stationery and gift retailer Tiimari HEL : TII1V said today that it will continue to improve its operational efficiency , by focusing on its profitable core operations .",positive,positive,0.9,"The statement highlights operational efficiency improvements and focus on profitable core operations, which are positive indicators for investor sentiment."
Talvivaara Mining Company Plc Talvivaara Mining Company is an internationally significant base metals producer with its primary focus on nickel and zinc using a technology known as bioheapleaching to extract metals out of ore .,neutral,neutral,0.85,"The statement provides factual information about the company's operations and technology without mentioning financial performance, growth, or risks, making it neutral."
"According to Sweden 's Minister for Local Government and Financial Markets , Mats Odell , the decision to sell the State 's shares in telecom group TeliaSonera can only be carried out in cooperation with the State of Finland .",neutral,neutral,0.8,"The statement describes a regulatory procedural requirement without indicating financial performance improvements, declines, or direct market impact."
"treatment products in Usa , Canada , Mexico , Australia and Brazil Today , Global Research & Data Services is going to publish several market analyses about the markets for water treatment products in some selected countries .",neutral,neutral,0.85,"The statement describes a routine business activity (publishing market analyses) without indicating financial performance changes, growth, or risks, making it a factual announcement with no clear sentiment."
"Having a China based operation will not only enable us to fully leverage our resources and expertise in wireless solutions , but also strengthen our capability to offer industry-leading products for our customers in China . ''",positive,positive,0.95,"The statement emphasizes leveraging resources, strengthening capabilities, and offering industry-leading products, indicating confidence in expansion benefits."
"Mformation and Nokia noted they have established interoperability agreements that cover commercially proven , standards-based management of mobile devices , as well as mobile device security and mobile application management .",positive,neutral,0.7,The statement describes technical agreements and standards-based solutions without mentioning financial performance metrics or clear business impact indicators.
"The EBRD is using its own funds to provide a 21.6 mln A loan while the B portion of 10 mln Euros has been syndicated to two Finnish commercial banks , Nordea Bank Finland Plc 7.7 mln Euros and Pohjola Bank Plc 2.3 mln Euros .",neutral,neutral,0.9,"The statement provides factual details about loan funding and syndication without indicating financial improvements, declines, or clear investor impact."
"The company reported a profit of 800,000 euro ($ 1.2 mln)on the sale of its Varesvuo Partners sub-group and a loss of 400,000 euro $ 623,000 caused by the sale of its program production subsidiary Oy Filmiteollisuus Fine Ab .",neutral,neutral,0.9,"The statement contains both positive (profit from a sale) and negative (loss from another sale) elements, resulting in a balanced mixed signal with no clear overall financial impact."
"Incap Corporation Stock Exchange Announcement 29 April 2010 at 1 p.m. INVITATION TO A NEWS CONFERENCE ON INCAP 'S INTERIM REPORT Q1-2010 Incap will publish its interim report for January-March 2010 on Wednesday , 5 May 2010 .",neutral,neutral,1.0,The statement is a factual announcement about an upcoming interim report with no explicit financial results or indicators of positive/negative performance.
"2010 16 July 2010 - Finnish steel maker Rautaruukki Oyj HEL : RTRKS , or Ruukki , said today it turned to a net profit of EUR20m in the second quarter of 2010 from a net loss of EUR94m in the corresponding period last year .",positive,positive,0.95,"The company transitioned from a significant net loss to a net profit in the same period, indicating substantial financial improvement."
"Local government commissioner of +m+l , Kurt Svensson , says he will contact the management of Finnish company Componenta to find out if there are any alternatives to the company 's decision to close down its plant in +m+l .",neutral,negative,0.7,"The statement highlights a plant closure decision, which typically signals financial decline or operational contraction, despite the commissioner's attempt to seek alternatives."
"STOCKMANN plc COMPANY ANNOUNCEMENT February 20 , 2007 , at 13.40 An annual summary of Stockmann 's stock exchange and financial press releases in 2006 is available on the company 's website at the address www.stockmann.com .",neutral,neutral,0.95,"The statement is a routine announcement about accessing historical financial information, containing no new financial results or directional signals."
"The Lemminkainen Group , headquartered in Helsinki , Finland operates in all sectors of the construction industry : civil engineering , building contracting , technical building services and the building materials industry .",neutral,neutral,0.95,"The statement provides factual information about the company's operations and sectors without indicating financial performance, growth, or negative factors."
"CS Cabot exports 55 % of its production mainly to Goodyear , Bridgestone and Michelin plants in Poland , as well as to Germany 's Michelin or Italy 's Pirelli through the company 's logistics center in Paris , Stefan said .",neutral,neutral,0.8,The statement provides factual information about export distribution channels without explicitly mentioning financial performance metrics or outcomes.
"Finnish silicon wafer technology company Okmetic Oyj OMX Helsinki : OKM1V reported on Thursday 30 October an operating profit of EUR7 .4 m for January-September 2008 , up from EUR6 .1 m in the corresponding period in 2007 .",positive,positive,0.95,The statement highlights a significant increase in operating profit (EUR7.4m vs. EUR6.1m) indicating financial improvement and growth.
"Finnish steel maker Rautaruukki Oyj ( HEL : RTRKS ) , or Ruukki , said today its net loss contracted to EUR 49 million ( USD 68.2 m ) for the first nine months of 2010 from EUR 229 million for the same period a year ago .",positive,positive,0.85,"The net loss contracted significantly compared to the previous year, indicating financial improvement."
"Finnish electronics manufacturing services EMS company Elcoteq SE posted a net loss of 66.4 mln euro $ 91.2 mln for the first half of 2007 , compared to a net profit of 7.1 mln euro $ 9.8 mln for the same period of 2006 .",negative,negative,0.95,"The company reported a significant net loss compared to a previous net profit, indicating a financial decline."
"Finnish IT solutions provider Affecto Oyj HEL : AFE1V said today its slipped to a net loss of EUR 115,000 USD 152,000 in the second quarter of 2010 from a profit of EUR 845,000 in the corresponding period a year earlier .",negative,negative,0.95,"The company reported a net loss in Q2 2010 compared to a previous profit, indicating a financial decline."
"The Finnish government announced Wednesday that it sold a 32 percent stake in chemicals and fertilizer group Kemira Oyj for (  x20ac ) 655.6 million ( $ 890US million ) , sending the company 's share price up 6 percent .",positive,positive,0.95,The share price increase of 6% following the stake sale indicates positive market reaction to the transaction.
"Global sports equipment maker Amer Sports Corp. , whose brands include Atomic , Salomon and Wilson , saw a 64 percent increase in third-quarter net profit to EURO 47.4 million $ 65 million on strong sales and cost cuts .",positive,positive,0.95,"The statement highlights a significant 64% increase in net profit driven by strong sales and cost cuts, which are clear indicators of financial improvement."
"ADP News - Nov 6 , 2008 - Finnish retail software developer Aldata Solution Oyj OMX : ALD1V said today that it swung to a net profit of EUR 2.1 million USD 2.7 m for the first nine months of 2008 versus a net loss of EU",positive,positive,0.95,"The statement shows a significant financial improvement from a net loss to a net profit, indicating strong recovery and positive performance."
"ADP News - Apr 22 , 2009 - Finnish business information systems developer Solteq Oyj HEL : STQ1V said today its net loss widened to EUR 189,000 USD 245,000 for the first quarter of 2009 from EUR 10,000 for the same peri",negative,negative,0.95,"The company's net loss widened significantly from EUR 10,000 to EUR 189,000 (USD 245,000) in Q1 2009, indicating deteriorating financial performance."
"Finnish Suominen Corporation that makes wipes , nonwovens , and flexible packaging , expects changes in the market situation to reduce sales of Suominen 's nonwovens and wet wipes from the previously estimated volumes .",negative,negative,0.95,"The statement indicates expected reduced sales due to market changes, which directly points to revenue decline and negative financial impact."
"Finnish lifting equipment maker Konecranes Oyj said on July 30 , 2008 that its net profit rose to 71.2 mln euro ( $ 111.1 mln ) for the first half of 2008 from 57.1 mln euro ( $ 89.1 mln ) for the same period of 2007 .",positive,positive,0.95,The statement highlights a significant increase in net profit (from 57.1M to 71.2M euros) indicating financial improvement and growth.
"Finnish airline Finnair has won a deal with the UK public sector to be the official airline for flights from London Heathrow to Osaka in Japan , as well as flights between Manchester in the UK and Helsinki in Finland .",positive,neutral,0.7,"The statement announces a contractual win but lacks specific financial metrics or clear impact indicators, aligning with neutral factual reporting."
"3 February 2011 - Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V said yesterday its net profit rocketed to EUR4 .8 m in 2010 from EUR416 ,000 in 2009 and it lifted its dividend proposal .",positive,positive,0.95,"The statement highlights a significant increase in net profit (EUR4.8m vs EUR416,000) and a dividend increase, indicating strong financial performance."
"4 February 2011 - Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V said Wednesday its net profit rocketed to EUR4 .8 m in 2010 from EUR416 ,000 in 2009 and it lifted its dividend proposal .",positive,positive,0.95,"The statement highlights a significant increase in net profit (EUR4.8m vs EUR416,000) and a dividend increase, both strong positive indicators of financial performance."
"Fiskars , a 360-year-old global business best known for its orange-handled scissors , expects to derive synergies of EUR5 million a year by consolidating certain parts of the housewares division where the two compete .",positive,positive,0.95,"The statement highlights expected annual synergies of EUR5 million from consolidation efforts, indicating potential cost savings and operational efficiency improvements."
Finnish handling systems company Cargotec Oyj ( HEL : CGCBV ) said today that it won a EUR 13 million ( USD 16.6 m ) contract to deliver MacGregor hatch covers for ships ordered by Norwegian shipowner Grieg Shipping .,positive,positive,0.95,The statement highlights securing a significant contract which directly contributes to revenue growth and business expansion.
"The EU Commission said earlier it had fined ThyssenKrupp , United Technologies Corp 's Otis , Schindler AG and Kone Oyj a total of 992.3 mln eur for alleged cartel activity in the lift market going back twelve years .",negative,negative,0.9,"The statement reports significant financial penalties imposed by the EU Commission for cartel activity, which represents a legal and financial burden on the affected companies."
"`` This is a significant milestone for Benefon , helping us to secure critical USP 's for our personal navigation product roadmap for 2007 and beyond , '' commented Simon Button , Chief Technology Officer at Benefon .",positive,positive,0.85,"The statement highlights a 'significant milestone' and securing critical USPs for future product roadmap, indicating strategic progress and growth potential."
"Last week , the Finnish metals and technology group announced plans to sell more than 80 percent of its technology unit to further the company 's strategic goal of becoming the world 's largest stainless steel maker .",positive,positive,0.8,"The statement highlights a strategic move to focus on core growth areas (stainless steel production) through divestiture, aligning with long-term profitability goals."
Finnish consumer packaging manufacturer Huhtamaki Oyj said it swung to a net profit of 84.1 mln euro $ 105.6 mln in the first nine months of 2006 from a net loss of 2.6 mln euro $ 3.3 mln in the same period of 2005 .,positive,positive,0.95,"The company transitioned from a net loss to a significant net profit, demonstrating clear financial improvement."
"Finnish software developer Basware Oyj said on November 30 , 2006 its U.S. subsidiary Basware , Inc. won an order to provide software for contract lifecycle management to an unnamed U.S. medical technology company .",positive,positive,0.95,The statement highlights a successful business win (software contract) indicating growth potential and revenue opportunity for the company.
Operating profit excluding restructuring costs grew to EUR 44.5 million from EUR 31.7 million while operating profit including restructuring costs showed even larger growth to EUR 38.5 million from EUR 7.4 million .,positive,positive,0.95,"Both operating profit metrics (excluding and including restructuring costs) show substantial growth, indicating financial improvement and strong performance."
"The fourth quarter saw Rapala swing back to a pretax profit of 1.5 mln eur from a year earlier loss of 1.2 mln on the back of a 30 pct uplift in sales to 44.8 mln eur , and a stronger performance in North America .",positive,positive,0.95,"The statement highlights a return to profit, significant sales growth, and improved regional performance, all indicating strong financial recovery and positive trends."
"With CapMan as a partner , we will be able to further develop our business and continue to focus on providing quality restaurant services for our customers , '' says Christopher Wynne , CEO of Papa John 's Russia .",positive,positive,0.95,"The statement highlights business development and continued focus on quality services, indicating positive growth prospects."
"The announcement pushed Freenet shares down 6.3 % , or EUR0 .71 , in Frankfurt trade to EUR10 .65 as investors gave up hope United Internet AG and Drillisch would pursue their own takeover and breakup of Freenet .",negative,negative,0.95,The significant share price decline and loss of investor hope regarding the takeover attempt clearly indicate negative sentiment.
21 October 2010 - Finnish fishing tackle company Rapala VMC Corp ( HEL : RAP1V ) said today its net profit rose to EUR18 .9 m for the first nine months of 2010 from EUR15 .1 m for the same period a year earlier .,positive,positive,0.95,The statement highlights a significant increase in net profit (EUR18.9m vs EUR15.1m) indicating financial improvement and growth.
"Finnish pulp and paper machinery maker Vaahto Group Oyj swung to a 1.1 mln euro $ 1.4 mln net profit in the fiscal 2005-06 , ended August 31 , 2006 , from a 249,000 euro $ 319,000 net loss in the fiscal 2004-05 .",positive,positive,1.0,"The company transitioned from a net loss to a net profit, indicating financial improvement."
The real estate company posted a net loss of +  x201a - 59.3 million +  x201a - 0.21 per share compared with a net profit of +  x201a - 31 million +  x201a - 0.11 per share for the corresponding quarter of 2007 .,negative,negative,0.95,"The company reported a significant net loss of $59.3 million compared to a net profit of $31 million in the same quarter of 2007, indicating a substantial financial decline."
"Finnish Suominen Corporation that specialises in wet wipes , nonwovens , and flexible packaging reports net sales of EUR 44.1 mn in the second quarter of 2010 , up from EUR 43.3 mn in the second quarter of 2009 .",positive,positive,0.95,"The sentiment is positive because the company reported an increase in net sales compared to the previous year's quarter, indicating growth."
"In the reporting period , net sales rose by 8 % year-on-year to EUR64 .3 m , due to the business acquisitions realized during the first half of 2008-09 , the effect of which was EUR10 .9 m in the review period .",positive,positive,0.95,"The statement highlights a 8% year-on-year increase in net sales driven by business acquisitions, indicating positive growth and strategic expansion."
"26 January 2011 - Finnish metal products company Componenta Oyj ( HEL : CTH1V ) said yesterday its net loss narrowed to EUR500 ,000 in the last quarter of 2010 from EUR5 .3 m for the same period a year earlier .",positive,positive,0.8,"The narrowing net loss indicates financial improvement despite remaining in a loss position, signaling potential recovery or cost control measures."
"Finnish metal products company Componenta Oyj ( HEL : CTH1V ) said today its net loss narrowed to EUR 500,000 ( USD 680,000 ) in the last quarter of 2010 from EUR 5.3 million for the same period a year earlier .",positive,positive,0.9,The significant reduction in net loss indicates financial improvement and better performance compared to the previous year.
"The company , which makes garden tools , scissors and other consumer goods , said earnings were boosted by 6.9 mln eur of income it received from its 16.7 pct shareholding in Finnish engineering group Wartsila .",positive,positive,0.95,"The statement highlights a specific financial boost to earnings from an external investment, directly indicating positive financial performance."
"Suominen Corporation estimates that the cost-cutting program that started in autumn 2005 , higher sales prices , and expected growth in volume of Wet Wipes , will make the company 's operations more profitable .",positive,positive,0.95,"The statement highlights cost-cutting measures, higher sales prices, and expected volume growth all contributing to improved profitability, which aligns with clear positive financial indicators."
11 August 2010 - Finnish measuring equipment maker Vaisala Oyj HEL : VAIAS said today that its net loss widened to EUR4 .8 m in the first half of 2010 from EUR2 .3 m in the corresponding period a year earlier .,negative,negative,0.95,"The statement reports a significant increase in net loss (EUR4.8m vs. EUR2.3m) during the first half of 2010 compared to the previous year, indicating deteriorating financial performance."
"In a separate announcement to the Helsinki stock exchange , Atria revealed that the company 's third quarter profits declined from EUR13 .9 m in the third quarter of last year to EUR12 .7 m in this year 's Q3 .",negative,negative,1.0,"The statement reports a decline in quarterly profits, which directly aligns with negative financial performance indicators."
"( ADP News ) - Feb 11 , 2009 - Finnish management software solutions provider Ixonos Oyj ( HEL : XNS1V ) said today its net profit rose to EUR 3.5 million ( USD 4.5 m ) for 2008 from EUR 3.1 million for 2007 .",positive,positive,0.95,The statement reports a significant increase in net profit (EUR 3.5M vs EUR 3.1M) indicating financial improvement.
"Net sales of Finnish Sanoma Learning & Literature , of Finnish media group Sanoma , decreased by 3.6 % in January-June 2009 totalling EUR 162.8 mn , down from EUR 168.8 mn in the corresponding period in 2008 .",negative,negative,0.95,"The statement reports a decline in net sales, indicating negative financial performance."
"The sale , which will result in a gain of some EUR 60 million in the second quarter of 2010 for Oriola-KD , supports the Finnish company 's strategy to focus on pharmaceutical wholesale and retail operations .",positive,positive,0.95,"The statement highlights a significant gain from a sale, directly contributing to profitability and aligning with the company's strategic focus, which is favorable for investor sentiment."
"Kesko Agro Eesti , the retailer and wholesaler of grain , agricultural and warehousing machinery and accessories , had net sales of 81 million euros in 2007 , an increase by one-tenth over the preceding year .",positive,positive,0.95,"The statement highlights a 10% increase in net sales compared to the previous year, indicating revenue growth which is a clear positive financial signal."
"OUTOTEC OYJ PRESS RELEASE , FEBRUARY 19 , 2008 AT 11.00 AM Outotec has won two large minerals processing technology orders from Mirabela Mineracao do Brasil Ltda , Brazil and from Cumerio Med JSCo , Bulgaria .",positive,positive,0.95,"The statement highlights securing large technology orders, indicating revenue growth and successful business expansion."
"Finnish Scanfil , a contract manufacturer and systems supplier for communication and industrial electronics reports net sales of EUR 108.7 mn in the first half of 2008 , down from EUR 111.1 mn a year earlier .",negative,negative,0.95,"The statement shows a decline in net sales (EUR 108.7 mn vs. EUR 111.1 mn year-over-year), which directly indicates a revenue drop and aligns with negative financial sentiment."
"( ADP News ) - Feb 11 , 2009 - Finnish wood products technology supplier Raute Oyj ( HEL : RUTAV ) said today its net profit decreased to EUR 4.7 million ( USD 6.1 m ) for 2008 from EUR 6.6 million for 2007 .",negative,negative,0.95,"The statement explicitly reports a decrease in net profit from EUR 6.6 million (2007) to EUR 4.7 million (2008), indicating financial deterioration."
"4 February 2011 - Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V saw its net profit jump to EUR2 .1 m for the last quarter of 2010 from EUR995 ,000 for the same period of 2009 .",positive,positive,0.95,"The statement highlights a significant increase in net profit (EUR2.1m vs EUR995,000) indicating financial improvement and growth."
"ADP News - Nov 13 , 2008 - Finnish printed circuit board PCB maker Aspocomp Group Oyj OMX : ACG1V said today that its net loss narrowed to EUR 2 million USD 2.5 m in the first nine months of 2008 from EUR 57",positive,positive,0.95,The narrowing of net loss from EUR 57 million to EUR 2 million indicates significant financial improvement despite remaining in loss.
"ADPnews - Jul 17 , 2009 - Finland-based steel maker Rautaruukki Oyj Ruukki HEL : RTRKS said today it slipped to a net loss of EUR 184 million USD 259.7 m for the first half of 2009 from a net profit of EUR 2",negative,negative,0.95,"The company transitioned from a net profit to a significant net loss, indicating a financial decline."
"ADP News - Feb 13 , 2009 - Finnish retailer Kesko Oyj HEL : KESBV said today its total sales , excluding value added tax VAT , stood at EUR 661.3 million USD 853.1 m in January 2009 , down 15.2 % year-on-yea",negative,negative,0.95,"The statement explicitly states a 15.2% year-on-year decline in sales, indicating a significant financial downturn."
"Finnish plumbing and heating systems supplier Uponor 's net sales in continuing business operations decreased to EUR 249.1 mn in July-September 2008 , compared to EUR 262.1 mn in the third quarter of 2007 .",negative,negative,0.95,The statement reports a significant decline in net sales (EUR 249.1 mn vs. EUR 262.1 mn) indicating reduced revenue performance.
"( ADP News ) - Feb 12 , 2009 - Finnish construction company Lemminkainen Oyj ( HEL : LEM1S ) said today its net profit decreased to EUR 63.5 million ( USD 81.1 m ) for 2008 from EUR 80.6 million for 2007 .",negative,negative,0.95,"The statement reports a significant decrease in net profit from 2007 to 2008, indicating financial decline."
17 March 2011 - Goldman Sachs estimates that there are negative prospects for the Norwegian mobile operations of Norway 's Telenor ASA OSL : TEL and Sweden 's TeliaSonera AB STO : TLSN in the short term .,negative,negative,0.95,"The statement explicitly mentions 'negative prospects' for key operations, indicating a pessimistic outlook from a reputable financial institution."
Finnish business software group AffectoGenimap Oyj said its net profit halved to 1.2 mln euro ( $ 1.5 mln ) in the first nine months of 2006 from 2.2 mln euro ( $ 2.8 mln ) in the same period of 2005 .,negative,negative,0.95,"The statement reports a significant decline in net profit (halved) compared to the previous year, indicating financial deterioration."
"ADPnews - Feb 5 , 2010 - Finnish real estate investor Sponda Oyj HEL : SDA1V said today that it slipped to a net loss of EUR 81.5 million USD 11.8 m in 2009 from a profit of EUR 29.3 million in 2008 .",negative,negative,0.95,"The company reported a significant net loss in 2009 compared to a profit in 2008, indicating deteriorating financial performance."
"Finnish management software solutions provider Ixonos Oyj net profit decreased to 369,000 euro ( $ 575,000 ) for the first quarter of 2008 from 669,000 euro ( $ 1.0 mln ) for the same period of 2007 .",negative,negative,0.95,"The statement reports a significant decrease in net profit, indicating a negative financial performance."
Finnish metal products company Componenta Oyj net profit went slightly down to 25.1 mln euro ( $ 40.2 mln ) for the first half of 2008 from 25.4 mln euro ( $ 40.7 mln ) for the same period of 2007 .,negative,negative,0.7,"The statement indicates a slight decline in net profit compared to the previous year, which signals negative financial performance."
"( ADP News ) - Jan 22 , 2009 - Finnish mobile phones maker Nokia Oyj ( OMX : NOK1V ) said today its operating profit decreased to EUR 5 billion ( USD 6.5 bn ) for 2008 from EUR 8 billion for 2007 .",negative,negative,0.95,"The statement indicates a significant decrease in operating profit from EUR 8 billion to EUR 5 billion, directly aligning with negative financial sentiment as per the guidelines."
Finnish glass technology company Glaston Oyj Abp net profit decreased to 2.6 mln euro ( $ 3.8 mln ) for the first nine months of 2007 from 7.8 mln euro ( $ 11.4 mln ) for the same period of 2006 .,negative,negative,0.95,"The statement reports a significant decrease in net profit from 7.8 million euros to 2.6 million euros, indicating a clear financial decline."
"According to CEO Matti Perkonoja of the parent company HKScan , the company 's performance in the first quarter of 2010 has remained clearly below the level of the corresponding period in 2009 .",negative,negative,0.9,"The statement indicates a decline in quarterly performance compared to the previous year, signaling underperformance."
The Elcoteq group recently announced that the last three months of the previous year brought to it a major loss of more than half a billion kroons ( EUR 32 mln ) for the fifth quarter running .,negative,negative,0.95,"The statement explicitly mentions a 'major loss' of over half a billion kroons, which directly indicates financial decline and negative sentiment."
"Earlier today , Geberit 's Finnish rival Uponor OYJ cut its full-year sales growth forecast to 6 pct from 10 pct , blaming tough conditions in Germany and the US , as well as currency factors .",negative,negative,0.85,"The statement reports a reduction in sales growth forecast due to adverse conditions, indicating negative financial outlook for Uponor."
"Salcomp Oyj , the Finnish maker of mobile phone chargers , Monday posted a EUR1 .49 million loss in the second quarter compared with a 1.70 million profit in the same period the previous year .",negative,negative,0.95,"The company reported a significant loss compared to a previous year profit, indicating a financial decline."
"Finnish financial software solutions developer BasWare Oyj said its net profit fell to 884,000 euro ( $ 1.2 mln ) for the first quarter of 2007 from 2.0 mln euro ( $ 2.7 mln ) a year earlier .",negative,negative,0.95,"The statement reports a significant decline in net profit from 2.0 million euros to 884,000 euros, indicating a clear financial deterioration."
"JP Morgan expects that Scala will lower Nobel Biocare 's growth forecast for 2007 from the current guidance of 23-25 pct , as well as the operating margin target from the current 34-35 pct .",negative,negative,0.95,"The statement indicates downward revisions to both growth forecasts and operating margin targets, signaling reduced financial performance expectations."
"YIT lodged counter claims against Neste Oil totaling some EUR25m , primarily based on work carried out under the contract and additional costs incurred due to prolongation of the project .",negative,neutral,0.85,"The statement reports a factual legal action without specifying financial outcomes, focusing on claims and costs without clear positive or negative implications for investors."
