sentence,true_sentiment,predicted_sentiment,confidence,rationale
"However , sales returned to growth in April-June 2010 , CEO Pekka Eloholma said .",positive,positive,0.9,"The statement indicates a return to sales growth, which is a positive financial development."
"Ragutis , which is controlled by the Finnish brewery , reported a 5.4-per-cent rise in beer sales to 10.44 million litres and held an 11.09-per-cent market share .",positive,positive,0.9,"The statement reports a 5.4% increase in beer sales and an 11.09% market share, indicating growth and expansion."
"Svyturys-Utenos Alus , which is controlled by the Nordic group Baltic Beverages Holding ( BBH ) , posted a 4.7-per-cent growth in beer sales for January-May to 46.22 million litres .",positive,positive,0.9,"The statement reports a 4.7% growth in beer sales, which is a positive financial indicator for the company."
"In December alone , the members of the Lithuanian Brewers ' Association sold a total of 20.3 million liters of beer , an increase of 1.9 percent from the sales of 19.92 million liters in December 2004 .",positive,positive,0.8,"The statement reports a 1.9% increase in beer sales volume, indicating growth from an investor's perspective."
"In January-September 2009 , the Group 's net interest income increased to EUR 112.4 mn from EUR 74.3 mn in January-September 2008 .",positive,positive,0.95,"The statement reports a significant increase in net interest income, indicating improved financial performance."
"In Q1 of 2010 , Bank of +land 's net interest income increased from EUR 9.1 mn to EUR 9.7 mn .",positive,positive,0.9,"The statement reports an increase in net interest income, indicating financial improvement."
"In Sweden , operating profit for the period under review totaled EUR 3.4 mn , up 30.8 % from the corresponding period in 2005 .",positive,positive,0.95,"The statement highlights a significant 30.8% increase in operating profit, indicating strong financial performance."
"In the fourth quarter of 2009 , Orion 's net profit went up by 33.8 % year-on-year to EUR33m .",positive,positive,0.95,"The statement reports a significant year-on-year increase in net profit, indicating strong financial performance from an investor's perspective."
"In the second quarter of 2010 , the group 's net profit rose to EUR 3.1 million from EUR 2.5 million in April-June 2009 .",positive,positive,0.95,"The statement reports a clear increase in net profit from EUR 2.5 million to EUR 3.1 million, indicating financial improvement."
"In the second quarter of 2010 , the group 's net profit rose to EUR3 .1 m from EUR2 .5 m in April-June 2009 .",positive,positive,0.95,"The statement reports a clear increase in net profit from EUR2.5m to EUR3.1m, indicating financial improvement."
"In the third quarter , net sales increased by 12 % year-on-year to EUR 159.5 million , or by 6 % at comparable currency rates growth .",positive,positive,0.95,"The statement reports a significant year-on-year increase in net sales (12%) and comparable currency growth (6%), indicating strong financial performance."
"In the third quarter , net sales increased by 12 % year-on-year to EUR159 .5 m , or by 6 % at comparable currency rates growth .",positive,positive,0.95,"The statement highlights a significant year-on-year increase in net sales (12%) and a positive comparable growth rate (6%), indicating strong financial performance."
Its market share widened to 48.51 percent from 48.31 percent a year earlier .,positive,positive,0.8,The increase in market share indicates growth in the company's presence in the market.
"Kesko Agro Eesti , the retailer and wholesaler of grain , agricultural and warehousing machinery and accessories , had net sales of 81 million euros in 2007 , an increase by one-tenth over the preceding year .",positive,positive,0.9,"The statement highlights a 10% increase in net sales, indicating positive financial growth."
"Kesko 's car import and retailing business , VV-Auto , saw sales grow by 17.1 pct .",positive,positive,0.95,"The statement reports a significant sales growth of 17.1%, indicating positive financial performance."
Kone 's net sales rose by some 14 % year-on-year in the first nine months of 2008 .,positive,positive,0.9,"The statement reports a significant year-on-year increase in net sales, indicating positive financial performance."
"( ADP News ) - Feb 11 , 2009 - Finnish management software solutions provider Ixonos Oyj ( HEL : XNS1V ) said today its net profit rose to EUR 3.5 million ( USD 4.5 m ) for 2008 from EUR 3.1 million for 2007 .",positive,positive,0.95,"The statement reports a clear increase in net profit from EUR 3.1 million to EUR 3.5 million, indicating financial improvement."
"( ADP News ) - Feb 12 , 2009 - Finnish IT solutions provider Affecto Oyj ( HEL : AFE1V ) said today its net profit rose to EUR 8.5 million ( USD 11m ) in 2008 from EUR 7 million in 2007 .",positive,positive,0.95,"The statement reports a clear increase in net profit from EUR 7 million to EUR 8.5 million, indicating financial improvement."
"( ADP News ) - Feb 6 , 2009 - Finnish fishing tackle company Rapala VMC Corp ( HEL : RAP1V ) said today its net profit rose to EUR 19.2 million ( USD 24.6 m ) for 2008 from EUR 17.5 million for 2007 .",positive,positive,0.95,"Net profit increased from EUR 17.5 million to EUR 19.2 million, indicating financial improvement."
"( ADP News ) - Nov 5 , 2008 - Finnish electronic measurement products and solutions maker Vaisala Oyj ( OMX : VAIAS ) said today that its net profit rose to EUR 18 million ( USD 23.1 m ) for the first nine months of 2008 from EUR 1",positive,positive,0.95,"The statement reports a significant increase in net profit from EUR 1 million to EUR 18 million, indicating strong financial performance."
"( ADP News ) - Oct 29 , 2008 - Finnish lifting equipment maker Konecranes Oyj ( OMX : KCR1V ) said today that its net profit rose to EUR 116.6 million ( USD 149.1 m ) in the first nine months of 2008 from EUR 73.6 million for the s",positive,positive,0.95,"The statement reports a significant increase in net profit (EUR 116.6 million vs EUR 73.6 million), indicating positive financial performance."
"Metso expects its net sales to increase by about 10 % in 2008 , at comparable exchange rates .",positive,positive,0.9,"The statement indicates an expected 10% increase in net sales, which is a positive financial development."
Net interest income increased by 4.5 % to EUR 31.4 mn from EUR 30.0 mn in 2004 .,positive,positive,0.95,"The statement highlights a 4.5% increase in net interest income, indicating financial growth."
"Net interest income was EUR 152.2 mn , up from EUR 101.0 mn in 2008 .",positive,positive,0.9,"The statement shows a significant increase in net interest income compared to the previous year, indicating financial improvement."
"Net interest income was EUR 39.3 mn , up from EUR 32.7 mn .",positive,positive,0.95,"Net interest income increased from EUR 32.7 mn to EUR 39.3 mn, indicating financial improvement."
Net sales of the Vegetable Oil Business rose to EUR 10.6 mn from EUR 10.1 mn .,positive,positive,0.95,"The statement reports a clear increase in net sales, indicating positive financial performance."
"Nokia Multimedia 's net sales totaled EUR 5.7 bn , up 45 % from the corresponding period in 2005 .",positive,positive,0.95,"The statement highlights a significant 45% increase in net sales, indicating strong financial performance and growth."
Operating income rose to EUR 696.4 mn from EUR 600.3 mn in 2009 .,positive,positive,0.95,"Operating income increased significantly from EUR 600.3 mn to EUR 696.4 mn, indicating strong financial performance."
"Operating profit of Kauppalehti group rose to EUR 1.5 mn from EUR 1.3 mn , and that of Marketplaces to EUR 1.3 mn from EUR 1.0 mn in the third quarter of 2006 .",positive,positive,0.95,"The statement reports clear increases in operating profit for both Kauppalehti group and Marketplaces, indicating financial improvement."
Operating profit rose from EUR 1.94 mn to EUR 2.45 mn .,positive,positive,0.95,"The statement reports a clear increase in operating profit, which is a positive financial indicator."
Operating profit rose to 22.1 mln eur from 19.9 mln .,positive,positive,0.95,"The statement reports a clear increase in operating profit, indicating financial improvement."
Operating profit rose to EUR 1.6 mn from EUR 1.1 mn in the corresponding period in 2006 .,positive,positive,0.9,"Operating profit increased significantly from EUR 1.1 mn to EUR 1.6 mn, indicating financial improvement."
Operating profit rose to EUR 103.4 mn from EUR 23.2 in the corresponding period in 2006 .,positive,positive,0.95,"Operating profit increased significantly from EUR 23.2 mn to EUR 103.4 mn, indicating strong financial improvement."
Operating profit rose to EUR 13.5 mn from EUR 9.7 mn in the corresponding period in 2006 .,positive,positive,0.95,"The statement highlights a significant increase in operating profit, indicating financial improvement."
Operating profit rose to EUR 26.7 mn from EUR 14.9 mn in the corresponding period in 2006 .,positive,positive,0.95,"The statement highlights a significant increase in operating profit, indicating financial improvement."
Operating profit rose to EUR 27.8 mn from EUR 17.5 mn in 2008 .,positive,positive,0.95,"The statement highlights a significant increase in operating profit, indicating financial improvement."
Operating profit rose to EUR 3.2 mn from EUR 1.0 mn in the corresponding period in 2008 .,positive,positive,0.95,"The statement clearly reports a significant increase in operating profit from EUR 1.0 mn to EUR 3.2 mn, indicating improved financial performance."
Operating profit rose to EUR 4.7 mn from EUR 3.6 mn .,positive,positive,0.95,"Operating profit increased significantly from EUR 3.6 mn to EUR 4.7 mn, indicating financial improvement."
Operating profit rose to EUR 4.7 mn from EUR 4.6 mn .,positive,positive,0.9,"Operating profit increased by 0.1 million, indicating a small financial improvement."
Operating profit rose to EUR 9.2 mn from EUR 6.8 mn in the corresponding period in 2007 .,positive,positive,0.9,Operating profit increased significantly from EUR 6.8mn to EUR 9.2mn.
Operating profit rose to EUR2 .4 m from EUR1 .6 m year earlier .,positive,positive,0.95,"Operating profit increased significantly from EUR1.6m to EUR2.4m, indicating financial improvement."
"Operating profit surged to EUR21m from EUR106 ,000 .",positive,positive,0.95,"Operating profit increased significantly from a very low base to a substantial amount, indicating strong financial performance."
"Operating profit totaled EUR 37,7 mn , up slightly from EUR 37.2 mn in the corresponding period in 2006 .",positive,positive,0.9,"The operating profit increased by approximately 1.3%, indicating a slight financial improvement."
"Operating profit totaled EUR 5.5 mn , up from EUR -0.7 mn .",positive,positive,0.9,"The company improved from a loss to a profit, indicating financial recovery."
"Operating profit was EUR 11.4 mn , up from EUR 7.5 mn .",positive,positive,0.95,"Operating profit increased significantly from EUR 7.5 mn to EUR 11.4 mn, indicating financial improvement."
"Operating profit was EUR 139.7 mn , up 23 % from EUR 113.8 mn .",positive,positive,0.95,"The statement reports a significant 23% increase in operating profit, indicating strong financial performance."
"Order intake grew by 40 % year-on-year and 30 % year-on-year , respectively , to EUR 576 million and EUR 1.7 billion for the respective January-September and July-September 2010 periods .",positive,positive,0.95,"The statement highlights significant year-on-year growth in order intake, indicating strong demand and positive future revenue potential."
Orders received grew by 55 % year-on-year to EUR732m .,positive,positive,0.9,"The significant year-on-year increase in orders indicates strong future revenue potential, aligning with positive sentiment."
Orion Pharma 's operating profit increased by 42.5 % from 2004 .,positive,positive,0.95,"The statement reports a significant increase in operating profit, indicating strong financial performance and growth."
Passenger volumes rose by 8.4 % in the accounting period .,positive,positive,1.0,"The statement reports a clear increase in passenger volumes, indicating growth which is favorable for financial performance."
Passenger-related revenue rose by 5.1 % to EUR 460.8 mn from EUR 438.5 mn in 2009 .,positive,positive,0.95,"The statement reports a specific increase in passenger-related revenue, indicating financial growth from an investor's perspective."
Pretax profit rose to EUR 0.6 mn from EUR 0.4 mn in the corresponding period in 2005 .,positive,positive,0.95,"The statement reports a clear increase in pretax profit from EUR 0.4 mn to EUR 0.6 mn, indicating financial improvement."
"Pretax profit rose to EUR 1,019 mn from EUR 1,007 in the corresponding period in 2005 .",positive,positive,0.9,"Pretax profit increased from EUR 1,007 mn to EUR 1,019 mn, indicating a positive financial performance."
Pretax profit rose to EUR 17.8 mn from EUR 14.9 mn in 2005 .,positive,positive,0.95,"The statement reports a clear increase in pretax profit, indicating financial improvement."
"Pre-tax profit totaled EUR 397.4 mn , up from EUR 164.7 mn .",positive,positive,0.95,"The statement highlights a significant increase in pre-tax profit from EUR 164.7 mn to EUR 397.4 mn, indicating strong financial performance."
"Profit for the period totaled EUR 39.4 mn , up from EUR 33.9 mn in the corresponding period in 2006 .",positive,positive,0.95,"The statement shows a clear increase in profit from EUR 33.9 mn to EUR 39.4 mn, indicating financial improvement."
"Profit for the period was EUR 5.9 mn , up from EUR 1.3 mn .",positive,positive,0.95,"The statement highlights a significant increase in profit from EUR 1.3 mn to EUR 5.9 mn, indicating positive financial performance."
"Profit for the period was EUR 9.8 mn , up from EUR 6.0 mn in 2004 .",positive,positive,0.95,"The statement shows a significant increase in profit from EUR 6.0 mn to EUR 9.8 mn, indicating positive financial performance."
Revenue grew 12 percent to (  x20ac ) 3.6 billion ( US$ 4.5 billion ) .,positive,positive,0.95,"The statement explicitly mentions revenue growth of 12 percent, which is a positive financial indicator from an investor's perspective."
"Revenue in July to September grew 14 percent to ( EURO ) 467 million from a year earlier , the company said Thursday .",positive,positive,0.95,"The statement reports a significant revenue growth of 14% year-over-year, which is a positive financial indicator."
Revenues at the same time grew 14 percent to 43 million euros .,positive,positive,0.95,"Revenue increased by 14%, indicating positive financial performance."
"Sales in Latin America increased by 42 % to EUR 432mn , and a total of 8.7 mn mobile devices were sold in the area , representing an increase of 32 % from the corresponding period in 2009 .",positive,positive,0.95,The statement highlights significant growth in sales and mobile device shipments in Latin America with specific percentage increases.
Sanoma Magazines Finland 's net sales grew to EUR 140.1 mn from EUR 131.8 mn .,positive,positive,0.9,"The statement highlights a revenue increase, which is a positive financial indicator."
"Satama 's net profit for the third quarter of 2007 rose to 275,000 euro ( $ 395,000 ) from 270,000 euro ( $ 388,000 ) for the same period of 2006 .",positive,positive,0.95,"The statement reports a small increase in net profit, indicating financial improvement."
"Section : Regional News - The demand in Finnair 's Asian traffic , measured in passenger kilometers , was up 34.9 % in August compare to last year .",positive,positive,0.9,"The statement reports a significant 34.9% increase in passenger kilometers demand, indicating strong growth potential for Finnair's Asian operations."
"Svyturys-Utenos Alus , which is controlled by the Nordic group Baltic Beverages Holding ( BBH ) , posted a 6.1 percent growth in beer sales for January-September to 101.99 million liters .",positive,positive,0.9,"The statement reports a specific 6.1% increase in beer sales volume, indicating growth for the company."
That would be an increase from estimated sales of 117 million last year .,positive,positive,0.85,"The statement indicates an increase in sales compared to the previous year's estimate, which is a positive financial development."
"The chain posted sales of 298 million euros for full 2005 , a rise of 19.5 percent , year-on-year .",positive,positive,0.95,"The statement highlights a significant year-on-year sales increase of 19.5%, indicating strong financial performance from an investor's perspective."
The company expects its net sales in 2008 to increase 5-10 % from 2007 .,positive,positive,0.95,"The statement indicates a projected increase in net sales, which is a positive financial development."
"The company 's operating income ( EBIT ) totalled EUR 0.0 mn , up from EUR -0.3 mn year-on-year .",positive,positive,0.9,"The company's operating income improved from a loss to zero year-on-year, indicating a positive financial turn."
The EPS outlook was increased by 5.6 pct for 2007 and 7.0 pct for 2008 .,positive,positive,0.95,"The statement indicates an increase in EPS outlook, which is a positive financial metric for investors."
