sentence,true_sentiment,predicted_sentiment,confidence,rationale
"In the fourth quarter of 2009 , Orion 's net profit went up by 33.8 % year-on-year to EUR33m .",positive,positive,0.9,"The statement mentions a significant increase in net profit by 33.8% year-on-year, indicating financial improvement."
"In the second quarter of 2010 , the group 's net profit rose to EUR 3.1 million from EUR 2.5 million in April-June 2009 .",positive,positive,0.9,"The net profit increased from EUR 2.5 million to EUR 3.1 million, indicating financial growth and improvement."
"In the second quarter of 2010 , the group 's net profit rose to EUR3 .1 m from EUR2 .5 m in April-June 2009 .",positive,positive,0.9,"The net profit increased from EUR2.5m to EUR3.1m, indicating financial growth and improvement."
"In the third quarter , net sales increased by 12 % year-on-year to EUR 159.5 million , or by 6 % at comparable currency rates growth .",positive,positive,0.9,"The statement mentions a significant increase in net sales, indicating financial growth and improvement."
"In the third quarter , net sales increased by 12 % year-on-year to EUR159 .5 m , or by 6 % at comparable currency rates growth .",positive,positive,0.9,"The statement mentions a significant increase in net sales, indicating financial growth and improvement."
Its market share widened to 48.51 percent from 48.31 percent a year earlier .,positive,positive,0.9,Market share increase indicates financial growth and expansion.
"Kesko Agro Eesti , the retailer and wholesaler of grain , agricultural and warehousing machinery and accessories , had net sales of 81 million euros in 2007 , an increase by one-tenth over the preceding year .",positive,positive,0.9,"The statement mentions an increase in net sales by one-tenth, indicating financial growth and improvement."
"Kesko 's car import and retailing business , VV-Auto , saw sales grow by 17.1 pct .",positive,positive,0.9,"The statement mentions a significant increase in sales, indicating financial growth and improvement."
Kone 's net sales rose by some 14 % year-on-year in the first nine months of 2008 .,positive,positive,0.9,"The statement mentions a significant increase in net sales, indicating financial growth and improvement."
"( ADP News ) - Feb 11 , 2009 - Finnish management software solutions provider Ixonos Oyj ( HEL : XNS1V ) said today its net profit rose to EUR 3.5 million ( USD 4.5 m ) for 2008 from EUR 3.1 million for 2007 .",positive,positive,0.9,"The company's net profit increased from EUR 3.1 million to EUR 3.5 million, indicating financial growth."
"( ADP News ) - Feb 12 , 2009 - Finnish IT solutions provider Affecto Oyj ( HEL : AFE1V ) said today its net profit rose to EUR 8.5 million ( USD 11m ) in 2008 from EUR 7 million in 2007 .",positive,positive,0.9,"The company's net profit increased from EUR 7 million to EUR 8.5 million, indicating financial growth."
"( ADP News ) - Feb 6 , 2009 - Finnish fishing tackle company Rapala VMC Corp ( HEL : RAP1V ) said today its net profit rose to EUR 19.2 million ( USD 24.6 m ) for 2008 from EUR 17.5 million for 2007 .",positive,positive,0.9,"The company's net profit increased from EUR 17.5 million to EUR 19.2 million, indicating financial growth."
"( ADP News ) - Nov 5 , 2008 - Finnish electronic measurement products and solutions maker Vaisala Oyj ( OMX : VAIAS ) said today that its net profit rose to EUR 18 million ( USD 23.1 m ) for the first nine months of 2008 from EUR 1",positive,positive,0.9,"Net profit rose to EUR 18 million from EUR 1 million, indicating financial improvement and growth."
"( ADP News ) - Oct 29 , 2008 - Finnish lifting equipment maker Konecranes Oyj ( OMX : KCR1V ) said today that its net profit rose to EUR 116.6 million ( USD 149.1 m ) in the first nine months of 2008 from EUR 73.6 million for the s",positive,positive,0.9,"Net profit rose from EUR 73.6 million to EUR 116.6 million, indicating financial improvement and growth."
"Metso expects its net sales to increase by about 10 % in 2008 , at comparable exchange rates .",positive,positive,0.9,"The statement mentions an expected increase in net sales, indicating a positive financial outlook."
Net interest income increased by 4.5 % to EUR 31.4 mn from EUR 30.0 mn in 2004 .,positive,positive,0.9,"The statement mentions an increase in net interest income, indicating financial improvement."
"Net interest income was EUR 152.2 mn , up from EUR 101.0 mn in 2008 .",positive,positive,0.9,"Net interest income has increased from EUR 101.0 mn to EUR 152.2 mn, indicating financial growth."
"Net interest income was EUR 39.3 mn , up from EUR 32.7 mn .",positive,positive,0.9,"Net interest income has increased, indicating financial improvement and growth."
Net sales of the Vegetable Oil Business rose to EUR 10.6 mn from EUR 10.1 mn .,positive,positive,0.9,The increase in net sales indicates financial growth and improvement.
"Nokia Multimedia 's net sales totaled EUR 5.7 bn , up 45 % from the corresponding period in 2005 .",positive,positive,0.9,"Net sales increased by 45% from the corresponding period, indicating financial growth."
Operating income rose to EUR 696.4 mn from EUR 600.3 mn in 2009 .,positive,positive,0.9,"Operating income increased by EUR 96.1 mn, indicating financial improvement and growth."
"Operating profit of Kauppalehti group rose to EUR 1.5 mn from EUR 1.3 mn , and that of Marketplaces to EUR 1.3 mn from EUR 1.0 mn in the third quarter of 2006 .",positive,positive,0.9,"Operating profit increased for both Kauppalehti group and Marketplaces, indicating financial growth."
Operating profit rose from EUR 1.94 mn to EUR 2.45 mn .,positive,positive,0.9,"Operating profit increased, indicating financial improvement and growth."
Operating profit rose to 22.1 mln eur from 19.9 mln .,positive,positive,0.9,"Operating profit increased, indicating financial improvement and growth."
Operating profit rose to EUR 1.6 mn from EUR 1.1 mn in the corresponding period in 2006 .,positive,positive,0.9,"Operating profit increased from EUR 1.1 mn to EUR 1.6 mn, indicating financial improvement."
Operating profit rose to EUR 103.4 mn from EUR 23.2 in the corresponding period in 2006 .,positive,positive,0.9,"Operating profit increased significantly from EUR 23.2 mn to EUR 103.4 mn, indicating financial improvement."
Operating profit rose to EUR 13.5 mn from EUR 9.7 mn in the corresponding period in 2006 .,positive,positive,0.9,"Operating profit increased by EUR 3.8 mn, indicating financial improvement and growth."
Operating profit rose to EUR 26.7 mn from EUR 14.9 mn in the corresponding period in 2006 .,positive,positive,0.9,"Operating profit increased significantly from EUR 14.9 mn to EUR 26.7 mn, indicating financial improvement."
Operating profit rose to EUR 27.8 mn from EUR 17.5 mn in 2008 .,positive,positive,0.9,"Operating profit increased by EUR 10.3 mn, indicating financial improvement and growth."
Operating profit rose to EUR 3.2 mn from EUR 1.0 mn in the corresponding period in 2008 .,positive,positive,0.9,"Operating profit increased significantly from EUR 1.0 mn to EUR 3.2 mn, indicating financial improvement."
Operating profit rose to EUR 4.7 mn from EUR 3.6 mn .,positive,positive,0.9,"Operating profit increased, indicating financial improvement and growth."
Operating profit rose to EUR 4.7 mn from EUR 4.6 mn .,positive,positive,0.8,"Operating profit increased, indicating financial improvement and growth."
Operating profit rose to EUR 9.2 mn from EUR 6.8 mn in the corresponding period in 2007 .,positive,positive,0.9,"Operating profit increased from EUR 6.8 mn to EUR 9.2 mn, indicating financial improvement."
Operating profit rose to EUR2 .4 m from EUR1 .6 m year earlier .,positive,positive,0.9,"Operating profit increased from EUR1.6m to EUR2.4m, indicating financial improvement."
"Operating profit surged to EUR21m from EUR106 ,000 .",positive,positive,0.9,"Operating profit increased significantly from EUR106,000 to EUR21m, indicating a substantial financial improvement."
"Operating profit totaled EUR 37,7 mn , up slightly from EUR 37.2 mn in the corresponding period in 2006 .",positive,positive,0.8,"Operating profit increased slightly from EUR 37.2 mn to EUR 37.7 mn, indicating a positive financial trend."
"Operating profit totaled EUR 5.5 mn , up from EUR -0.7 mn .",positive,positive,0.9,"Operating profit increased from a loss to a gain, indicating financial improvement."
"Operating profit was EUR 11.4 mn , up from EUR 7.5 mn .",positive,positive,0.9,"Operating profit has increased from EUR 7.5 mn to EUR 11.4 mn, indicating financial improvement."
"Operating profit was EUR 139.7 mn , up 23 % from EUR 113.8 mn .",positive,positive,0.9,The operating profit has increased by 23% indicating financial growth and improvement.
"Order intake grew by 40 % year-on-year and 30 % year-on-year , respectively , to EUR 576 million and EUR 1.7 billion for the respective January-September and July-September 2010 periods .",positive,positive,0.9,"The statement mentions a significant increase in order intake, indicating financial growth and improvement."
Orders received grew by 55 % year-on-year to EUR732m .,positive,positive,0.9,"The statement reports a significant year-on-year increase in orders received, indicating financial growth and improvement."
Orion Pharma 's operating profit increased by 42.5 % from 2004 .,positive,positive,0.9,The operating profit increase of 42.5% indicates a significant financial improvement for Orion Pharma.
Passenger volumes rose by 8.4 % in the accounting period .,positive,positive,0.9,"The increase in passenger volumes indicates a growth in business, which is typically viewed positively by investors."
Passenger-related revenue rose by 5.1 % to EUR 460.8 mn from EUR 438.5 mn in 2009 .,positive,positive,0.9,The statement mentions a revenue increase of 5.1% which is a positive indicator for the company's financial performance.
Pretax profit rose to EUR 0.6 mn from EUR 0.4 mn in the corresponding period in 2005 .,positive,positive,0.9,"The pretax profit increased from EUR 0.4 mn to EUR 0.6 mn, indicating financial improvement."
"Pretax profit rose to EUR 1,019 mn from EUR 1,007 in the corresponding period in 2005 .",positive,positive,0.9,"The pretax profit increased from EUR 1,007 mn to EUR 1,019 mn, indicating financial growth."
Pretax profit rose to EUR 17.8 mn from EUR 14.9 mn in 2005 .,positive,positive,0.9,"The pretax profit increased from EUR 14.9 mn to EUR 17.8 mn, indicating financial growth."
"Pre-tax profit totaled EUR 397.4 mn , up from EUR 164.7 mn .",positive,positive,0.9,"The statement reports a significant increase in pre-tax profit, indicating financial growth and improvement."
"Profit for the period totaled EUR 39.4 mn , up from EUR 33.9 mn in the corresponding period in 2006 .",positive,positive,0.9,"The profit for the period has increased from EUR 33.9 mn to EUR 39.4 mn, indicating financial growth."
"Profit for the period was EUR 5.9 mn , up from EUR 1.3 mn .",positive,positive,0.9,"The profit for the period has increased significantly, indicating financial growth and improvement."
"Profit for the period was EUR 9.8 mn , up from EUR 6.0 mn in 2004 .",positive,positive,0.9,"The profit for the period has increased from EUR 6.0 mn to EUR 9.8 mn, indicating financial growth."
Revenue grew 12 percent to (  x20ac ) 3.6 billion ( US$ 4.5 billion ) .,positive,positive,0.9,Revenue growth indicates financial improvement and increased profitability.
"Revenue in July to September grew 14 percent to ( EURO ) 467 million from a year earlier , the company said Thursday .",positive,positive,0.9,Revenue growth of 14 percent indicates a positive financial performance.
Revenues at the same time grew 14 percent to 43 million euros .,positive,positive,0.9,"The statement mentions a significant revenue growth of 14 percent, indicating financial improvement."
"Sales in Latin America increased by 42 % to EUR 432mn , and a total of 8.7 mn mobile devices were sold in the area , representing an increase of 32 % from the corresponding period in 2009 .",positive,positive,0.9,"The statement reports significant increases in sales and mobile device sales, indicating financial growth."
Sanoma Magazines Finland 's net sales grew to EUR 140.1 mn from EUR 131.8 mn .,positive,positive,0.9,Net sales growth indicates financial improvement and revenue increase.
"Satama 's net profit for the third quarter of 2007 rose to 275,000 euro ( $ 395,000 ) from 270,000 euro ( $ 388,000 ) for the same period of 2006 .",positive,positive,0.9,"The net profit increased from 2006 to 2007, indicating financial growth and improvement."
"Section : Regional News - The demand in Finnair 's Asian traffic , measured in passenger kilometers , was up 34.9 % in August compare to last year .",positive,positive,0.9,"The increase in demand for Finnair's Asian traffic indicates a positive financial trend, suggesting revenue growth and potential profitability."
"Svyturys-Utenos Alus , which is controlled by the Nordic group Baltic Beverages Holding ( BBH ) , posted a 6.1 percent growth in beer sales for January-September to 101.99 million liters .",positive,positive,0.9,"The company posted a growth in beer sales, indicating financial improvement and revenue increase."
That would be an increase from estimated sales of 117 million last year .,positive,positive,0.8,"The statement mentions an increase in sales, indicating financial growth."
"The chain posted sales of 298 million euros for full 2005 , a rise of 19.5 percent , year-on-year .",positive,positive,0.9,"The statement reports a significant year-on-year sales increase of 19.5%, indicating financial growth."
The company expects its net sales in 2008 to increase 5-10 % from 2007 .,positive,positive,0.9,"The statement mentions an expected increase in net sales, indicating financial growth."
"The company 's operating income ( EBIT ) totalled EUR 0.0 mn , up from EUR -0.3 mn year-on-year .",positive,positive,0.8,"The operating income has increased from a loss to a break-even point, indicating financial improvement."
The EPS outlook was increased by 5.6 pct for 2007 and 7.0 pct for 2008 .,positive,positive,0.9,"The EPS outlook was increased, indicating financial growth and improvement."
